step, strain, right, left, 
5900, 0, -0.418938, 0.418938, 
6000, 0, -0.421199, 0.421199, 
6100, 0, -0.422867, 0.422867, 
6200, 0, -0.417775, 0.417775, 
6300, 0, -0.418253, 0.418253, 
6400, 0, -0.420131, 0.420131, 
6500, 0, -0.422152, 0.422152, 
6600, 0, -0.420032, 0.420032, 
6700, 0, -0.418455, 0.418455, 
6800, 0, -0.418189, 0.418189, 
6900, 0, -0.421749, 0.421749, 
7000, 0, -0.421429, 0.421429, 
7100, 0, -0.419181, 0.419181, 
7200, 0, -0.41749, 0.41749, 
7300, 0, -0.42104, 0.42104, 
7400, 0, -0.420956, 0.420956, 
7500, 0, -0.420558, 0.420558, 
7600, 0, -0.418182, 0.418182, 
7700, 0, -0.419266, 0.419266, 
7800, 0, -0.420847, 0.420847, 
7900, 0, -0.421435, 0.421435, 
8000, 0, -0.418863, 0.418863, 
8100, 0, -0.418703, 0.418703, 
8200, 0, -0.419934, 0.419934, 
8300, 0, -0.421389, 0.421389, 
8400, 0, -0.41991, 0.41991, 
8500, 0, -0.419358, 0.419358, 
8600, 0, -0.418716, 0.418716, 
8700, 0, -0.420813, 0.420813, 
8800, 0, -0.42068, 0.42068, 
8900, 0, -0.419816, 0.419816, 
9000, 0, -0.418647, 0.418647, 
9100, 0, -0.420173, 0.420173, 
9200, 0, -0.420499, 0.420499, 
9300, 0, -0.420361, 0.420361, 
9400, 0, -0.419113, 0.419113, 
9500, 0, -0.419615, 0.419615, 
9600, 0, -0.420048, 0.420048, 
9700, 0, -0.420621, 0.420621, 
9800, 0, -0.419668, 0.419668, 
9900, 0, -0.419485, 0.419485, 
10000, 0, -0.419663, 0.419663, 
10100, 0, -0.420502, 0.420502, 
10200, 0, -0.419965, 0.419965, 
10300, 0, -0.419687, 0.419687, 
10400, 0, -0.41953, 0.41953, 
10500, 0, -0.420161, 0.420161, 
10600, 0, -0.42016, 0.42016, 
10700, 0, -0.419904, 0.419904, 
10800, 0, -0.419466, 0.419466, 
10900, 0, -0.419957, 0.419957, 
11000, 0, -0.420124, 0.420124, 
11100, 0, -0.420078, 0.420078, 
11200, 0, -0.419612, 0.419612, 
11300, 0, -0.419786, 0.419786, 
11400, 0, -0.419976, 0.419976, 
11500, 0, -0.420142, 0.420142, 
11600, 0, -0.419809, 0.419809, 
11700, 0, -0.419753, 0.419753, 
11800, 0, -0.419805, 0.419805, 
11900, 0, -0.420117, 0.420117, 
12000, 0, -0.419973, 0.419973, 
12100, 0, -0.419766, 0.419766, 
12200, 0, -0.419759, 0.419759, 
12300, 0, -0.42001, 0.42001, 
12400, 0, -0.419991, 0.419991, 
12500, 0, -0.419911, 0.419911, 
12600, 0, -0.419762, 0.419762, 
12700, 0, -0.419874, 0.419874, 
12800, 0, -0.419981, 0.419981, 
12900, 0, -0.419974, 0.419974, 
13000, 0, -0.419817, 0.419817, 
13100, 0, -0.419842, 0.419842, 
13200, 0, -0.419927, 0.419927, 
13300, 0, -0.419963, 0.419963, 
13400, 0, -0.419882, 0.419882, 
13500, 0, -0.419861, 0.419861, 
13600, 0, -0.419858, 0.419858, 
13700, 0, -0.41997, 0.41997, 
13800, 0, -0.419908, 0.419908, 
13900, 0, -0.419871, 0.419871, 
14000, 0, -0.419858, 0.419858, 
14100, 0, -0.419936, 0.419936, 
14200, 0, -0.419908, 0.419908, 
14300, 0, -0.419907, 0.419907, 
14400, 0, -0.419852, 0.419852, 
14500, 0, -0.419912, 0.419912, 
14600, 0, -0.419916, 0.419916, 
14700, 0, -0.419917, 0.419917, 
14800, 0, -0.419852, 0.419852, 
14900, 0, -0.419904, 0.419904, 
15000, 0, -0.419906, 0.419906, 
15100, 0, -0.419927, 0.419927, 
15200, 0, -0.419872, 0.419872, 
15300, 0, -0.419891, 0.419891, 
15400, 0, -0.419888, 0.419888, 
15500, 0, -0.41993, 0.41993, 
15600, 0, -0.419893, 0.419893, 
15700, 0, -0.419886, 0.419886, 
15800, 0, -0.419883, 0.419883, 
15900, 0, -0.419919, 0.419919, 
16000, 0, -0.419905, 0.419905, 
16100, 0, -0.419891, 0.419891, 
16200, 0, -0.419879, 0.419879, 
16300, 0, -0.419908, 0.419908, 
16400, 0, -0.419909, 0.419909, 
16500, 0, -0.419899, 0.419899, 
16600, 0, -0.419884, 0.419884, 
16700, 0, -0.419896, 0.419896, 
16800, 0, -0.419905, 0.419905, 
16900, 0, -0.419911, 0.419911, 
17000, 0, -0.419885, 0.419885, 
17100, 0, -0.419891, 0.419891, 
17200, 0, -0.419903, 0.419903, 
17300, 0, -0.419908, 0.419908, 
17400, 0, -0.419896, 0.419896, 
17500, 0, -0.419889, 0.419889, 
17600, 0, -0.419893, 0.419893, 
17700, 0, -0.419909, 0.419909, 
17800, 0, -0.419902, 0.419902, 
17900, 0, -0.419893, 0.419893, 
18000, 0, -0.419888, 0.419888, 
18100, 0, -0.419903, 0.419903, 
18200, 0, -0.419906, 0.419906, 
18300, 0, -0.419898, 0.419898, 
18400, 0, -0.419889, 0.419889, 
18500, 0, -0.419896, 0.419896, 
18600, 0, -0.419904, 0.419904, 
18700, 0, -0.419904, 0.419904, 
18800, 0, -0.419892, 0.419892, 
18900, 0, -0.419892, 0.419892, 
19000, 0, -0.419899, 0.419899, 
19100, 0, -0.419904, 0.419904, 
19200, 0, -0.419899, 0.419899, 
19300, 0, -0.419893, 0.419893, 
19400, 0, -0.419894, 0.419894, 
19500, 0, -0.419902, 0.419902, 
19600, 0, -0.419902, 0.419902, 
19700, 0, -0.419897, 0.419897, 
19800, 0, -0.419893, 0.419893, 
19900, 0, -0.419899, 0.419899, 
20000, 0.002, -1.47884, 1.47884, 
20100, 0.002, -0.963009, 0.963009, 
20200, 0.002, -0.583086, 0.583086, 
20300, 0.002, -0.671298, 0.671298, 
20400, 0.002, -1.16672, 1.16672, 
20500, 0.002, -1.09724, 1.09724, 
20600, 0.002, -0.791984, 0.791984, 
20700, 0.002, -0.555646, 0.555646, 
20800, 0.002, -0.932741, 0.932741, 
20900, 0.002, -1.13125, 1.13125, 
21000, 0.002, -0.984789, 0.984789, 
21100, 0.002, -0.683689, 0.683689, 
21200, 0.002, -0.812783, 0.812783, 
21300, 0.002, -1.02842, 1.02842, 
21400, 0.002, -1.07992, 1.07992, 
21500, 0.002, -0.81689, 0.81689, 
21600, 0.002, -0.734524, 0.734524, 
21700, 0.002, -0.884121, 0.884121, 
21800, 0.002, -1.04802, 1.04802, 
21900, 0.002, -0.908684, 0.908684, 
22000, 0.002, -0.77107, 0.77107, 
22100, 0.002, -0.823004, 0.823004, 
22200, 0.002, -0.999052, 0.999052, 
22300, 0.002, -0.982371, 0.982371, 
22400, 0.002, -0.856387, 0.856387, 
22500, 0.002, -0.805791, 0.805791, 
22600, 0.002, -0.925175, 0.925175, 
22700, 0.002, -0.980496, 0.980496, 
22800, 0.002, -0.912592, 0.912592, 
22900, 0.002, -0.807063, 0.807063, 
23000, 0.002, -0.857211, 0.857211, 
23100, 0.002, -0.941909, 0.941909, 
23200, 0.002, -0.950337, 0.950337, 
23300, 0.002, -0.852573, 0.852573, 
23400, 0.002, -0.847215, 0.847215, 
23500, 0.002, -0.910796, 0.910796, 
23600, 0.002, -0.962981, 0.962981, 
23700, 0.002, -0.898923, 0.898923, 
23800, 0.002, -0.853452, 0.853452, 
23900, 0.002, -0.870638, 0.870638, 
24000, 0.002, -0.941299, 0.941299, 
24100, 0.002, -0.917034, 0.917034, 
24200, 0.002, -0.867795, 0.867795, 
24300, 0.002, -0.854968, 0.854968, 
24400, 0.002, -0.913815, 0.913815, 
24500, 0.002, -0.923162, 0.923162, 
24600, 0.002, -0.901782, 0.901782, 
24700, 0.002, -0.864075, 0.864075, 
24800, 0.002, -0.891387, 0.891387, 
24900, 0.002, -0.922501, 0.922501, 
25000, 0.002, -0.919158, 0.919158, 
25100, 0.002, -0.870976, 0.870976, 
25200, 0.002, -0.875828, 0.875828, 
25300, 0.002, -0.904419, 0.904419, 
25400, 0.002, -0.919246, 0.919246, 
25500, 0.002, -0.88979, 0.88979, 
25600, 0.002, -0.874299, 0.874299, 
25700, 0.002, -0.887544, 0.887544, 
25800, 0.002, -0.91945, 0.91945, 
25900, 0.002, -0.907207, 0.907207, 
26000, 0.002, -0.883713, 0.883713, 
26100, 0.002, -0.881261, 0.881261, 
26200, 0.002, -0.907111, 0.907111, 
26300, 0.002, -0.910042, 0.910042, 
26400, 0.002, -0.895141, 0.895141, 
26500, 0.002, -0.878314, 0.878314, 
26600, 0.002, -0.891875, 0.891875, 
26700, 0.002, -0.9068, 0.9068, 
26800, 0.002, -0.904981, 0.904981, 
26900, 0.002, -0.885986, 0.885986, 
27000, 0.002, -0.887001, 0.887001, 
27100, 0.002, -0.900267, 0.900267, 
27200, 0.002, -0.908817, 0.908817, 
27300, 0.002, -0.895294, 0.895294, 
27400, 0.002, -0.887388, 0.887388, 
27500, 0.002, -0.892427, 0.892427, 
27600, 0.002, -0.904415, 0.904415, 
27700, 0.002, -0.899454, 0.899454, 
27800, 0.002, -0.890671, 0.890671, 
27900, 0.002, -0.888638, 0.888638, 
28000, 0.002, -0.899334, 0.899334, 
28100, 0.002, -0.901915, 0.901915, 
28200, 0.002, -0.896175, 0.896175, 
28300, 0.002, -0.890182, 0.890182, 
28400, 0.002, -0.89558, 0.89558, 
28500, 0.002, -0.900613, 0.900613, 
28600, 0.002, -0.899319, 0.899319, 
28700, 0.002, -0.892483, 0.892483, 
28800, 0.002, -0.892306, 0.892306, 
28900, 0.002, -0.897316, 0.897316, 
29000, 0.002, -0.900053, 0.900053, 
29100, 0.002, -0.894846, 0.894846, 
29200, 0.002, -0.892045, 0.892045, 
29300, 0.002, -0.895457, 0.895457, 
29400, 0.002, -0.899594, 0.899594, 
29500, 0.002, -0.897626, 0.897626, 
29600, 0.002, -0.894074, 0.894074, 
29700, 0.002, -0.893839, 0.893839, 
29800, 0.002, -0.897452, 0.897452, 
29900, 0.002, -0.898625, 0.898625, 
30000, 0.004, -1.93229, 1.93229, 
30100, 0.004, -1.40853, 1.40853, 
30200, 0.004, -1.01098, 1.01098, 
30300, 0.004, -1.09756, 1.09756, 
30400, 0.004, -1.58728, 1.58728, 
30500, 0.004, -1.58712, 1.58712, 
30600, 0.004, -1.24824, 1.24824, 
30700, 0.004, -1.00962, 1.00962, 
30800, 0.004, -1.3416, 1.3416, 
30900, 0.004, -1.56848, 1.56848, 
31000, 0.004, -1.45439, 1.45439, 
31100, 0.004, -1.14742, 1.14742, 
31200, 0.004, -1.22656, 1.22656, 
31300, 0.004, -1.45018, 1.45018, 
31400, 0.004, -1.53967, 1.53967, 
31500, 0.004, -1.30048, 1.30048, 
31600, 0.004, -1.18141, 1.18141, 
31700, 0.004, -1.29527, 1.29527, 
31800, 0.004, -1.47612, 1.47612, 
31900, 0.004, -1.39246, 1.39246, 
32000, 0.004, -1.22916, 1.22916, 
32100, 0.004, -1.24967, 1.24967, 
32200, 0.004, -1.41255, 1.41255, 
32300, 0.004, -1.44912, 1.44912, 
32400, 0.004, -1.33276, 1.33276, 
32500, 0.004, -1.25174, 1.25174, 
32600, 0.004, -1.335, 1.335, 
32700, 0.004, -1.43252, 1.43252, 
32800, 0.004, -1.39788, 1.39788, 
32900, 0.004, -1.29091, 1.29091, 
33000, 0.004, -1.27266, 1.27266, 
33100, 0.004, -1.35836, 1.35836, 
33200, 0.004, -1.40067, 1.40067, 
33300, 0.004, -1.33653, 1.33653, 
33400, 0.004, -1.28703, 1.28703, 
33500, 0.004, -1.32439, 1.32439, 
33600, 0.004, -1.38751, 1.38751, 
33700, 0.004, -1.37352, 1.37352, 
33800, 0.004, -1.31224, 1.31224, 
33900, 0.004, -1.30309, 1.30309, 
34000, 0.004, -1.36473, 1.36473, 
34100, 0.004, -1.37572, 1.37572, 
34200, 0.004, -1.33286, 1.33286, 
34300, 0.004, -1.30459, 1.30459, 
34400, 0.004, -1.33352, 1.33352, 
34500, 0.004, -1.36339, 1.36339, 
34600, 0.004, -1.36029, 1.36029, 
34700, 0.004, -1.31916, 1.31916, 
34800, 0.004, -1.32101, 1.32101, 
34900, 0.004, -1.35538, 1.35538, 
35000, 0.004, -1.36822, 1.36822, 
35100, 0.004, -1.33281, 1.33281, 
35200, 0.004, -1.32119, 1.32119, 
35300, 0.004, -1.33636, 1.33636, 
35400, 0.004, -1.3599, 1.3599, 
35500, 0.004, -1.34818, 1.34818, 
35600, 0.004, -1.32589, 1.32589, 
35700, 0.004, -1.3248, 1.3248, 
35800, 0.004, -1.35259, 1.35259, 
35900, 0.004, -1.35384, 1.35384, 
36000, 0.004, -1.33766, 1.33766, 
36100, 0.004, -1.32837, 1.32837, 
36200, 0.004, -1.34238, 1.34238, 
36300, 0.004, -1.35162, 1.35162, 
36400, 0.004, -1.34589, 1.34589, 
36500, 0.004, -1.33009, 1.33009, 
36600, 0.004, -1.33484, 1.33484, 
36700, 0.004, -1.34552, 1.34552, 
36800, 0.004, -1.34913, 1.34913, 
36900, 0.004, -1.33608, 1.33608, 
37000, 0.004, -1.3336, 1.3336, 
37100, 0.004, -1.34015, 1.34015, 
37200, 0.004, -1.35016, 1.35016, 
37300, 0.004, -1.34231, 1.34231, 
37400, 0.004, -1.33555, 1.33555, 
37500, 0.004, -1.33676, 1.33676, 
37600, 0.004, -1.34665, 1.34665, 
37700, 0.004, -1.3447, 1.3447, 
37800, 0.004, -1.33793, 1.33793, 
37900, 0.004, -1.33419, 1.33419, 
38000, 0.004, -1.34223, 1.34223, 
38100, 0.004, -1.34585, 1.34585, 
38200, 0.004, -1.34179, 1.34179, 
38300, 0.004, -1.33572, 1.33572, 
38400, 0.004, -1.33931, 1.33931, 
38500, 0.004, -1.34401, 1.34401, 
38600, 0.004, -1.34492, 1.34492, 
38700, 0.004, -1.33866, 1.33866, 
38800, 0.004, -1.33716, 1.33716, 
38900, 0.004, -1.34096, 1.34096, 
39000, 0.004, -1.34507, 1.34507, 
39100, 0.004, -1.34074, 1.34074, 
39200, 0.004, -1.33729, 1.33729, 
39300, 0.004, -1.33916, 1.33916, 
39400, 0.004, -1.34343, 1.34343, 
39500, 0.004, -1.34298, 1.34298, 
39600, 0.004, -1.33972, 1.33972, 
39700, 0.004, -1.33821, 1.33821, 
39800, 0.004, -1.3414, 1.3414, 
39900, 0.004, -1.34349, 1.34349, 
40000, 0.006, -2.35652, 2.35652, 
40100, 0.006, -1.83949, 1.83949, 
40200, 0.006, -1.4415, 1.4415, 
40300, 0.006, -1.51379, 1.51379, 
40400, 0.006, -2.01096, 2.01096, 
40500, 0.006, -2.01847, 2.01847, 
40600, 0.006, -1.71165, 1.71165, 
40700, 0.006, -1.42924, 1.42924, 
40800, 0.006, -1.74128, 1.74128, 
40900, 0.006, -1.96345, 1.96345, 
41000, 0.006, -1.92154, 1.92154, 
41100, 0.006, -1.61021, 1.61021, 
41200, 0.006, -1.62742, 1.62742, 
41300, 0.006, -1.82127, 1.82127, 
41400, 0.006, -1.99514, 1.99514, 
41500, 0.006, -1.78953, 1.78953, 
41600, 0.006, -1.62749, 1.62749, 
41700, 0.006, -1.68032, 1.68032, 
41800, 0.006, -1.89198, 1.89198, 
41900, 0.006, -1.8418, 1.8418, 
42000, 0.006, -1.69705, 1.69705, 
42100, 0.006, -1.62812, 1.62812, 
42200, 0.006, -1.79333, 1.79333, 
42300, 0.006, -1.86907, 1.86907, 
42400, 0.006, -1.79105, 1.79105, 
42500, 0.006, -1.67079, 1.67079, 
42600, 0.006, -1.73892, 1.73892, 
42700, 0.006, -1.82749, 1.82749, 
42800, 0.006, -1.84434, 1.84434, 
42900, 0.006, -1.72557, 1.72557, 
43000, 0.006, -1.70324, 1.70324, 
43100, 0.006, -1.7704, 1.7704, 
43200, 0.006, -1.83806, 1.83806, 
43300, 0.006, -1.76048, 1.76048, 
43400, 0.006, -1.715, 1.715, 
43500, 0.006, -1.74049, 1.74049, 
43600, 0.006, -1.81692, 1.81692, 
43700, 0.006, -1.80106, 1.80106, 
43800, 0.006, -1.74356, 1.74356, 
43900, 0.006, -1.72354, 1.72354, 
44000, 0.006, -1.792, 1.792, 
44100, 0.006, -1.80696, 1.80696, 
44200, 0.006, -1.76495, 1.76495, 
44300, 0.006, -1.72812, 1.72812, 
44400, 0.006, -1.7617, 1.7617, 
44500, 0.006, -1.78849, 1.78849, 
44600, 0.006, -1.78739, 1.78739, 
44700, 0.006, -1.7431, 1.7431, 
44800, 0.006, -1.7459, 1.7459, 
44900, 0.006, -1.78265, 1.78265, 
45000, 0.006, -1.79838, 1.79838, 
45100, 0.006, -1.75916, 1.75916, 
45200, 0.006, -1.74565, 1.74565, 
45300, 0.006, -1.76431, 1.76431, 
45400, 0.006, -1.79005, 1.79005, 
45500, 0.006, -1.77704, 1.77704, 
45600, 0.006, -1.74992, 1.74992, 
45700, 0.006, -1.74897, 1.74897, 
45800, 0.006, -1.78133, 1.78133, 
45900, 0.006, -1.78263, 1.78263, 
46000, 0.006, -1.76294, 1.76294, 
46100, 0.006, -1.75081, 1.75081, 
46200, 0.006, -1.76964, 1.76964, 
46300, 0.006, -1.78181, 1.78181, 
46400, 0.006, -1.77619, 1.77619, 
46500, 0.006, -1.75442, 1.75442, 
46600, 0.006, -1.75868, 1.75868, 
46700, 0.006, -1.77386, 1.77386, 
46800, 0.006, -1.77889, 1.77889, 
46900, 0.006, -1.76385, 1.76385, 
47000, 0.006, -1.7572, 1.7572, 
47100, 0.006, -1.765, 1.765, 
47200, 0.006, -1.77798, 1.77798, 
47300, 0.006, -1.77189, 1.77189, 
47400, 0.006, -1.76128, 1.76128, 
47500, 0.006, -1.76174, 1.76174, 
47600, 0.006, -1.7736, 1.7736, 
47700, 0.006, -1.77366, 1.77366, 
47800, 0.006, -1.76611, 1.76611, 
47900, 0.006, -1.76002, 1.76002, 
48000, 0.006, -1.76754, 1.76754, 
48100, 0.006, -1.77299, 1.77299, 
48200, 0.006, -1.76975, 1.76975, 
48300, 0.006, -1.76252, 1.76252, 
48400, 0.006, -1.76518, 1.76518, 
48500, 0.006, -1.77079, 1.77079, 
48600, 0.006, -1.7715, 1.7715, 
48700, 0.006, -1.76635, 1.76635, 
48800, 0.006, -1.76409, 1.76409, 
48900, 0.006, -1.76788, 1.76788, 
49000, 0.006, -1.77171, 1.77171, 
49100, 0.006, -1.76821, 1.76821, 
49200, 0.006, -1.76391, 1.76391, 
49300, 0.006, -1.76589, 1.76589, 
49400, 0.006, -1.77017, 1.77017, 
49500, 0.006, -1.76975, 1.76975, 
49600, 0.006, -1.76643, 1.76643, 
49700, 0.006, -1.76525, 1.76525, 
49800, 0.006, -1.76815, 1.76815, 
49900, 0.006, -1.77046, 1.77046, 
50000, 0.008, -2.76264, 2.76264, 
50100, 0.008, -2.24713, 2.24713, 
50200, 0.008, -1.87104, 1.87104, 
50300, 0.008, -1.94814, 1.94814, 
50400, 0.008, -2.43621, 2.43621, 
50500, 0.008, -2.40769, 2.40769, 
50600, 0.008, -2.09393, 2.09393, 
50700, 0.008, -1.85978, 1.85978, 
50800, 0.008, -2.17071, 2.17071, 
50900, 0.008, -2.38568, 2.38568, 
51000, 0.008, -2.25884, 2.25884, 
51100, 0.008, -2.00003, 2.00003, 
51200, 0.008, -2.04869, 2.04869, 
51300, 0.008, -2.26722, 2.26722, 
51400, 0.008, -2.35512, 2.35512, 
51500, 0.008, -2.1379, 2.1379, 
51600, 0.008, -2.05765, 2.05765, 
51700, 0.008, -2.19021, 2.19021, 
51800, 0.008, -2.32356, 2.32356, 
51900, 0.008, -2.2202, 2.2202, 
52000, 0.008, -2.08916, 2.08916, 
52100, 0.008, -2.1108, 2.1108, 
52200, 0.008, -2.26673, 2.26673, 
52300, 0.008, -2.25797, 2.25797, 
52400, 0.008, -2.12716, 2.12716, 
52500, 0.008, -2.09588, 2.09588, 
52600, 0.008, -2.21168, 2.21168, 
52700, 0.008, -2.26523, 2.26523, 
52800, 0.008, -2.20643, 2.20643, 
52900, 0.008, -2.11856, 2.11856, 
53000, 0.008, -2.15642, 2.15642, 
53100, 0.008, -2.24195, 2.24195, 
53200, 0.008, -2.24202, 2.24202, 
53300, 0.008, -2.13743, 2.13743, 
53400, 0.008, -2.13253, 2.13253, 
53500, 0.008, -2.19733, 2.19733, 
53600, 0.008, -2.23969, 2.23969, 
53700, 0.008, -2.18597, 2.18597, 
53800, 0.008, -2.142, 2.142, 
53900, 0.008, -2.16124, 2.16124, 
54000, 0.008, -2.23303, 2.23303, 
54100, 0.008, -2.21793, 2.21793, 
54200, 0.008, -2.16058, 2.16058, 
54300, 0.008, -2.15312, 2.15312, 
54400, 0.008, -2.20484, 2.20484, 
54500, 0.008, -2.21325, 2.21325, 
54600, 0.008, -2.18362, 2.18362, 
54700, 0.008, -2.15238, 2.15238, 
54800, 0.008, -2.1785, 2.1785, 
54900, 0.008, -2.21094, 2.21094, 
55000, 0.008, -2.20367, 2.20367, 
55100, 0.008, -2.16309, 2.16309, 
55200, 0.008, -2.17001, 2.17001, 
55300, 0.008, -2.20015, 2.20015, 
55400, 0.008, -2.20997, 2.20997, 
55500, 0.008, -2.18139, 2.18139, 
55600, 0.008, -2.16535, 2.16535, 
55700, 0.008, -2.18126, 2.18126, 
55800, 0.008, -2.20627, 2.20627, 
55900, 0.008, -2.19302, 2.19302, 
56000, 0.008, -2.16997, 2.16997, 
56100, 0.008, -2.17217, 2.17217, 
56200, 0.008, -2.19758, 2.19758, 
56300, 0.008, -2.20071, 2.20071, 
56400, 0.008, -2.18421, 2.18421, 
56500, 0.008, -2.17093, 2.17093, 
56600, 0.008, -2.18643, 2.18643, 
56700, 0.008, -2.19827, 2.19827, 
56800, 0.008, -2.19264, 2.19264, 
56900, 0.008, -2.176, 2.176, 
57000, 0.008, -2.17869, 2.17869, 
57100, 0.008, -2.18963, 2.18963, 
57200, 0.008, -2.1954, 2.1954, 
57300, 0.008, -2.18371, 2.18371, 
57400, 0.008, -2.17802, 2.17802, 
57500, 0.008, -2.18527, 2.18527, 
57600, 0.008, -2.19477, 2.19477, 
57700, 0.008, -2.1887, 2.1887, 
57800, 0.008, -2.18163, 2.18163, 
57900, 0.008, -2.18193, 2.18193, 
58000, 0.008, -2.18993, 2.18993, 
58100, 0.008, -2.19077, 2.19077, 
58200, 0.008, -2.18437, 2.18437, 
58300, 0.008, -2.18028, 2.18028, 
58400, 0.008, -2.18695, 2.18695, 
58500, 0.008, -2.19074, 2.19074, 
58600, 0.008, -2.18667, 2.18667, 
58700, 0.008, -2.1825, 2.1825, 
58800, 0.008, -2.1849, 2.1849, 
58900, 0.008, -2.18925, 2.18925, 
59000, 0.008, -2.18933, 2.18933, 
59100, 0.008, -2.18454, 2.18454, 
59200, 0.008, -2.18258, 2.18258, 
59300, 0.008, -2.18704, 2.18704, 
59400, 0.008, -2.18948, 2.18948, 
59500, 0.008, -2.18618, 2.18618, 
59600, 0.008, -2.18327, 2.18327, 
59700, 0.008, -2.1851, 2.1851, 
59800, 0.008, -2.18818, 2.18818, 
59900, 0.008, -2.18827, 2.18827, 
60000, 0.01, -3.15932, 3.15932, 
60100, 0.01, -2.65019, 2.65019, 
60200, 0.01, -2.27366, 2.27366, 
60300, 0.01, -2.34511, 2.34511, 
60400, 0.01, -2.81832, 2.81832, 
60500, 0.01, -2.81076, 2.81076, 
60600, 0.01, -2.49283, 2.49283, 
60700, 0.01, -2.23406, 2.23406, 
60800, 0.01, -2.56325, 2.56325, 
60900, 0.01, -2.76925, 2.76925, 
61000, 0.01, -2.67903, 2.67903, 
61100, 0.01, -2.40025, 2.40025, 
61200, 0.01, -2.44271, 2.44271, 
61300, 0.01, -2.67802, 2.67802, 
61400, 0.01, -2.75657, 2.75657, 
61500, 0.01, -2.55424, 2.55424, 
61600, 0.01, -2.425, 2.425, 
61700, 0.01, -2.54589, 2.54589, 
61800, 0.01, -2.68024, 2.68024, 
61900, 0.01, -2.63581, 2.63581, 
62000, 0.01, -2.46517, 2.46517, 
62100, 0.01, -2.475, 2.475, 
62200, 0.01, -2.61929, 2.61929, 
62300, 0.01, -2.64585, 2.64585, 
62400, 0.01, -2.53295, 2.53295, 
62500, 0.01, -2.49351, 2.49351, 
62600, 0.01, -2.57229, 2.57229, 
62700, 0.01, -2.64655, 2.64655, 
62800, 0.01, -2.60314, 2.60314, 
62900, 0.01, -2.50003, 2.50003, 
63000, 0.01, -2.52035, 2.52035, 
63100, 0.01, -2.60787, 2.60787, 
63200, 0.01, -2.61221, 2.61221, 
63300, 0.01, -2.53455, 2.53455, 
63400, 0.01, -2.51283, 2.51283, 
63500, 0.01, -2.56514, 2.56514, 
63600, 0.01, -2.61812, 2.61812, 
63700, 0.01, -2.57962, 2.57962, 
63800, 0.01, -2.52539, 2.52539, 
63900, 0.01, -2.54228, 2.54228, 
64000, 0.01, -2.60978, 2.60978, 
64100, 0.01, -2.59522, 2.59522, 
64200, 0.01, -2.54477, 2.54477, 
64300, 0.01, -2.52608, 2.52608, 
64400, 0.01, -2.5754, 2.5754, 
64500, 0.01, -2.59231, 2.59231, 
64600, 0.01, -2.56842, 2.56842, 
64700, 0.01, -2.53347, 2.53347, 
64800, 0.01, -2.55779, 2.55779, 
64900, 0.01, -2.58881, 2.58881, 
65000, 0.01, -2.58551, 2.58551, 
65100, 0.01, -2.55007, 2.55007, 
65200, 0.01, -2.54705, 2.54705, 
65300, 0.01, -2.57473, 2.57473, 
