step, strain, right, left, 
0, 0, -11.8818, 11.8818, 
100, 0, -3.42785, 3.42785, 
200, 0, 1.77839, -1.77839, 
300, 0, 0.488216, -0.488216, 
400, 0, -9.57245, 9.57245, 
500, 0, -7.02069, 7.02069, 
600, 0, -3.93448, 3.93448, 
700, 0, 3.72731, -3.72731, 
800, 0, -4.79965, 4.79965, 
900, 0, -8.4862, 8.4862, 
1000, 0, -6.4347, 6.4347, 
1100, 0, 1.25828, -1.25828, 
1200, 0, -0.734499, 0.734499, 
1300, 0, -5.15422, 5.15422, 
1400, 0, -8.82339, 8.82339, 
1500, 0, -2.99937, 2.99937, 
1600, 0, 1.42148, -1.42148, 
1700, 0, -3.08711, 3.08711, 
1800, 0, -9.57515, 9.57515, 
1900, 0, -4.52615, 4.52615, 
2000, 0, -0.136451, 0.136451, 
2100, 0, -2.30664, 2.30664, 
2200, 0, -6.08482, 6.08482, 
2300, 0, -6.27875, 6.27875, 
2400, 0, -3.74384, 3.74384, 
2500, 0, 0.360651, -0.360651, 
2600, 0, -3.31229, 3.31229, 
2700, 0, -5.62308, 5.62308, 
2800, 0, -5.66782, 5.66782, 
2900, 0, -0.255586, 0.255586, 
3000, 0, -2.19431, 2.19431, 
3100, 0, -8.33587, 8.33587, 
3200, 0, -7.39349, 7.39349, 
3300, 0, -1.86659, 1.86659, 
3400, 0, -0.291798, 0.291798, 
3500, 0, -4.09588, 4.09588, 
3600, 0, -7.09378, 7.09378, 
3700, 0, -5.22515, 5.22515, 
3800, 0, -0.640254, 0.640254, 
3900, 0, 0.392789, -0.392789, 
4000, 0, -6.85367, 6.85367, 
4100, 0, -5.43542, 5.43542, 
4200, 0, -3.4542, 3.4542, 
4300, 0, 0.445937, -0.445937, 
4400, 0, -4.54355, 4.54355, 
4500, 0, -6.92093, 6.92093, 
4600, 0, -8.54188, 8.54188, 
4700, 0, -0.498258, 0.498258, 
4800, 0, 0.205546, -0.205546, 
4900, 0, -5.45011, 5.45011, 
5000, 0, -8.5285, 8.5285, 
5100, 0, -2.10023, 2.10023, 
5200, 0, 1.83573, -1.83573, 
5300, 0, -4.16625, 4.16625, 
5400, 0, -8.55203, 8.55203, 
5500, 0, -6.86098, 6.86098, 
5600, 0, 2.43829, -2.43829, 
5700, 0, -1.72748, 1.72748, 
5800, 0, -4.71799, 4.71799, 
5900, 0, -9.74205, 9.74205, 
6000, 0, -4.69722, 4.69722, 
6100, 0, 1.87962, -1.87962, 
6200, 0, -1.28894, 1.28894, 
6300, 0, -7.95617, 7.95617, 
6400, 0, -5.36464, 5.36464, 
6500, 0, -3.19431, 3.19431, 
6600, 0, 2.09943, -2.09943, 
6700, 0, -3.18945, 3.18945, 
6800, 0, -8.8532, 8.8532, 
6900, 0, -7.49595, 7.49595, 
7000, 0, 0.0719691, -0.0719691, 
7100, 0, -2.33679, 2.33679, 
7200, 0, -5.41595, 5.41595, 
7300, 0, -6.06767, 6.06767, 
7400, 0, -4.30109, 4.30109, 
7500, 0, 0.458697, -0.458697, 
7600, 0, -2.79365, 2.79365, 
7700, 0, -5.74501, 5.74501, 
7800, 0, -5.04117, 5.04117, 
7900, 0, -0.0538279, 0.0538279, 
8000, 0, -2.10649, 2.10649, 
8100, 0, -7.03386, 7.03386, 
8200, 0, -6.36922, 6.36922, 
8300, 0, -3.62214, 3.62214, 
8400, 0, -0.689147, 0.689147, 
8500, 0, -4.62104, 4.62104, 
8600, 0, -5.91362, 5.91362, 
8700, 0, -5.36496, 5.36496, 
8800, 0, -0.357263, 0.357263, 
8900, 0, -2.93584, 2.93584, 
9000, 0, -3.05176, 3.05176, 
9100, 0, -6.41229, 6.41229, 
9200, 0, -4.29275, 4.29275, 
9300, 0, -2.09185, 2.09185, 
9400, 0, -1.98359, 1.98359, 
9500, 0, -6.47616, 6.47616, 
9600, 0, -5.04975, 5.04975, 
9700, 0, -4.67887, 4.67887, 
9800, 0, -2.53453, 2.53453, 
9900, 0, -1.54194, 1.54194, 
10000, 0, -9.01936, 9.01936, 
10100, 0, -3.26832, 3.26832, 
10200, 0, -0.459324, 0.459324, 
10300, 0, -1.35476, 1.35476, 
10400, 0, -5.63049, 5.63049, 
10500, 0, -6.16918, 6.16918, 
10600, 0, -3.81478, 3.81478, 
10700, 0, -1.18907, 1.18907, 
10800, 0, -3.67016, 3.67016, 
10900, 0, -7.22846, 7.22846, 
11000, 0, -4.18319, 4.18319, 
11100, 0, -2.94085, 2.94085, 
11200, 0, -3.24565, 3.24565, 
11300, 0, -5.4442, 5.4442, 
11400, 0, -3.17321, 3.17321, 
11500, 0, -5.02076, 5.02076, 
11600, 0, -2.70046, 2.70046, 
11700, 0, -3.4304, 3.4304, 
11800, 0, -2.53499, 2.53499, 
11900, 0, -7.0088, 7.0088, 
12000, 0, -3.50237, 3.50237, 
12100, 0, -2.13061, 2.13061, 
12200, 0, -1.17299, 1.17299, 
12300, 0, -5.57861, 5.57861, 
12400, 0, -7.37662, 7.37662, 
12500, 0, -1.83665, 1.83665, 
12600, 0, -0.37163, 0.37163, 
12700, 0, -8.26942, 8.26942, 
12800, 0, -5.0847, 5.0847, 
12900, 0, -1.55086, 1.55086, 
13000, 0, -1.29606, 1.29606, 
13100, 0, -4.85373, 4.85373, 
13200, 0, -6.41236, 6.41236, 
13300, 0, -3.24913, 3.24913, 
13400, 0, -0.275644, 0.275644, 
13500, 0, -1.92831, 1.92831, 
13600, 0, -7.59018, 7.59018, 
13700, 0, -4.40925, 4.40925, 
13800, 0, -1.43778, 1.43778, 
13900, 0, -1.29761, 1.29761, 
14000, 0, -0.113389, 0.113389, 
14100, 0, -6.80311, 6.80311, 
14200, 0, -3.29477, 3.29477, 
14300, 0, -3.09597, 3.09597, 
14400, 0, -5.59597, 5.59597, 
14500, 0, 0.898319, -0.898319, 
14600, 0, -6.2497, 6.2497, 
14700, 0, -2.75137, 2.75137, 
14800, 0, -2.85294, 2.85294, 
14900, 0, -2.79544, 2.79544, 
15000, 0, -3.57839, 3.57839, 
15100, 0, -4.37491, 4.37491, 
15200, 0, -1.65187, 1.65187, 
15300, 0, -3.78633, 3.78633, 
15400, 0, -1.32251, 1.32251, 
15500, 0, -8.47668, 8.47668, 
15600, 0, -1.52616, 1.52616, 
15700, 0, -2.67529, 2.67529, 
15800, 0, -1.17342, 1.17342, 
15900, 0, -4.15803, 4.15803, 
16000, 0, -4.06929, 4.06929, 
16100, 0, -4.80987, 4.80987, 
16200, 0, -2.20761, 2.20761, 
16300, 0, -3.12023, 3.12023, 
16400, 0, -2.10528, 2.10528, 
16500, 0, -3.98617, 3.98617, 
16600, 0, -3.513, 3.513, 
16700, 0, -0.0384716, 0.0384716, 
16800, 0, -3.59402, 3.59402, 
16900, 0, -5.38743, 5.38743, 
17000, 0, -3.70435, 3.70435, 
17100, 0, -1.55318, 1.55318, 
17200, 0, -2.58735, 2.58735, 
17300, 0, -7.99006, 7.99006, 
17400, 0, -3.52989, 3.52989, 
17500, 0, 0.500435, -0.500435, 
17600, 0, -5.5142, 5.5142, 
17700, 0, -0.744593, 0.744593, 
17800, 0, -3.35183, 3.35183, 
17900, 0, -3.48579, 3.48579, 
18000, 0, -2.02261, 2.02261, 
18100, 0, -2.88334, 2.88334, 
18200, 0, -7.92722, 7.92722, 
18300, 0, -1.61183, 1.61183, 
18400, 0, 0.548306, -0.548306, 
18500, 0, -5.84026, 5.84026, 
18600, 0, -1.79482, 1.79482, 
18700, 0, -3.346, 3.346, 
18800, 0, -6.41059, 6.41059, 
18900, 0, -0.17368, 0.17368, 
19000, 0, -4.02074, 4.02074, 
19100, 0, -1.02675, 1.02675, 
19200, 0, -3.38494, 3.38494, 
19300, 0, -6.45676, 6.45676, 
19400, 0, 0.741504, -0.741504, 
19500, 0, -2.0409, 2.0409, 
19600, 0, -4.8385, 4.8385, 
19700, 0, -3.49921, 3.49921, 
19800, 0, -2.64927, 2.64927, 
19900, 0, 0.185453, -0.185453, 
20000, 0.005, -7.57361, 7.57361, 
20100, 0.005, -4.08858, 4.08858, 
20200, 0.005, -3.73963, 3.73963, 
20300, 0.005, 0.0442504, -0.0442504, 
20400, 0.005, -2.03553, 2.03553, 
20500, 0.005, -4.34817, 4.34817, 
20600, 0.005, -7.22859, 7.22859, 
20700, 0.005, 0.403944, -0.403944, 
20800, 0.005, -3.84908, 3.84908, 
20900, 0.005, -1.8678, 1.8678, 
21000, 0.005, -4.66484, 4.66484, 
21100, 0.005, -7.29545, 7.29545, 
21200, 0.005, 0.295082, -0.295082, 
21300, 0.005, -2.20524, 2.20524, 
21400, 0.005, -7.7864, 7.7864, 
21500, 0.005, -2.64828, 2.64828, 
21600, 0.005, -1.18494, 1.18494, 
21700, 0.005, -4.22441, 4.22441, 
21800, 0.005, -5.7079, 5.7079, 
21900, 0.005, -3.52093, 3.52093, 
22000, 0.005, -4.14148, 4.14148, 
22100, 0.005, 0.475168, -0.475168, 
22200, 0.005, -3.8578, 3.8578, 
22300, 0.005, -5.02183, 5.02183, 
22400, 0.005, -3.66887, 3.66887, 
22500, 0.005, -3.63928, 3.63928, 
22600, 0.005, -2.75017, 2.75017, 
22700, 0.005, -5.3686, 5.3686, 
22800, 0.005, -2.28071, 2.28071, 
22900, 0.005, -6.57683, 6.57683, 
23000, 0.005, -4.39484, 4.39484, 
23100, 0.005, -4.74226, 4.74226, 
23200, 0.005, -1.38416, 1.38416, 
23300, 0.005, -5.19813, 5.19813, 
23400, 0.005, -3.96091, 3.96091, 
23500, 0.005, -0.914844, 0.914844, 
23600, 0.005, -4.09092, 4.09092, 
23700, 0.005, -1.95263, 1.95263, 
23800, 0.005, -8.53182, 8.53182, 
23900, 0.005, -1.92896, 1.92896, 
24000, 0.005, -2.73915, 2.73915, 
24100, 0.005, -2.94652, 2.94652, 
24200, 0.005, -3.93824, 3.93824, 
24300, 0.005, -4.6747, 4.6747, 
24400, 0.005, -2.95549, 2.95549, 
24500, 0.005, -0.785463, 0.785463, 
24600, 0.005, -3.57804, 3.57804, 
24700, 0.005, -6.00651, 6.00651, 
24800, 0.005, -3.25531, 3.25531, 
24900, 0.005, -4.27188, 4.27188, 
25000, 0.005, -5.03994, 5.03994, 
25100, 0.005, -4.65154, 4.65154, 
25200, 0.005, -3.51142, 3.51142, 
25300, 0.005, -1.93258, 1.93258, 
25400, 0.005, -4.97708, 4.97708, 
25500, 0.005, -3.22337, 3.22337, 
25600, 0.005, -3.65382, 3.65382, 
25700, 0.005, -2.17257, 2.17257, 
25800, 0.005, -6.31189, 6.31189, 
25900, 0.005, -4.03539, 4.03539, 
26000, 0.005, -1.17388, 1.17388, 
26100, 0.005, -5.05637, 5.05637, 
26200, 0.005, -7.53942, 7.53942, 
26300, 0.005, 2.5759, -2.5759, 
26400, 0.005, -5.81075, 5.81075, 
26500, 0.005, -3.7578, 3.7578, 
26600, 0.005, -3.12177, 3.12177, 
26700, 0.005, -2.37316, 2.37316, 
26800, 0.005, -1.96998, 1.96998, 
26900, 0.005, -7.36677, 7.36677, 
27000, 0.005, -2.57496, 2.57496, 
27100, 0.005, -4.05057, 4.05057, 
27200, 0.005, -2.8451, 2.8451, 
27300, 0.005, -5.25512, 5.25512, 
27400, 0.005, -2.95383, 2.95383, 
27500, 0.005, -3.83101, 3.83101, 
27600, 0.005, -4.3178, 4.3178, 
27700, 0.005, -1.88034, 1.88034, 
27800, 0.005, -6.14542, 6.14542, 
27900, 0.005, -5.15401, 5.15401, 
28000, 0.005, -5.27417, 5.27417, 
28100, 0.005, 1.22557, -1.22557, 
28200, 0.005, -5.64151, 5.64151, 
28300, 0.005, -5.41379, 5.41379, 
28400, 0.005, -1.86512, 1.86512, 
28500, 0.005, -2.01712, 2.01712, 
28600, 0.005, -0.744725, 0.744725, 
28700, 0.005, -2.66895, 2.66895, 
28800, 0.005, -6.40574, 6.40574, 
28900, 0.005, -4.67748, 4.67748, 
29000, 0.005, -0.840922, 0.840922, 
29100, 0.005, -6.02687, 6.02687, 
29200, 0.005, -3.77394, 3.77394, 
29300, 0.005, -5.57615, 5.57615, 
29400, 0.005, -0.115733, 0.115733, 
29500, 0.005, -2.60756, 2.60756, 
29600, 0.005, -8.061, 8.061, 
29700, 0.005, -3.05911, 3.05911, 
29800, 0.005, -2.7147, 2.7147, 
29900, 0.005, -2.60993, 2.60993, 
30000, 0.005, -2.72897, 2.72897, 
30100, 0.005, -3.54903, 3.54903, 
30200, 0.005, -4.2293, 4.2293, 
30300, 0.005, -3.80391, 3.80391, 
30400, 0.005, 1.5471, -1.5471, 
30500, 0.005, -8.13666, 8.13666, 
30600, 0.005, -2.07656, 2.07656, 
30700, 0.005, -4.87344, 4.87344, 
30800, 0.005, -6.22632, 6.22632, 
30900, 0.005, -0.401703, 0.401703, 
31000, 0.005, -5.84377, 5.84377, 
31100, 0.005, -3.50012, 3.50012, 
31200, 0.005, -1.98165, 1.98165, 
31300, 0.005, -5.49395, 5.49395, 
31400, 0.005, -0.314932, 0.314932, 
31500, 0.005, -7.11907, 7.11907, 
31600, 0.005, -2.67426, 2.67426, 
31700, 0.005, -1.51859, 1.51859, 
31800, 0.005, -3.07186, 3.07186, 
31900, 0.005, -7.31711, 7.31711, 
32000, 0.005, -1.29059, 1.29059, 
32100, 0.005, -3.29762, 3.29762, 
32200, 0.005, -5.74018, 5.74018, 
32300, 0.005, 0.445858, -0.445858, 
32400, 0.005, -6.12057, 6.12057, 
32500, 0.005, -2.30508, 2.30508, 
32600, 0.005, -2.10574, 2.10574, 
32700, 0.005, -2.17524, 2.17524, 
32800, 0.005, -4.25748, 4.25748, 
32900, 0.005, -5.6455, 5.6455, 
33000, 0.005, -0.805219, 0.805219, 
33100, 0.005, -1.89827, 1.89827, 
33200, 0.005, -4.46185, 4.46185, 
33300, 0.005, -5.04254, 5.04254, 
33400, 0.005, -3.96967, 3.96967, 
33500, 0.005, -2.4367, 2.4367, 
33600, 0.005, -4.35909, 4.35909, 
33700, 0.005, -4.08599, 4.08599, 
33800, 0.005, -5.49647, 5.49647, 
33900, 0.005, -3.56275, 3.56275, 
34000, 0.005, -3.18715, 3.18715, 
34100, 0.005, -3.71417, 3.71417, 
34200, 0.005, -2.60489, 2.60489, 
34300, 0.005, -4.67058, 4.67058, 
34400, 0.005, -2.14478, 2.14478, 
34500, 0.005, -2.70595, 2.70595, 
34600, 0.005, -4.74316, 4.74316, 
34700, 0.005, -2.99527, 2.99527, 
34800, 0.005, -3.93923, 3.93923, 
34900, 0.005, -3.0654, 3.0654, 
35000, 0.005, -5.03461, 5.03461, 
35100, 0.005, -2.29996, 2.29996, 
35200, 0.005, -5.81611, 5.81611, 
35300, 0.005, -0.35316, 0.35316, 
35400, 0.005, -5.23279, 5.23279, 
35500, 0.005, -3.20932, 3.20932, 
35600, 0.005, -4.94894, 4.94894, 
35700, 0.005, -5.94095, 5.94095, 
35800, 0.005, -3.07088, 3.07088, 
35900, 0.005, -4.92559, 4.92559, 
36000, 0.005, -5.21983, 5.21983, 
36100, 0.005, 0.143298, -0.143298, 
36200, 0.005, -4.52467, 4.52467, 
36300, 0.005, -1.03873, 1.03873, 
36400, 0.005, -6.05097, 6.05097, 
36500, 0.005, 0.0386392, -0.0386392, 
36600, 0.005, -4.95937, 4.95937, 
36700, 0.005, -4.18386, 4.18386, 
36800, 0.005, -4.86535, 4.86535, 
36900, 0.005, -2.01919, 2.01919, 
37000, 0.005, -3.24423, 3.24423, 
37100, 0.005, -5.34331, 5.34331, 
37200, 0.005, -1.63312, 1.63312, 
37300, 0.005, -6.33386, 6.33386, 
37400, 0.005, -2.48027, 2.48027, 
37500, 0.005, -3.38492, 3.38492, 
37600, 0.005, -3.30946, 3.30946, 
37700, 0.005, -1.02609, 1.02609, 
37800, 0.005, -5.39474, 5.39474, 
37900, 0.005, -2.88854, 2.88854, 
38000, 0.005, -1.40024, 1.40024, 
38100, 0.005, -5.23584, 5.23584, 
38200, 0.005, -5.28298, 5.28298, 
38300, 0.005, -5.61574, 5.61574, 
38400, 0.005, -3.97806, 3.97806, 
38500, 0.005, -5.99525, 5.99525, 
38600, 0.005, -0.315153, 0.315153, 
38700, 0.005, -2.05639, 2.05639, 
38800, 0.005, -5.8752, 5.8752, 
38900, 0.005, 0.000254177, -0.000254177, 
39000, 0.005, -3.86211, 3.86211, 
39100, 0.005, -2.57983, 2.57983, 
39200, 0.005, -3.65034, 3.65034, 
39300, 0.005, -5.79715, 5.79715, 
39400, 0.005, -2.49338, 2.49338, 
39500, 0.005, -2.01186, 2.01186, 
39600, 0.005, -5.69841, 5.69841, 
39700, 0.005, -5.82099, 5.82099, 
39800, 0.005, -3.65715, 3.65715, 
39900, 0.005, -1.91816, 1.91816, 
40000, 0.01, -4.3698, 4.3698, 
40100, 0.01, -5.96777, 5.96777, 
40200, 0.01, -4.22618, 4.22618, 
40300, 0.01, -4.94027, 4.94027, 
40400, 0.01, -3.24652, 3.24652, 
40500, 0.01, -2.9752, 2.9752, 
40600, 0.01, -7.10066, 7.10066, 
40700, 0.01, -3.36577, 3.36577, 
40800, 0.01, -2.01811, 2.01811, 
40900, 0.01, -6.61553, 6.61553, 
41000, 0.01, -3.00493, 3.00493, 
41100, 0.01, -0.985077, 0.985077, 
41200, 0.01, -5.51338, 5.51338, 
41300, 0.01, -2.5628, 2.5628, 
41400, 0.01, -6.73038, 6.73038, 
41500, 0.01, -2.83779, 2.83779, 
41600, 0.01, -6.19641, 6.19641, 
41700, 0.01, -1.82219, 1.82219, 
41800, 0.01, -6.99443, 6.99443, 
41900, 0.01, -2.31137, 2.31137, 
42000, 0.01, -6.95933, 6.95933, 
42100, 0.01, -2.88558, 2.88558, 
42200, 0.01, -3.38358, 3.38358, 
42300, 0.01, -6.90589, 6.90589, 
42400, 0.01, -4.02595, 4.02595, 
42500, 0.01, -5.55704, 5.55704, 
42600, 0.01, -2.96404, 2.96404, 
42700, 0.01, -7.16861, 7.16861, 
42800, 0.01, -3.37343, 3.37343, 
42900, 0.01, -4.84962, 4.84962, 
43000, 0.01, -3.41518, 3.41518, 
43100, 0.01, -4.61415, 4.61415, 
43200, 0.01, -5.24889, 5.24889, 
43300, 0.01, -3.79854, 3.79854, 
43400, 0.01, -2.67675, 2.67675, 
43500, 0.01, -6.57209, 6.57209, 
43600, 0.01, -5.02898, 5.02898, 
43700, 0.01, -3.68977, 3.68977, 
43800, 0.01, -5.44288, 5.44288, 
43900, 0.01, -1.1436, 1.1436, 
44000, 0.01, -7.83931, 7.83931, 
44100, 0.01, -3.56988, 3.56988, 
44200, 0.01, -4.63856, 4.63856, 
44300, 0.01, -4.18145, 4.18145, 
44400, 0.01, -1.53061, 1.53061, 
44500, 0.01, -6.67698, 6.67698, 
44600, 0.01, -2.34082, 2.34082, 
44700, 0.01, -7.07166, 7.07166, 
44800, 0.01, -0.79253, 0.79253, 
44900, 0.01, -6.41355, 6.41355, 
45000, 0.01, -3.78095, 3.78095, 
45100, 0.01, -5.83269, 5.83269, 
45200, 0.01, -5.25882, 5.25882, 
45300, 0.01, -4.32864, 4.32864, 
45400, 0.01, -4.64669, 4.64669, 
45500, 0.01, -2.2867, 2.2867, 
45600, 0.01, -4.61504, 4.61504, 
45700, 0.01, -5.10382, 5.10382, 
45800, 0.01, -0.763119, 0.763119, 
45900, 0.01, -6.36523, 6.36523, 
46000, 0.01, -6.49805, 6.49805, 
46100, 0.01, -4.60549, 4.60549, 
46200, 0.01, -3.01321, 3.01321, 
46300, 0.01, -3.84676, 3.84676, 
46400, 0.01, -9.0553, 9.0553, 
46500, 0.01, -4.80406, 4.80406, 
46600, 0.01, -1.9056, 1.9056, 
46700, 0.01, -2.84767, 2.84767, 
46800, 0.01, -3.83226, 3.83226, 
46900, 0.01, -6.06664, 6.06664, 
47000, 0.01, -5.24295, 5.24295, 
47100, 0.01, -1.51526, 1.51526, 
47200, 0.01, -6.65966, 6.65966, 
47300, 0.01, -4.48003, 4.48003, 
47400, 0.01, -0.610696, 0.610696, 
47500, 0.01, -8.34266, 8.34266, 
47600, 0.01, -3.28106, 3.28106, 
47700, 0.01, -5.64686, 5.64686, 
47800, 0.01, -5.07711, 5.07711, 
47900, 0.01, -3.94848, 3.94848, 
48000, 0.01, -4.73515, 4.73515, 
48100, 0.01, -3.05432, 3.05432, 
48200, 0.01, -4.00692, 4.00692, 
48300, 0.01, -4.8287, 4.8287, 
48400, 0.01, -3.92924, 3.92924, 
48500, 0.01, -4.95572, 4.95572, 
48600, 0.01, -6.45885, 6.45885, 
48700, 0.01, -6.00405, 6.00405, 
48800, 0.01, -3.00037, 3.00037, 
48900, 0.01, -3.31571, 3.31571, 
49000, 0.01, -5.89336, 5.89336, 
49100, 0.01, -4.73614, 4.73614, 
49200, 0.01, -2.70647, 2.70647, 
49300, 0.01, -3.11063, 3.11063, 
49400, 0.01, -5.16199, 5.16199, 
49500, 0.01, -4.73209, 4.73209, 
49600, 0.01, -5.17078, 5.17078, 
49700, 0.01, -0.238638, 0.238638, 
49800, 0.01, -7.18919, 7.18919, 
49900, 0.01, -2.56728, 2.56728, 
50000, 0.01, -5.15079, 5.15079, 
50100, 0.01, -2.84655, 2.84655, 
50200, 0.01, -6.27012, 6.27012, 
50300, 0.01, -3.79371, 3.79371, 
50400, 0.01, -3.89304, 3.89304, 
50500, 0.01, -5.09184, 5.09184, 
50600, 0.01, -5.54137, 5.54137, 
50700, 0.01, -6.30029, 6.30029, 
50800, 0.01, -1.93769, 1.93769, 
50900, 0.01, -3.84244, 3.84244, 
51000, 0.01, -5.08176, 5.08176, 
51100, 0.01, -5.14733, 5.14733, 
51200, 0.01, -3.18301, 3.18301, 
51300, 0.01, -5.1366, 5.1366, 
51400, 0.01, -3.67636, 3.67636, 
51500, 0.01, -7.26206, 7.26206, 
51600, 0.01, -3.31818, 3.31818, 
51700, 0.01, -3.187, 3.187, 
51800, 0.01, -5.16378, 5.16378, 
51900, 0.01, -6.28256, 6.28256, 
52000, 0.01, -3.05562, 3.05562, 
52100, 0.01, -3.33077, 3.33077, 
52200, 0.01, -5.7682, 5.7682, 
52300, 0.01, -3.43413, 3.43413, 
52400, 0.01, -6.33917, 6.33917, 
52500, 0.01, -0.841791, 0.841791, 
52600, 0.01, -3.50705, 3.50705, 
52700, 0.01, -5.01619, 5.01619, 
52800, 0.01, -6.46484, 6.46484, 
52900, 0.01, -0.50295, 0.50295, 
53000, 0.01, -5.52904, 5.52904, 
53100, 0.01, -5.59621, 5.59621, 
53200, 0.01, -4.83479, 4.83479, 
53300, 0.01, -4.0122, 4.0122, 
53400, 0.01, -5.32775, 5.32775, 
53500, 0.01, -1.78615, 1.78615, 
53600, 0.01, -2.90961, 2.90961, 
53700, 0.01, -4.57082, 4.57082, 
53800, 0.01, -6.06122, 6.06122, 
53900, 0.01, -3.36372, 3.36372, 
54000, 0.01, -5.37491, 5.37491, 
54100, 0.01, -3.02567, 3.02567, 
54200, 0.01, -7.3454, 7.3454, 
54300, 0.01, -4.04471, 4.04471, 
54400, 0.01, -1.56428, 1.56428, 
54500, 0.01, -2.16302, 2.16302, 
54600, 0.01, -7.99178, 7.99178, 
54700, 0.01, -3.56345, 3.56345, 
54800, 0.01, -3.9475, 3.9475, 
54900, 0.01, -3.85619, 3.85619, 
55000, 0.01, -4.09083, 4.09083, 
55100, 0.01, -7.56596, 7.56596, 
55200, 0.01, -4.16687, 4.16687, 
55300, 0.01, -3.56274, 3.56274, 
55400, 0.01, -6.25562, 6.25562, 
55500, 0.01, -7.05017, 7.05017, 
55600, 0.01, -3.28266, 3.28266, 
55700, 0.01, -2.23156, 2.23156, 
55800, 0.01, -5.34498, 5.34498, 
55900, 0.01, -3.80706, 3.80706, 
56000, 0.01, -3.06345, 3.06345, 
56100, 0.01, -4.95389, 4.95389, 
56200, 0.01, -3.88297, 3.88297, 
56300, 0.01, -5.19495, 5.19495, 
56400, 0.01, -4.31288, 4.31288, 
56500, 0.01, -3.45264, 3.45264, 
56600, 0.01, -4.90048, 4.90048, 
56700, 0.01, -6.85654, 6.85654, 
56800, 0.01, -2.47872, 2.47872, 
56900, 0.01, -2.82176, 2.82176, 
57000, 0.01, -7.0287, 7.0287, 
57100, 0.01, -2.41235, 2.41235, 
57200, 0.01, -3.29536, 3.29536, 
57300, 0.01, -2.42329, 2.42329, 
57400, 0.01, -6.10897, 6.10897, 
57500, 0.01, -3.90939, 3.90939, 
57600, 0.01, -3.22313, 3.22313, 
57700, 0.01, -5.11732, 5.11732, 
57800, 0.01, -6.43772, 6.43772, 
57900, 0.01, -3.98606, 3.98606, 
58000, 0.01, -5.82057, 5.82057, 
58100, 0.01, -3.59245, 3.59245, 
58200, 0.01, -4.43159, 4.43159, 
58300, 0.01, -5.49047, 5.49047, 
58400, 0.01, -1.03557, 1.03557, 
58500, 0.01, -4.5726, 4.5726, 
58600, 0.01, -3.78963, 3.78963, 
58700, 0.01, -3.62105, 3.62105, 
58800, 0.01, -5.95058, 5.95058, 
58900, 0.01, -0.851498, 0.851498, 
59000, 0.01, -5.65433, 5.65433, 
59100, 0.01, -7.81435, 7.81435, 
59200, 0.01, -3.43155, 3.43155, 
59300, 0.01, -5.06157, 5.06157, 
59400, 0.01, -4.60794, 4.60794, 
59500, 0.01, -3.93712, 3.93712, 
59600, 0.01, -3.67695, 3.67695, 
59700, 0.01, -5.21717, 5.21717, 
59800, 0.01, -4.08454, 4.08454, 
59900, 0.01, -4.86469, 4.86469, 
60000, 0.015, -5.09883, 5.09883, 
60100, 0.015, -6.57983, 6.57983, 
60200, 0.015, -5.1081, 5.1081, 
60300, 0.015, -3.32266, 3.32266, 
60400, 0.015, -7.41648, 7.41648, 
60500, 0.015, -3.66513, 3.66513, 
60600, 0.015, -7.52786, 7.52786, 
60700, 0.015, -3.08849, 3.08849, 
60800, 0.015, -2.69976, 2.69976, 
60900, 0.015, -6.6343, 6.6343, 
61000, 0.015, -4.95467, 4.95467, 
61100, 0.015, -5.08161, 5.08161, 
61200, 0.015, -2.94745, 2.94745, 
61300, 0.015, -6.10717, 6.10717, 
61400, 0.015, -4.76186, 4.76186, 
61500, 0.015, -4.79869, 4.79869, 
61600, 0.015, -2.78058, 2.78058, 
61700, 0.015, -6.22302, 6.22302, 
61800, 0.015, -5.49512, 5.49512, 
61900, 0.015, -6.59375, 6.59375, 
62000, 0.015, -1.57112, 1.57112, 
62100, 0.015, -6.77497, 6.77497, 
62200, 0.015, -4.62033, 4.62033, 
62300, 0.015, -4.28759, 4.28759, 
62400, 0.015, -6.12926, 6.12926, 
62500, 0.015, -2.46617, 2.46617, 
62600, 0.015, -5.30233, 5.30233, 
62700, 0.015, -4.41586, 4.41586, 
62800, 0.015, -6.17927, 6.17927, 
62900, 0.015, -2.01349, 2.01349, 
63000, 0.015, -7.85168, 7.85168, 
63100, 0.015, -4.78461, 4.78461, 
63200, 0.015, -4.74743, 4.74743, 
63300, 0.015, -7.35758, 7.35758, 
63400, 0.015, -3.28912, 3.28912, 
63500, 0.015, -4.6188, 4.6188, 
63600, 0.015, -6.3747, 6.3747, 
63700, 0.015, -5.11694, 5.11694, 
63800, 0.015, -4.54353, 4.54353, 
63900, 0.015, -3.44309, 3.44309, 
64000, 0.015, -5.87157, 5.87157, 
64100, 0.015, -5.6103, 5.6103, 
64200, 0.015, -6.99634, 6.99634, 
64300, 0.015, -3.82743, 3.82743, 
64400, 0.015, -4.54094, 4.54094, 
64500, 0.015, -4.72117, 4.72117, 
64600, 0.015, -7.14344, 7.14344, 
64700, 0.015, -6.28875, 6.28875, 
64800, 0.015, -4.72581, 4.72581, 
64900, 0.015, -4.67884, 4.67884, 
65000, 0.015, -4.51318, 4.51318, 
65100, 0.015, -4.31203, 4.31203, 
65200, 0.015, -2.8441, 2.8441, 
65300, 0.015, -5.52899, 5.52899, 
