step, strain, right, left, 
6000, 0, -3.55824, 3.55824, 
6100, 0, -3.39663, 3.39663, 
6200, 0, -3.63441, 3.63441, 
6300, 0, -3.76094, 3.76094, 
6400, 0, -3.67174, 3.67174, 
6500, 0, -3.44716, 3.44716, 
6600, 0, -3.48136, 3.48136, 
6700, 0, -3.71561, 3.71561, 
6800, 0, -3.77547, 3.77547, 
6900, 0, -3.56079, 3.56079, 
7000, 0, -3.49705, 3.49705, 
7100, 0, -3.55703, 3.55703, 
7200, 0, -3.78139, 3.78139, 
7300, 0, -3.711, 3.711, 
7400, 0, -3.53881, 3.53881, 
7500, 0, -3.42973, 3.42973, 
7600, 0, -3.7157, 3.7157, 
7700, 0, -3.7163, 3.7163, 
7800, 0, -3.68431, 3.68431, 
7900, 0, -3.40713, 3.40713, 
8000, 0, -3.59592, 3.59592, 
8100, 0, -3.7219, 3.7219, 
8200, 0, -3.70379, 3.70379, 
8300, 0, -3.52607, 3.52607, 
8400, 0, -3.58664, 3.58664, 
8500, 0, -3.61663, 3.61663, 
8600, 0, -3.69629, 3.69629, 
8700, 0, -3.59643, 3.59643, 
8800, 0, -3.54915, 3.54915, 
8900, 0, -3.5985, 3.5985, 
9000, 0, -3.6371, 3.6371, 
9100, 0, -3.62693, 3.62693, 
9200, 0, -3.59723, 3.59723, 
9300, 0, -3.59896, 3.59896, 
9400, 0, -3.66709, 3.66709, 
9500, 0, -3.60547, 3.60547, 
9600, 0, -3.60436, 3.60436, 
9700, 0, -3.55317, 3.55317, 
9800, 0, -3.65726, 3.65726, 
9900, 0, -3.67502, 3.67502, 
10000, 0, -3.58164, 3.58164, 
10100, 0, -3.52792, 3.52792, 
10200, 0, -3.62338, 3.62338, 
10300, 0, -3.69632, 3.69632, 
10400, 0, -3.63795, 3.63795, 
10500, 0, -3.49102, 3.49102, 
10600, 0, -3.565, 3.565, 
10700, 0, -3.69851, 3.69851, 
10800, 0, -3.71466, 3.71466, 
10900, 0, -3.59693, 3.59693, 
11000, 0, -3.51549, 3.51549, 
11100, 0, -3.58247, 3.58247, 
11200, 0, -3.75481, 3.75481, 
11300, 0, -3.63414, 3.63414, 
11400, 0, -3.545, 3.545, 
11500, 0, -3.5132, 3.5132, 
11600, 0, -3.63805, 3.63805, 
11700, 0, -3.73755, 3.73755, 
11800, 0, -3.61535, 3.61535, 
11900, 0, -3.51779, 3.51779, 
12000, 0, -3.55671, 3.55671, 
12100, 0, -3.68228, 3.68228, 
12200, 0, -3.72462, 3.72462, 
12300, 0, -3.567, 3.567, 
12400, 0, -3.54037, 3.54037, 
12500, 0, -3.62137, 3.62137, 
12600, 0, -3.65938, 3.65938, 
12700, 0, -3.59802, 3.59802, 
12800, 0, -3.58756, 3.58756, 
12900, 0, -3.59646, 3.59646, 
13000, 0, -3.63373, 3.63373, 
13100, 0, -3.62506, 3.62506, 
13200, 0, -3.63158, 3.63158, 
13300, 0, -3.57185, 3.57185, 
13400, 0, -3.63357, 3.63357, 
13500, 0, -3.57512, 3.57512, 
13600, 0, -3.61001, 3.61001, 
13700, 0, -3.59706, 3.59706, 
13800, 0, -3.6174, 3.6174, 
13900, 0, -3.66248, 3.66248, 
14000, 0, -3.58618, 3.58618, 
14100, 0, -3.59256, 3.59256, 
14200, 0, -3.59429, 3.59429, 
14300, 0, -3.72045, 3.72045, 
14400, 0, -3.63424, 3.63424, 
14500, 0, -3.54865, 3.54865, 
14600, 0, -3.58005, 3.58005, 
14700, 0, -3.65425, 3.65425, 
14800, 0, -3.68038, 3.68038, 
14900, 0, -3.57355, 3.57355, 
15000, 0, -3.53287, 3.53287, 
15100, 0, -3.60827, 3.60827, 
15200, 0, -3.68978, 3.68978, 
15300, 0, -3.66686, 3.66686, 
15400, 0, -3.53339, 3.53339, 
15500, 0, -3.56774, 3.56774, 
15600, 0, -3.63754, 3.63754, 
15700, 0, -3.68926, 3.68926, 
15800, 0, -3.63792, 3.63792, 
15900, 0, -3.55624, 3.55624, 
16000, 0, -3.57376, 3.57376, 
16100, 0, -3.66881, 3.66881, 
16200, 0, -3.69055, 3.69055, 
16300, 0, -3.5822, 3.5822, 
16400, 0, -3.52694, 3.52694, 
16500, 0, -3.61236, 3.61236, 
16600, 0, -3.69759, 3.69759, 
16700, 0, -3.60419, 3.60419, 
16800, 0, -3.50594, 3.50594, 
16900, 0, -3.57491, 3.57491, 
17000, 0, -3.69802, 3.69802, 
17100, 0, -3.62373, 3.62373, 
17200, 0, -3.59622, 3.59622, 
17300, 0, -3.57447, 3.57447, 
17400, 0, -3.64802, 3.64802, 
17500, 0, -3.63708, 3.63708, 
17600, 0, -3.61483, 3.61483, 
17700, 0, -3.53831, 3.53831, 
17800, 0, -3.66422, 3.66422, 
17900, 0, -3.61321, 3.61321, 
18000, 0, -3.61527, 3.61527, 
18100, 0, -3.57532, 3.57532, 
18200, 0, -3.59939, 3.59939, 
18300, 0, -3.65205, 3.65205, 
18400, 0, -3.66504, 3.66504, 
18500, 0, -3.60642, 3.60642, 
18600, 0, -3.5616, 3.5616, 
18700, 0, -3.66616, 3.66616, 
18800, 0, -3.66127, 3.66127, 
18900, 0, -3.6231, 3.6231, 
19000, 0, -3.50109, 3.50109, 
19100, 0, -3.63228, 3.63228, 
19200, 0, -3.67089, 3.67089, 
19300, 0, -3.6651, 3.6651, 
19400, 0, -3.55091, 3.55091, 
19500, 0, -3.57672, 3.57672, 
19600, 0, -3.65267, 3.65267, 
19700, 0, -3.67827, 3.67827, 
19800, 0, -3.55296, 3.55296, 
19900, 0, -3.59924, 3.59924, 
20000, 0.005, -5.49016, 5.49016, 
20100, 0.005, -4.34118, 4.34118, 
20200, 0.005, -3.40841, 3.40841, 
20300, 0.005, -3.60749, 3.60749, 
20400, 0.005, -4.69786, 4.69786, 
20500, 0.005, -4.69348, 4.69348, 
20600, 0.005, -3.98315, 3.98315, 
20700, 0.005, -3.31688, 3.31688, 
20800, 0.005, -4.03063, 4.03063, 
20900, 0.005, -4.6386, 4.6386, 
21000, 0.005, -4.40871, 4.40871, 
21100, 0.005, -3.79067, 3.79067, 
21200, 0.005, -3.84545, 3.84545, 
21300, 0.005, -4.38658, 4.38658, 
21400, 0.005, -4.57167, 4.57167, 
21500, 0.005, -4.12539, 4.12539, 
21600, 0.005, -3.80689, 3.80689, 
21700, 0.005, -4.06158, 4.06158, 
21800, 0.005, -4.39864, 4.39864, 
21900, 0.005, -4.2796, 4.2796, 
22000, 0.005, -3.90515, 3.90515, 
22100, 0.005, -3.90827, 3.90827, 
22200, 0.005, -4.25993, 4.25993, 
22300, 0.005, -4.36679, 4.36679, 
22400, 0.005, -4.09192, 4.09192, 
22500, 0.005, -3.90855, 3.90855, 
22600, 0.005, -4.19462, 4.19462, 
22700, 0.005, -4.3873, 4.3873, 
22800, 0.005, -4.27492, 4.27492, 
22900, 0.005, -3.97532, 3.97532, 
23000, 0.005, -3.99417, 3.99417, 
23100, 0.005, -4.23151, 4.23151, 
23200, 0.005, -4.33419, 4.33419, 
23300, 0.005, -4.05735, 4.05735, 
23400, 0.005, -3.97113, 3.97113, 
23500, 0.005, -4.06364, 4.06364, 
23600, 0.005, -4.29505, 4.29505, 
23700, 0.005, -4.24759, 4.24759, 
23800, 0.005, -4.05783, 4.05783, 
23900, 0.005, -3.9796, 3.9796, 
24000, 0.005, -4.28748, 4.28748, 
24100, 0.005, -4.31632, 4.31632, 
24200, 0.005, -4.20298, 4.20298, 
24300, 0.005, -3.9278, 3.9278, 
24400, 0.005, -4.16468, 4.16468, 
24500, 0.005, -4.25977, 4.25977, 
24600, 0.005, -4.28617, 4.28617, 
24700, 0.005, -4.03373, 4.03373, 
24800, 0.005, -3.96898, 3.96898, 
24900, 0.005, -4.12335, 4.12335, 
25000, 0.005, -4.30496, 4.30496, 
25100, 0.005, -4.14557, 4.14557, 
25200, 0.005, -4.0329, 4.0329, 
25300, 0.005, -4.05234, 4.05234, 
25400, 0.005, -4.25718, 4.25718, 
25500, 0.005, -4.27061, 4.27061, 
25600, 0.005, -4.17151, 4.17151, 
25700, 0.005, -3.98923, 3.98923, 
25800, 0.005, -4.15035, 4.15035, 
25900, 0.005, -4.27828, 4.27828, 
26000, 0.005, -4.19978, 4.19978, 
26100, 0.005, -4.01201, 4.01201, 
26200, 0.005, -4.07083, 4.07083, 
26300, 0.005, -4.18019, 4.18019, 
26400, 0.005, -4.27511, 4.27511, 
26500, 0.005, -4.04089, 4.04089, 
26600, 0.005, -4.06982, 4.06982, 
26700, 0.005, -4.18225, 4.18225, 
26800, 0.005, -4.24908, 4.24908, 
26900, 0.005, -4.09142, 4.09142, 
27000, 0.005, -4.15259, 4.15259, 
27100, 0.005, -4.07375, 4.07375, 
27200, 0.005, -4.26526, 4.26526, 
27300, 0.005, -4.21001, 4.21001, 
27400, 0.005, -4.09813, 4.09813, 
27500, 0.005, -4.09369, 4.09369, 
27600, 0.005, -4.18133, 4.18133, 
27700, 0.005, -4.18195, 4.18195, 
27800, 0.005, -4.15785, 4.15785, 
27900, 0.005, -4.04904, 4.04904, 
28000, 0.005, -4.05306, 4.05306, 
28100, 0.005, -4.19717, 4.19717, 
28200, 0.005, -4.22145, 4.22145, 
28300, 0.005, -4.13774, 4.13774, 
28400, 0.005, -4.08575, 4.08575, 
28500, 0.005, -4.13349, 4.13349, 
28600, 0.005, -4.21865, 4.21865, 
28700, 0.005, -4.18619, 4.18619, 
28800, 0.005, -4.05515, 4.05515, 
28900, 0.005, -4.11744, 4.11744, 
29000, 0.005, -4.19224, 4.19224, 
29100, 0.005, -4.23563, 4.23563, 
29200, 0.005, -4.13519, 4.13519, 
29300, 0.005, -4.00244, 4.00244, 
29400, 0.005, -4.13439, 4.13439, 
29500, 0.005, -4.24432, 4.24432, 
29600, 0.005, -4.18289, 4.18289, 
29700, 0.005, -4.08402, 4.08402, 
29800, 0.005, -4.1023, 4.1023, 
29900, 0.005, -4.17327, 4.17327, 
30000, 0.005, -4.2498, 4.2498, 
30100, 0.005, -4.14882, 4.14882, 
30200, 0.005, -4.01236, 4.01236, 
30300, 0.005, -4.17128, 4.17128, 
30400, 0.005, -4.20061, 4.20061, 
30500, 0.005, -4.18066, 4.18066, 
30600, 0.005, -4.09604, 4.09604, 
30700, 0.005, -4.06608, 4.06608, 
30800, 0.005, -4.13862, 4.13862, 
30900, 0.005, -4.22422, 4.22422, 
31000, 0.005, -4.15674, 4.15674, 
31100, 0.005, -4.12405, 4.12405, 
31200, 0.005, -4.1247, 4.1247, 
31300, 0.005, -4.21808, 4.21808, 
31400, 0.005, -4.16721, 4.16721, 
31500, 0.005, -4.14577, 4.14577, 
31600, 0.005, -4.10328, 4.10328, 
31700, 0.005, -4.11256, 4.11256, 
31800, 0.005, -4.23292, 4.23292, 
31900, 0.005, -4.13285, 4.13285, 
32000, 0.005, -4.12319, 4.12319, 
32100, 0.005, -4.16696, 4.16696, 
32200, 0.005, -4.14495, 4.14495, 
32300, 0.005, -4.13648, 4.13648, 
32400, 0.005, -4.1529, 4.1529, 
32500, 0.005, -4.09562, 4.09562, 
32600, 0.005, -4.19845, 4.19845, 
32700, 0.005, -4.12356, 4.12356, 
32800, 0.005, -4.14732, 4.14732, 
32900, 0.005, -4.11793, 4.11793, 
33000, 0.005, -4.22294, 4.22294, 
33100, 0.005, -4.11526, 4.11526, 
33200, 0.005, -4.14504, 4.14504, 
33300, 0.005, -4.1649, 4.1649, 
33400, 0.005, -4.06529, 4.06529, 
33500, 0.005, -4.18348, 4.18348, 
33600, 0.005, -4.19195, 4.19195, 
33700, 0.005, -4.1126, 4.1126, 
33800, 0.005, -4.11935, 4.11935, 
33900, 0.005, -4.14276, 4.14276, 
34000, 0.005, -4.22024, 4.22024, 
34100, 0.005, -4.13801, 4.13801, 
34200, 0.005, -4.17435, 4.17435, 
34300, 0.005, -4.04666, 4.04666, 
34400, 0.005, -4.20524, 4.20524, 
34500, 0.005, -4.16339, 4.16339, 
34600, 0.005, -4.15688, 4.15688, 
34700, 0.005, -4.12532, 4.12532, 
34800, 0.005, -4.11095, 4.11095, 
34900, 0.005, -4.13114, 4.13114, 
35000, 0.005, -4.24335, 4.24335, 
35100, 0.005, -4.14929, 4.14929, 
35200, 0.005, -4.06839, 4.06839, 
35300, 0.005, -4.1718, 4.1718, 
35400, 0.005, -4.1665, 4.1665, 
35500, 0.005, -4.19086, 4.19086, 
35600, 0.005, -4.11466, 4.11466, 
35700, 0.005, -4.15075, 4.15075, 
35800, 0.005, -4.11349, 4.11349, 
35900, 0.005, -4.14572, 4.14572, 
36000, 0.005, -4.19977, 4.19977, 
36100, 0.005, -4.09768, 4.09768, 
36200, 0.005, -4.20954, 4.20954, 
36300, 0.005, -4.15164, 4.15164, 
36400, 0.005, -4.15581, 4.15581, 
36500, 0.005, -4.13144, 4.13144, 
36600, 0.005, -4.11701, 4.11701, 
36700, 0.005, -4.17162, 4.17162, 
36800, 0.005, -4.15157, 4.15157, 
36900, 0.005, -4.13782, 4.13782, 
37000, 0.005, -4.14056, 4.14056, 
37100, 0.005, -4.16127, 4.16127, 
37200, 0.005, -4.17098, 4.17098, 
37300, 0.005, -4.11067, 4.11067, 
37400, 0.005, -4.14525, 4.14525, 
37500, 0.005, -4.10481, 4.10481, 
37600, 0.005, -4.19847, 4.19847, 
37700, 0.005, -4.13023, 4.13023, 
37800, 0.005, -4.17477, 4.17477, 
37900, 0.005, -4.12426, 4.12426, 
38000, 0.005, -4.17934, 4.17934, 
38100, 0.005, -4.12041, 4.12041, 
38200, 0.005, -4.17086, 4.17086, 
38300, 0.005, -4.17895, 4.17895, 
38400, 0.005, -4.08721, 4.08721, 
38500, 0.005, -4.12624, 4.12624, 
38600, 0.005, -4.17152, 4.17152, 
38700, 0.005, -4.15925, 4.15925, 
38800, 0.005, -4.09851, 4.09851, 
38900, 0.005, -4.16656, 4.16656, 
39000, 0.005, -4.18069, 4.18069, 
39100, 0.005, -4.20117, 4.20117, 
39200, 0.005, -4.11571, 4.11571, 
39300, 0.005, -4.15508, 4.15508, 
39400, 0.005, -4.18098, 4.18098, 
39500, 0.005, -4.08557, 4.08557, 
39600, 0.005, -4.25582, 4.25582, 
39700, 0.005, -4.11832, 4.11832, 
39800, 0.005, -4.0689, 4.0689, 
39900, 0.005, -4.1518, 4.1518, 
40000, 0.01, -6.24719, 6.24719, 
40100, 0.01, -4.95276, 4.95276, 
40200, 0.01, -4.03253, 4.03253, 
40300, 0.01, -4.26016, 4.26016, 
40400, 0.01, -5.51831, 5.51831, 
40500, 0.01, -5.28846, 5.28846, 
40600, 0.01, -4.49583, 4.49583, 
40700, 0.01, -4.00104, 4.00104, 
40800, 0.01, -4.87512, 4.87512, 
40900, 0.01, -5.31297, 5.31297, 
41000, 0.01, -4.99212, 4.99212, 
41100, 0.01, -4.30467, 4.30467, 
41200, 0.01, -4.69267, 4.69267, 
41300, 0.01, -5.18823, 5.18823, 
41400, 0.01, -5.18005, 5.18005, 
41500, 0.01, -4.6137, 4.6137, 
41600, 0.01, -4.49601, 4.49601, 
41700, 0.01, -4.92691, 4.92691, 
41800, 0.01, -5.15135, 5.15135, 
41900, 0.01, -4.7135, 4.7135, 
42000, 0.01, -4.44405, 4.44405, 
42100, 0.01, -4.7193, 4.7193, 
42200, 0.01, -5.11416, 5.11416, 
42300, 0.01, -4.89364, 4.89364, 
42400, 0.01, -4.52403, 4.52403, 
42500, 0.01, -4.63712, 4.63712, 
42600, 0.01, -5.00339, 5.00339, 
42700, 0.01, -5.13352, 5.13352, 
42800, 0.01, -4.73911, 4.73911, 
42900, 0.01, -4.53183, 4.53183, 
43000, 0.01, -4.84089, 4.84089, 
43100, 0.01, -5.02674, 5.02674, 
43200, 0.01, -4.90247, 4.90247, 
43300, 0.01, -4.54141, 4.54141, 
43400, 0.01, -4.65464, 4.65464, 
43500, 0.01, -4.96172, 4.96172, 
43600, 0.01, -4.96616, 4.96616, 
43700, 0.01, -4.70724, 4.70724, 
43800, 0.01, -4.58849, 4.58849, 
43900, 0.01, -4.86312, 4.86312, 
44000, 0.01, -5.00367, 5.00367, 
44100, 0.01, -4.88401, 4.88401, 
44200, 0.01, -4.6465, 4.6465, 
44300, 0.01, -4.75595, 4.75595, 
44400, 0.01, -4.93571, 4.93571, 
44500, 0.01, -4.9703, 4.9703, 
44600, 0.01, -4.63021, 4.63021, 
44700, 0.01, -4.62618, 4.62618, 
44800, 0.01, -4.86257, 4.86257, 
44900, 0.01, -4.9724, 4.9724, 
45000, 0.01, -4.76703, 4.76703, 
45100, 0.01, -4.67917, 4.67917, 
45200, 0.01, -4.76452, 4.76452, 
45300, 0.01, -4.94631, 4.94631, 
45400, 0.01, -4.89005, 4.89005, 
45500, 0.01, -4.71232, 4.71232, 
45600, 0.01, -4.71642, 4.71642, 
45700, 0.01, -4.92452, 4.92452, 
45800, 0.01, -4.89221, 4.89221, 
45900, 0.01, -4.73493, 4.73493, 
46000, 0.01, -4.66712, 4.66712, 
46100, 0.01, -4.81008, 4.81008, 
46200, 0.01, -4.95127, 4.95127, 
46300, 0.01, -4.83335, 4.83335, 
46400, 0.01, -4.63744, 4.63744, 
46500, 0.01, -4.74738, 4.74738, 
46600, 0.01, -4.94757, 4.94757, 
46700, 0.01, -4.91453, 4.91453, 
46800, 0.01, -4.69543, 4.69543, 
46900, 0.01, -4.7005, 4.7005, 
47000, 0.01, -4.86066, 4.86066, 
47100, 0.01, -4.97285, 4.97285, 
47200, 0.01, -4.78633, 4.78633, 
47300, 0.01, -4.63355, 4.63355, 
47400, 0.01, -4.72303, 4.72303, 
47500, 0.01, -4.96683, 4.96683, 
47600, 0.01, -4.84233, 4.84233, 
47700, 0.01, -4.72524, 4.72524, 
47800, 0.01, -4.69185, 4.69185, 
47900, 0.01, -4.9119, 4.9119, 
48000, 0.01, -4.92618, 4.92618, 
48100, 0.01, -4.81212, 4.81212, 
48200, 0.01, -4.66053, 4.66053, 
48300, 0.01, -4.79645, 4.79645, 
48400, 0.01, -4.91134, 4.91134, 
48500, 0.01, -4.89672, 4.89672, 
48600, 0.01, -4.66441, 4.66441, 
48700, 0.01, -4.74852, 4.74852, 
48800, 0.01, -4.84131, 4.84131, 
48900, 0.01, -4.89276, 4.89276, 
49000, 0.01, -4.73852, 4.73852, 
49100, 0.01, -4.67717, 4.67717, 
49200, 0.01, -4.88266, 4.88266, 
49300, 0.01, -4.94045, 4.94045, 
49400, 0.01, -4.78122, 4.78122, 
49500, 0.01, -4.69787, 4.69787, 
49600, 0.01, -4.80979, 4.80979, 
49700, 0.01, -4.92309, 4.92309, 
49800, 0.01, -4.81956, 4.81956, 
49900, 0.01, -4.7264, 4.7264, 
50000, 0.01, -4.68228, 4.68228, 
50100, 0.01, -4.87554, 4.87554, 
50200, 0.01, -4.93806, 4.93806, 
50300, 0.01, -4.74184, 4.74184, 
50400, 0.01, -4.67023, 4.67023, 
50500, 0.01, -4.81598, 4.81598, 
50600, 0.01, -4.96871, 4.96871, 
50700, 0.01, -4.82891, 4.82891, 
50800, 0.01, -4.73934, 4.73934, 
50900, 0.01, -4.70697, 4.70697, 
51000, 0.01, -4.88706, 4.88706, 
51100, 0.01, -4.87836, 4.87836, 
51200, 0.01, -4.76723, 4.76723, 
51300, 0.01, -4.71655, 4.71655, 
51400, 0.01, -4.79184, 4.79184, 
51500, 0.01, -4.86768, 4.86768, 
51600, 0.01, -4.84656, 4.84656, 
51700, 0.01, -4.746, 4.746, 
51800, 0.01, -4.69836, 4.69836, 
51900, 0.01, -4.90891, 4.90891, 
52000, 0.01, -4.89091, 4.89091, 
52100, 0.01, -4.77377, 4.77377, 
52200, 0.01, -4.74195, 4.74195, 
52300, 0.01, -4.84625, 4.84625, 
52400, 0.01, -4.86548, 4.86548, 
52500, 0.01, -4.76906, 4.76906, 
52600, 0.01, -4.72125, 4.72125, 
52700, 0.01, -4.80383, 4.80383, 
52800, 0.01, -4.89811, 4.89811, 
52900, 0.01, -4.84427, 4.84427, 
53000, 0.01, -4.69557, 4.69557, 
53100, 0.01, -4.76665, 4.76665, 
53200, 0.01, -4.90359, 4.90359, 
53300, 0.01, -4.89423, 4.89423, 
53400, 0.01, -4.76496, 4.76496, 
53500, 0.01, -4.64042, 4.64042, 
53600, 0.01, -4.82653, 4.82653, 
53700, 0.01, -4.92884, 4.92884, 
53800, 0.01, -4.83611, 4.83611, 
53900, 0.01, -4.66489, 4.66489, 
54000, 0.01, -4.74655, 4.74655, 
54100, 0.01, -4.88359, 4.88359, 
54200, 0.01, -4.89937, 4.89937, 
54300, 0.01, -4.71788, 4.71788, 
54400, 0.01, -4.72111, 4.72111, 
54500, 0.01, -4.83618, 4.83618, 
54600, 0.01, -4.96957, 4.96957, 
54700, 0.01, -4.81974, 4.81974, 
54800, 0.01, -4.7013, 4.7013, 
54900, 0.01, -4.74835, 4.74835, 
55000, 0.01, -4.93032, 4.93032, 
55100, 0.01, -4.7822, 4.7822, 
55200, 0.01, -4.74252, 4.74252, 
55300, 0.01, -4.7392, 4.7392, 
55400, 0.01, -4.86096, 4.86096, 
55500, 0.01, -4.82222, 4.82222, 
55600, 0.01, -4.85194, 4.85194, 
55700, 0.01, -4.68945, 4.68945, 
55800, 0.01, -4.83674, 4.83674, 
55900, 0.01, -4.87946, 4.87946, 
56000, 0.01, -4.85971, 4.85971, 
56100, 0.01, -4.70926, 4.70926, 
56200, 0.01, -4.73253, 4.73253, 
56300, 0.01, -4.86765, 4.86765, 
56400, 0.01, -4.87646, 4.87646, 
56500, 0.01, -4.77279, 4.77279, 
56600, 0.01, -4.70455, 4.70455, 
56700, 0.01, -4.86436, 4.86436, 
56800, 0.01, -4.88072, 4.88072, 
56900, 0.01, -4.82307, 4.82307, 
57000, 0.01, -4.65785, 4.65785, 
57100, 0.01, -4.8017, 4.8017, 
57200, 0.01, -4.93671, 4.93671, 
57300, 0.01, -4.80675, 4.80675, 
57400, 0.01, -4.78704, 4.78704, 
57500, 0.01, -4.71771, 4.71771, 
57600, 0.01, -4.83251, 4.83251, 
57700, 0.01, -4.90553, 4.90553, 
57800, 0.01, -4.8031, 4.8031, 
57900, 0.01, -4.66867, 4.66867, 
58000, 0.01, -4.7846, 4.7846, 
58100, 0.01, -4.83267, 4.83267, 
58200, 0.01, -4.88216, 4.88216, 
58300, 0.01, -4.75834, 4.75834, 
58400, 0.01, -4.73041, 4.73041, 
58500, 0.01, -4.85515, 4.85515, 
58600, 0.01, -4.88794, 4.88794, 
58700, 0.01, -4.80234, 4.80234, 
58800, 0.01, -4.73275, 4.73275, 
58900, 0.01, -4.76883, 4.76883, 
59000, 0.01, -4.90423, 4.90423, 
59100, 0.01, -4.8086, 4.8086, 
59200, 0.01, -4.78441, 4.78441, 
59300, 0.01, -4.72557, 4.72557, 
59400, 0.01, -4.85286, 4.85286, 
59500, 0.01, -4.87658, 4.87658, 
59600, 0.01, -4.78275, 4.78275, 
59700, 0.01, -4.69637, 4.69637, 
59800, 0.01, -4.81414, 4.81414, 
59900, 0.01, -4.91341, 4.91341, 
60000, 0.015, -6.6568, 6.6568, 
60100, 0.015, -5.4125, 5.4125, 
60200, 0.015, -4.56932, 4.56932, 
60300, 0.015, -4.89787, 4.89787, 
60400, 0.015, -6.0981, 6.0981, 
60500, 0.015, -5.67265, 5.67265, 
60600, 0.015, -5.0307, 5.0307, 
60700, 0.015, -4.64881, 4.64881, 
60800, 0.015, -5.52645, 5.52645, 
60900, 0.015, -5.84701, 5.84701, 
61000, 0.015, -5.34615, 5.34615, 
61100, 0.015, -4.8501, 4.8501, 
61200, 0.015, -5.33212, 5.33212, 
61300, 0.015, -5.78051, 5.78051, 
61400, 0.015, -5.56204, 5.56204, 
61500, 0.015, -5.04329, 5.04329, 
61600, 0.015, -5.12665, 5.12665, 
61700, 0.015, -5.59504, 5.59504, 
61800, 0.015, -5.59915, 5.59915, 
61900, 0.015, -5.15597, 5.15597, 
62000, 0.015, -4.93963, 4.93963, 
62100, 0.015, -5.3922, 5.3922, 
62200, 0.015, -5.70993, 5.70993, 
62300, 0.015, -5.38831, 5.38831, 
62400, 0.015, -5.03362, 5.03362, 
62500, 0.015, -5.23729, 5.23729, 
62600, 0.015, -5.61956, 5.61956, 
62700, 0.015, -5.61326, 5.61326, 
62800, 0.015, -5.19848, 5.19848, 
62900, 0.015, -5.06555, 5.06555, 
63000, 0.015, -5.41401, 5.41401, 
63100, 0.015, -5.57991, 5.57991, 
63200, 0.015, -5.33681, 5.33681, 
63300, 0.015, -5.10196, 5.10196, 
63400, 0.015, -5.22965, 5.22965, 
63500, 0.015, -5.54794, 5.54794, 
63600, 0.015, -5.45599, 5.45599, 
63700, 0.015, -5.22347, 5.22347, 
63800, 0.015, -5.17968, 5.17968, 
63900, 0.015, -5.51931, 5.51931, 
64000, 0.015, -5.52909, 5.52909, 
64100, 0.015, -5.33445, 5.33445, 
64200, 0.015, -5.13974, 5.13974, 
64300, 0.015, -5.3557, 5.3557, 
64400, 0.015, -5.48765, 5.48765, 
64500, 0.015, -5.3899, 5.3899, 
64600, 0.015, -5.12184, 5.12184, 
64700, 0.015, -5.29122, 5.29122, 
64800, 0.015, -5.4863, 5.4863, 
64900, 0.015, -5.49768, 5.49768, 
65000, 0.015, -5.18967, 5.18967, 
65100, 0.015, -5.25013, 5.25013, 
65200, 0.015, -5.41633, 5.41633, 
65300, 0.015, -5.53512, 5.53512, 
