step, strain, right, left, 
97400, 0.02, -5.86092, 5.86092, 
97500, 0.02, -5.8611, 5.8611, 
97600, 0.02, -5.86115, 5.86115, 
97700, 0.02, -5.86096, 5.86096, 
97800, 0.02, -5.86088, 5.86088, 
97900, 0.02, -5.86101, 5.86101, 
98000, 0.02, -5.86111, 5.86111, 
98100, 0.02, -5.86101, 5.86101, 
98200, 0.02, -5.86092, 5.86092, 
98300, 0.02, -5.86096, 5.86096, 
98400, 0.02, -5.86107, 5.86107, 
98500, 0.02, -5.86105, 5.86105, 
98600, 0.02, -5.86097, 5.86097, 
98700, 0.02, -5.86096, 5.86096, 
98800, 0.02, -5.86104, 5.86104, 
98900, 0.02, -5.86106, 5.86106, 
99000, 0.02, -5.86099, 5.86099, 
99100, 0.02, -5.86095, 5.86095, 
99200, 0.02, -5.86101, 5.86101, 
99300, 0.02, -5.86105, 5.86105, 
99400, 0.02, -5.86101, 5.86101, 
99500, 0.02, -5.86096, 5.86096, 
99600, 0.02, -5.86098, 5.86098, 
99700, 0.02, -5.86104, 5.86104, 
99800, 0.02, -5.86104, 5.86104, 
99900, 0.02, -5.86099, 5.86099, 
100000, 0.025, -7.70075, 7.70075, 
100100, 0.025, -6.50631, 6.50631, 
100200, 0.025, -5.57838, 5.57838, 
100300, 0.025, -5.90941, 5.90941, 
100400, 0.025, -7.06028, 7.06028, 
100500, 0.025, -6.72584, 6.72584, 
100600, 0.025, -6.03919, 6.03919, 
100700, 0.025, -5.66302, 5.66302, 
100800, 0.025, -6.46775, 6.46775, 
100900, 0.025, -6.85139, 6.85139, 
101000, 0.025, -6.39067, 6.39067, 
101100, 0.025, -5.89668, 5.89668, 
101200, 0.025, -6.31401, 6.31401, 
101300, 0.025, -6.72948, 6.72948, 
101400, 0.025, -6.65305, 6.65305, 
101500, 0.025, -6.10675, 6.10675, 
101600, 0.025, -6.14567, 6.14567, 
101700, 0.025, -6.51597, 6.51597, 
101800, 0.025, -6.65598, 6.65598, 
101900, 0.025, -6.19164, 6.19164, 
102000, 0.025, -6.059, 6.059, 
102100, 0.025, -6.3786, 6.3786, 
102200, 0.025, -6.664, 6.664, 
102300, 0.025, -6.37181, 6.37181, 
102400, 0.025, -6.14372, 6.14372, 
102500, 0.025, -6.25145, 6.25145, 
102600, 0.025, -6.59684, 6.59684, 
102700, 0.025, -6.51471, 6.51471, 
102800, 0.025, -6.27602, 6.27602, 
102900, 0.025, -6.19821, 6.19821, 
103000, 0.025, -6.43232, 6.43232, 
103100, 0.025, -6.5052, 6.5052, 
103200, 0.025, -6.36865, 6.36865, 
103300, 0.025, -6.2154, 6.2154, 
103400, 0.025, -6.31211, 6.31211, 
103500, 0.025, -6.47196, 6.47196, 
103600, 0.025, -6.43119, 6.43119, 
103700, 0.025, -6.28908, 6.28908, 
103800, 0.025, -6.28907, 6.28907, 
103900, 0.025, -6.43119, 6.43119, 
104000, 0.025, -6.44944, 6.44944, 
104100, 0.025, -6.35746, 6.35746, 
104200, 0.025, -6.29322, 6.29322, 
104300, 0.025, -6.3623, 6.3623, 
104400, 0.025, -6.42776, 6.42776, 
104500, 0.025, -6.38677, 6.38677, 
104600, 0.025, -6.29726, 6.29726, 
104700, 0.025, -6.32765, 6.32765, 
104800, 0.025, -6.42308, 6.42308, 
104900, 0.025, -6.40394, 6.40394, 
105000, 0.025, -6.31855, 6.31855, 
105100, 0.025, -6.33115, 6.33115, 
105200, 0.025, -6.40879, 6.40879, 
105300, 0.025, -6.41386, 6.41386, 
105400, 0.025, -6.34946, 6.34946, 
105500, 0.025, -6.31988, 6.31988, 
105600, 0.025, -6.3672, 6.3672, 
105700, 0.025, -6.41421, 6.41421, 
105800, 0.025, -6.37295, 6.37295, 
105900, 0.025, -6.32121, 6.32121, 
106000, 0.025, -6.34331, 6.34331, 
106100, 0.025, -6.39957, 6.39957, 
106200, 0.025, -6.39119, 6.39119, 
106300, 0.025, -6.35217, 6.35217, 
106400, 0.025, -6.34252, 6.34252, 
106500, 0.025, -6.37466, 6.37466, 
106600, 0.025, -6.39169, 6.39169, 
106700, 0.025, -6.37043, 6.37043, 
106800, 0.025, -6.34775, 6.34775, 
106900, 0.025, -6.35795, 6.35795, 
107000, 0.025, -6.38171, 6.38171, 
107100, 0.025, -6.37052, 6.37052, 
107200, 0.025, -6.35528, 6.35528, 
107300, 0.025, -6.35616, 6.35616, 
107400, 0.025, -6.37912, 6.37912, 
107500, 0.025, -6.3738, 6.3738, 
107600, 0.025, -6.36357, 6.36357, 
107700, 0.025, -6.35449, 6.35449, 
107800, 0.025, -6.37402, 6.37402, 
107900, 0.025, -6.37812, 6.37812, 
108000, 0.025, -6.36917, 6.36917, 
108100, 0.025, -6.35077, 6.35077, 
108200, 0.025, -6.36387, 6.36387, 
108300, 0.025, -6.37599, 6.37599, 
108400, 0.025, -6.37423, 6.37423, 
108500, 0.025, -6.35656, 6.35656, 
108600, 0.025, -6.35913, 6.35913, 
108700, 0.025, -6.37063, 6.37063, 
108800, 0.025, -6.37687, 6.37687, 
108900, 0.025, -6.36548, 6.36548, 
109000, 0.025, -6.36094, 6.36094, 
109100, 0.025, -6.36527, 6.36527, 
109200, 0.025, -6.37312, 6.37312, 
109300, 0.025, -6.36841, 6.36841, 
109400, 0.025, -6.36338, 6.36338, 
109500, 0.025, -6.36226, 6.36226, 
109600, 0.025, -6.36994, 6.36994, 
109700, 0.025, -6.36886, 6.36886, 
109800, 0.025, -6.36538, 6.36538, 
109900, 0.025, -6.36253, 6.36253, 
110000, 0.025, -6.36939, 6.36939, 
110100, 0.025, -6.36948, 6.36948, 
110200, 0.025, -6.3676, 6.3676, 
110300, 0.025, -6.36323, 6.36323, 
110400, 0.025, -6.36679, 6.36679, 
110500, 0.025, -6.36901, 6.36901, 
110600, 0.025, -6.36915, 6.36915, 
110700, 0.025, -6.36351, 6.36351, 
110800, 0.025, -6.36421, 6.36421, 
110900, 0.025, -6.36824, 6.36824, 
111000, 0.025, -6.36962, 6.36962, 
111100, 0.025, -6.36557, 6.36557, 
111200, 0.025, -6.36428, 6.36428, 
111300, 0.025, -6.36696, 6.36696, 
111400, 0.025, -6.36938, 6.36938, 
111500, 0.025, -6.36779, 6.36779, 
111600, 0.025, -6.36479, 6.36479, 
111700, 0.025, -6.36551, 6.36551, 
111800, 0.025, -6.36843, 6.36843, 
111900, 0.025, -6.36816, 6.36816, 
112000, 0.025, -6.36537, 6.36537, 
112100, 0.025, -6.36514, 6.36514, 
112200, 0.025, -6.36747, 6.36747, 
112300, 0.025, -6.36805, 6.36805, 
112400, 0.025, -6.36658, 6.36658, 
112500, 0.025, -6.36558, 6.36558, 
112600, 0.025, -6.36683, 6.36683, 
112700, 0.025, -6.36787, 6.36787, 
112800, 0.025, -6.3673, 6.3673, 
112900, 0.025, -6.36588, 6.36588, 
113000, 0.025, -6.36626, 6.36626, 
113100, 0.025, -6.36742, 6.36742, 
113200, 0.025, -6.36738, 6.36738, 
113300, 0.025, -6.36612, 6.36612, 
113400, 0.025, -6.36601, 6.36601, 
113500, 0.025, -6.36706, 6.36706, 
113600, 0.025, -6.36752, 6.36752, 
113700, 0.025, -6.36676, 6.36676, 
113800, 0.025, -6.36605, 6.36605, 
113900, 0.025, -6.36668, 6.36668, 
114000, 0.025, -6.36749, 6.36749, 
114100, 0.025, -6.36719, 6.36719, 
114200, 0.025, -6.36623, 6.36623, 
114300, 0.025, -6.3663, 6.3663, 
114400, 0.025, -6.36709, 6.36709, 
114500, 0.025, -6.36724, 6.36724, 
114600, 0.025, -6.36657, 6.36657, 
114700, 0.025, -6.36624, 6.36624, 
114800, 0.025, -6.36685, 6.36685, 
114900, 0.025, -6.36715, 6.36715, 
115000, 0.025, -6.3669, 6.3669, 
115100, 0.025, -6.36643, 6.36643, 
115200, 0.025, -6.36677, 6.36677, 
115300, 0.025, -6.36698, 6.36698, 
115400, 0.025, -6.36699, 6.36699, 
115500, 0.025, -6.36652, 6.36652, 
115600, 0.025, -6.36664, 6.36664, 
115700, 0.025, -6.36686, 6.36686, 
115800, 0.025, -6.367, 6.367, 
115900, 0.025, -6.3666, 6.3666, 
116000, 0.025, -6.3666, 6.3666, 
116100, 0.025, -6.3668, 6.3668, 
116200, 0.025, -6.367, 6.367, 
116300, 0.025, -6.36679, 6.36679, 
116400, 0.025, -6.36666, 6.36666, 
116500, 0.025, -6.36667, 6.36667, 
116600, 0.025, -6.36691, 6.36691, 
116700, 0.025, -6.3669, 6.3669, 
116800, 0.025, -6.36672, 6.36672, 
116900, 0.025, -6.3666, 6.3666, 
117000, 0.025, -6.36681, 6.36681, 
117100, 0.025, -6.36688, 6.36688, 
117200, 0.025, -6.3668, 6.3668, 
117300, 0.025, -6.36666, 6.36666, 
117400, 0.025, -6.36676, 6.36676, 
117500, 0.025, -6.36684, 6.36684, 
117600, 0.025, -6.36686, 6.36686, 
117700, 0.025, -6.36671, 6.36671, 
117800, 0.025, -6.36674, 6.36674, 
117900, 0.025, -6.36681, 6.36681, 
118000, 0.025, -6.36686, 6.36686, 
118100, 0.025, -6.36672, 6.36672, 
118200, 0.025, -6.36672, 6.36672, 
118300, 0.025, -6.36678, 6.36678, 
118400, 0.025, -6.36685, 6.36685, 
118500, 0.025, -6.36677, 6.36677, 
118600, 0.025, -6.36673, 6.36673, 
118700, 0.025, -6.36675, 6.36675, 
118800, 0.025, -6.36683, 6.36683, 
118900, 0.025, -6.36682, 6.36682, 
119000, 0.025, -6.36675, 6.36675, 
119100, 0.025, -6.36673, 6.36673, 
119200, 0.025, -6.36679, 6.36679, 
119300, 0.025, -6.36682, 6.36682, 
119400, 0.025, -6.36677, 6.36677, 
119500, 0.025, -6.36674, 6.36674, 
119600, 0.025, -6.36676, 6.36676, 
119700, 0.025, -6.3668, 6.3668, 
119800, 0.025, -6.36679, 6.36679, 
119900, 0.025, -6.36675, 6.36675, 
120000, 0.03, -8.12773, 8.12773, 
120100, 0.03, -6.91356, 6.91356, 
120200, 0.03, -6.00314, 6.00314, 
120300, 0.03, -6.30935, 6.30935, 
120400, 0.03, -7.42908, 7.42908, 
120500, 0.03, -7.16297, 7.16297, 
120600, 0.03, -6.43113, 6.43113, 
120700, 0.03, -6.09915, 6.09915, 
120800, 0.03, -6.86933, 6.86933, 
120900, 0.03, -7.22523, 7.22523, 
121000, 0.03, -6.78277, 6.78277, 
121100, 0.03, -6.31775, 6.31775, 
121200, 0.03, -6.77347, 6.77347, 
121300, 0.03, -7.1334, 7.1334, 
121400, 0.03, -6.98913, 6.98913, 
121500, 0.03, -6.51831, 6.51831, 
121600, 0.03, -6.55984, 6.55984, 
121700, 0.03, -6.95069, 6.95069, 
121800, 0.03, -7.05032, 7.05032, 
121900, 0.03, -6.60187, 6.60187, 
122000, 0.03, -6.45387, 6.45387, 
122100, 0.03, -6.75955, 6.75955, 
122200, 0.03, -7.03504, 7.03504, 
122300, 0.03, -6.80986, 6.80986, 
122400, 0.03, -6.54619, 6.54619, 
122500, 0.03, -6.65628, 6.65628, 
122600, 0.03, -6.95131, 6.95131, 
122700, 0.03, -6.92445, 6.92445, 
122800, 0.03, -6.70663, 6.70663, 
122900, 0.03, -6.66254, 6.66254, 
123000, 0.03, -6.78588, 6.78588, 
123100, 0.03, -6.87505, 6.87505, 
123200, 0.03, -6.76237, 6.76237, 
123300, 0.03, -6.68725, 6.68725, 
123400, 0.03, -6.69291, 6.69291, 
123500, 0.03, -6.81547, 6.81547, 
123600, 0.03, -6.79624, 6.79624, 
123700, 0.03, -6.71941, 6.71941, 
123800, 0.03, -6.71599, 6.71599, 
123900, 0.03, -6.81848, 6.81848, 
124000, 0.03, -6.82271, 6.82271, 
124100, 0.03, -6.77305, 6.77305, 
124200, 0.03, -6.73622, 6.73622, 
124300, 0.03, -6.80084, 6.80084, 
124400, 0.03, -6.78359, 6.78359, 
124500, 0.03, -6.75406, 6.75406, 
124600, 0.03, -6.72792, 6.72792, 
124700, 0.03, -6.75235, 6.75235, 
124800, 0.03, -6.78909, 6.78909, 
124900, 0.03, -6.75956, 6.75956, 
125000, 0.03, -6.72066, 6.72066, 
125100, 0.03, -6.74531, 6.74531, 
125200, 0.03, -6.80782, 6.80782, 
125300, 0.03, -6.785, 6.785, 
125400, 0.03, -6.75479, 6.75479, 
125500, 0.03, -6.75055, 6.75055, 
125600, 0.03, -6.78209, 6.78209, 
125700, 0.03, -6.78208, 6.78208, 
125800, 0.03, -6.76488, 6.76488, 
125900, 0.03, -6.73184, 6.73184, 
126000, 0.03, -6.74874, 6.74874, 
126100, 0.03, -6.77706, 6.77706, 
126200, 0.03, -6.77524, 6.77524, 
126300, 0.03, -6.74722, 6.74722, 
126400, 0.03, -6.75337, 6.75337, 
126500, 0.03, -6.76996, 6.76996, 
126600, 0.03, -6.78304, 6.78304, 
126700, 0.03, -6.76615, 6.76615, 
126800, 0.03, -6.75803, 6.75803, 
126900, 0.03, -6.76144, 6.76144, 
127000, 0.03, -6.781, 6.781, 
127100, 0.03, -6.75967, 6.75967, 
127200, 0.03, -6.74795, 6.74795, 
127300, 0.03, -6.75153, 6.75153, 
127400, 0.03, -6.77846, 6.77846, 
127500, 0.03, -6.76699, 6.76699, 
127600, 0.03, -6.75715, 6.75715, 
127700, 0.03, -6.75226, 6.75226, 
127800, 0.03, -6.77353, 6.77353, 
127900, 0.03, -6.77514, 6.77514, 
128000, 0.03, -6.76605, 6.76605, 
128100, 0.03, -6.7528, 6.7528, 
128200, 0.03, -6.76551, 6.76551, 
128300, 0.03, -6.77236, 6.77236, 
128400, 0.03, -6.76399, 6.76399, 
128500, 0.03, -6.75278, 6.75278, 
128600, 0.03, -6.7593, 6.7593, 
128700, 0.03, -6.76862, 6.76862, 
128800, 0.03, -6.76745, 6.76745, 
128900, 0.03, -6.75917, 6.75917, 
129000, 0.03, -6.76027, 6.76027, 
129100, 0.03, -6.76941, 6.76941, 
129200, 0.03, -6.76981, 6.76981, 
129300, 0.03, -6.76152, 6.76152, 
129400, 0.03, -6.75928, 6.75928, 
129500, 0.03, -6.76504, 6.76504, 
129600, 0.03, -6.76809, 6.76809, 
129700, 0.03, -6.76368, 6.76368, 
129800, 0.03, -6.75859, 6.75859, 
129900, 0.03, -6.75993, 6.75993, 
130000, 0.03, -6.76637, 6.76637, 
130100, 0.03, -6.76691, 6.76691, 
130200, 0.03, -6.76216, 6.76216, 
130300, 0.03, -6.76156, 6.76156, 
130400, 0.03, -6.76593, 6.76593, 
130500, 0.03, -6.76667, 6.76667, 
130600, 0.03, -6.76336, 6.76336, 
130700, 0.03, -6.76194, 6.76194, 
130800, 0.03, -6.76334, 6.76334, 
130900, 0.03, -6.76565, 6.76565, 
131000, 0.03, -6.76362, 6.76362, 
131100, 0.03, -6.76128, 6.76128, 
131200, 0.03, -6.76224, 6.76224, 
131300, 0.03, -6.76576, 6.76576, 
131400, 0.03, -6.76445, 6.76445, 
131500, 0.03, -6.76266, 6.76266, 
131600, 0.03, -6.76311, 6.76311, 
131700, 0.03, -6.76523, 6.76523, 
131800, 0.03, -6.76524, 6.76524, 
131900, 0.03, -6.76351, 6.76351, 
132000, 0.03, -6.76226, 6.76226, 
132100, 0.03, -6.76339, 6.76339, 
132200, 0.03, -6.765, 6.765, 
132300, 0.03, -6.76367, 6.76367, 
132400, 0.03, -6.76257, 6.76257, 
132500, 0.03, -6.76304, 6.76304, 
132600, 0.03, -6.76451, 6.76451, 
132700, 0.03, -6.76408, 6.76408, 
132800, 0.03, -6.76371, 6.76371, 
132900, 0.03, -6.76343, 6.76343, 
133000, 0.03, -6.76419, 6.76419, 
133100, 0.03, -6.76423, 6.76423, 
133200, 0.03, -6.76394, 6.76394, 
133300, 0.03, -6.76318, 6.76318, 
133400, 0.03, -6.76348, 6.76348, 
133500, 0.03, -6.76383, 6.76383, 
133600, 0.03, -6.76386, 6.76386, 
133700, 0.03, -6.76342, 6.76342, 
133800, 0.03, -6.76356, 6.76356, 
133900, 0.03, -6.76379, 6.76379, 
134000, 0.03, -6.76406, 6.76406, 
134100, 0.03, -6.76372, 6.76372, 
134200, 0.03, -6.76366, 6.76366, 
134300, 0.03, -6.76384, 6.76384, 
134400, 0.03, -6.76418, 6.76418, 
134500, 0.03, -6.76368, 6.76368, 
134600, 0.03, -6.76346, 6.76346, 
134700, 0.03, -6.76348, 6.76348, 
134800, 0.03, -6.76395, 6.76395, 
134900, 0.03, -6.7638, 6.7638, 
135000, 0.03, -6.76362, 6.76362, 
135100, 0.03, -6.76343, 6.76343, 
135200, 0.03, -6.76388, 6.76388, 
135300, 0.03, -6.76401, 6.76401, 
135400, 0.03, -6.76385, 6.76385, 
135500, 0.03, -6.76355, 6.76355, 
135600, 0.03, -6.76372, 6.76372, 
135700, 0.03, -6.76388, 6.76388, 
135800, 0.03, -6.76387, 6.76387, 
135900, 0.03, -6.76366, 6.76366, 
136000, 0.03, -6.76355, 6.76355, 
136100, 0.03, -6.7637, 6.7637, 
136200, 0.03, -6.76381, 6.76381, 
136300, 0.03, -6.76374, 6.76374, 
136400, 0.03, -6.76366, 6.76366, 
136500, 0.03, -6.7638, 6.7638, 
136600, 0.03, -6.76381, 6.76381, 
136700, 0.03, -6.76378, 6.76378, 
136800, 0.03, -6.7637, 6.7637, 
136900, 0.03, -6.76373, 6.76373, 
137000, 0.03, -6.76381, 6.76381, 
137100, 0.03, -6.76382, 6.76382, 
137200, 0.03, -6.76364, 6.76364, 
137300, 0.03, -6.76362, 6.76362, 
137400, 0.03, -6.76377, 6.76377, 
137500, 0.03, -6.76384, 6.76384, 
137600, 0.03, -6.76371, 6.76371, 
137700, 0.03, -6.76366, 6.76366, 
137800, 0.03, -6.76374, 6.76374, 
137900, 0.03, -6.76385, 6.76385, 
138000, 0.03, -6.7638, 6.7638, 
138100, 0.03, -6.76369, 6.76369, 
138200, 0.03, -6.76368, 6.76368, 
138300, 0.03, -6.76379, 6.76379, 
138400, 0.03, -6.76378, 6.76378, 
138500, 0.03, -6.76371, 6.76371, 
138600, 0.03, -6.76368, 6.76368, 
138700, 0.03, -6.76376, 6.76376, 
138800, 0.03, -6.76376, 6.76376, 
138900, 0.03, -6.76374, 6.76374, 
139000, 0.03, -6.76371, 6.76371, 
139100, 0.03, -6.76376, 6.76376, 
139200, 0.03, -6.76378, 6.76378, 
139300, 0.03, -6.76376, 6.76376, 
139400, 0.03, -6.76371, 6.76371, 
139500, 0.03, -6.76373, 6.76373, 
139600, 0.03, -6.76377, 6.76377, 
139700, 0.03, -6.76375, 6.76375, 
139800, 0.03, -6.76372, 6.76372, 
139900, 0.03, -6.76371, 6.76371, 
140000, 0.035, -8.47173, 8.47173, 
140100, 0.035, -7.27612, 7.27612, 
140200, 0.035, -6.3604, 6.3604, 
140300, 0.035, -6.69394, 6.69394, 
140400, 0.035, -7.77622, 7.77622, 
140500, 0.035, -7.52654, 7.52654, 
140600, 0.035, -6.78335, 6.78335, 
140700, 0.035, -6.49376, 6.49376, 
140800, 0.035, -7.26016, 7.26016, 
140900, 0.035, -7.55856, 7.55856, 
141000, 0.035, -7.09913, 7.09913, 
141100, 0.035, -6.69553, 6.69553, 
141200, 0.035, -7.1626, 7.1626, 
141300, 0.035, -7.5104, 7.5104, 
141400, 0.035, -7.31494, 7.31494, 
141500, 0.035, -6.84201, 6.84201, 
141600, 0.035, -6.96335, 6.96335, 
141700, 0.035, -7.34435, 7.34435, 
141800, 0.035, -7.40995, 7.40995, 
141900, 0.035, -6.92019, 6.92019, 
142000, 0.035, -6.81425, 6.81425, 
142100, 0.035, -7.13258, 7.13258, 
142200, 0.035, -7.43357, 7.43357, 
142300, 0.035, -7.16074, 7.16074, 
142400, 0.035, -6.88563, 6.88563, 
142500, 0.035, -6.98927, 6.98927, 
142600, 0.035, -7.35107, 7.35107, 
142700, 0.035, -7.30777, 7.30777, 
142800, 0.035, -7.04696, 7.04696, 
142900, 0.035, -6.9481, 6.9481, 
143000, 0.035, -7.18581, 7.18581, 
143100, 0.035, -7.28229, 7.28229, 
143200, 0.035, -7.12259, 7.12259, 
143300, 0.035, -6.97787, 6.97787, 
143400, 0.035, -7.09731, 7.09731, 
143500, 0.035, -7.22781, 7.22781, 
143600, 0.035, -7.15544, 7.15544, 
143700, 0.035, -7.04093, 7.04093, 
143800, 0.035, -7.07343, 7.07343, 
143900, 0.035, -7.20444, 7.20444, 
144000, 0.035, -7.20359, 7.20359, 
144100, 0.035, -7.0977, 7.0977, 
144200, 0.035, -7.04586, 7.04586, 
144300, 0.035, -7.14045, 7.14045, 
144400, 0.035, -7.20482, 7.20482, 
144500, 0.035, -7.14796, 7.14796, 
144600, 0.035, -7.06834, 7.06834, 
144700, 0.035, -7.09647, 7.09647, 
144800, 0.035, -7.18371, 7.18371, 
144900, 0.035, -7.1604, 7.1604, 
145000, 0.035, -7.08158, 7.08158, 
145100, 0.035, -7.07176, 7.07176, 
145200, 0.035, -7.15829, 7.15829, 
145300, 0.035, -7.18103, 7.18103, 
145400, 0.035, -7.12937, 7.12937, 
145500, 0.035, -7.07365, 7.07365, 
145600, 0.035, -7.1252, 7.1252, 
145700, 0.035, -7.17644, 7.17644, 
145800, 0.035, -7.1551, 7.1551, 
145900, 0.035, -7.08872, 7.08872, 
146000, 0.035, -7.10812, 7.10812, 
146100, 0.035, -7.15148, 7.15148, 
146200, 0.035, -7.1486, 7.1486, 
146300, 0.035, -7.10355, 7.10355, 
146400, 0.035, -7.11001, 7.11001, 
146500, 0.035, -7.14088, 7.14088, 
146600, 0.035, -7.15192, 7.15192, 
146700, 0.035, -7.11929, 7.11929, 
146800, 0.035, -7.11134, 7.11134, 
146900, 0.035, -7.13302, 7.13302, 
147000, 0.035, -7.15537, 7.15537, 
147100, 0.035, -7.12828, 7.12828, 
147200, 0.035, -7.10917, 7.10917, 
147300, 0.035, -7.11971, 7.11971, 
147400, 0.035, -7.14752, 7.14752, 
147500, 0.035, -7.13574, 7.13574, 
147600, 0.035, -7.11801, 7.11801, 
147700, 0.035, -7.11325, 7.11325, 
147800, 0.035, -7.13488, 7.13488, 
147900, 0.035, -7.1419, 7.1419, 
148000, 0.035, -7.13176, 7.13176, 
148100, 0.035, -7.11706, 7.11706, 
148200, 0.035, -7.12795, 7.12795, 
148300, 0.035, -7.13855, 7.13855, 
148400, 0.035, -7.13268, 7.13268, 
148500, 0.035, -7.12086, 7.12086, 
148600, 0.035, -7.12488, 7.12488, 
148700, 0.035, -7.13397, 7.13397, 
148800, 0.035, -7.13254, 7.13254, 
148900, 0.035, -7.12411, 7.12411, 
149000, 0.035, -7.12289, 7.12289, 
149100, 0.035, -7.1319, 7.1319, 
149200, 0.035, -7.13536, 7.13536, 
149300, 0.035, -7.12888, 7.12888, 
149400, 0.035, -7.12294, 7.12294, 
149500, 0.035, -7.12927, 7.12927, 
149600, 0.035, -7.13466, 7.13466, 
149700, 0.035, -7.13055, 7.13055, 
149800, 0.035, -7.12381, 7.12381, 
149900, 0.035, -7.12636, 7.12636, 
150000, 0.035, -7.13181, 7.13181, 
150100, 0.035, -7.13142, 7.13142, 
150200, 0.035, -7.12641, 7.12641, 
150300, 0.035, -7.12624, 7.12624, 
150400, 0.035, -7.12996, 7.12996, 
150500, 0.035, -7.13176, 7.13176, 
150600, 0.035, -7.12892, 7.12892, 
150700, 0.035, -7.12733, 7.12733, 
150800, 0.035, -7.12848, 7.12848, 
150900, 0.035, -7.13112, 7.13112, 
151000, 0.035, -7.12944, 7.12944, 
151100, 0.035, -7.12752, 7.12752, 
151200, 0.035, -7.12732, 7.12732, 
151300, 0.035, -7.12987, 7.12987, 
151400, 0.035, -7.12974, 7.12974, 
151500, 0.035, -7.12872, 7.12872, 
151600, 0.035, -7.12758, 7.12758, 
151700, 0.035, -7.12903, 7.12903, 
151800, 0.035, -7.13005, 7.13005, 
151900, 0.035, -7.12958, 7.12958, 
152000, 0.035, -7.12802, 7.12802, 
152100, 0.035, -7.12852, 7.12852, 
152200, 0.035, -7.12974, 7.12974, 
152300, 0.035, -7.1296, 7.1296, 
152400, 0.035, -7.12821, 7.12821, 
152500, 0.035, -7.12799, 7.12799, 
152600, 0.035, -7.129, 7.129, 
152700, 0.035, -7.12969, 7.12969, 
152800, 0.035, -7.12904, 7.12904, 
152900, 0.035, -7.12821, 7.12821, 
153000, 0.035, -7.12857, 7.12857, 
153100, 0.035, -7.12968, 7.12968, 
153200, 0.035, -7.12948, 7.12948, 
153300, 0.035, -7.12848, 7.12848, 
153400, 0.035, -7.12846, 7.12846, 
153500, 0.035, -7.12935, 7.12935, 
153600, 0.035, -7.12928, 7.12928, 
153700, 0.035, -7.12864, 7.12864, 
153800, 0.035, -7.12842, 7.12842, 
153900, 0.035, -7.12898, 7.12898, 
154000, 0.035, -7.12927, 7.12927, 
154100, 0.035, -7.12899, 7.12899, 
154200, 0.035, -7.12854, 7.12854, 
154300, 0.035, -7.12882, 7.12882, 
154400, 0.035, -7.12933, 7.12933, 
154500, 0.035, -7.12924, 7.12924, 
154600, 0.035, -7.12866, 7.12866, 
154700, 0.035, -7.1286, 7.1286, 
154800, 0.035, -7.12905, 7.12905, 
154900, 0.035, -7.12926, 7.12926, 
155000, 0.035, -7.1289, 7.1289, 
155100, 0.035, -7.12858, 7.12858, 
155200, 0.035, -7.12876, 7.12876, 
155300, 0.035, -7.12917, 7.12917, 
155400, 0.035, -7.12908, 7.12908, 
155500, 0.035, -7.12878, 7.12878, 
155600, 0.035, -7.12876, 7.12876, 
155700, 0.035, -7.1291, 7.1291, 
155800, 0.035, -7.12908, 7.12908, 
155900, 0.035, -7.12886, 7.12886, 
156000, 0.035, -7.12872, 7.12872, 
156100, 0.035, -7.12901, 7.12901, 
156200, 0.035, -7.12908, 7.12908, 
156300, 0.035, -7.1289, 7.1289, 
156400, 0.035, -7.12868, 7.12868, 
156500, 0.035, -7.12891, 7.12891, 
156600, 0.035, -7.1291, 7.1291, 
156700, 0.035, -7.12902, 7.12902, 
156800, 0.035, -7.12875, 7.12875, 
156900, 0.035, -7.12884, 7.12884, 
157000, 0.035, -7.12906, 7.12906, 
157100, 0.035, -7.12908, 7.12908, 
157200, 0.035, -7.12883, 7.12883, 
157300, 0.035, -7.12879, 7.12879, 
157400, 0.035, -7.12895, 7.12895, 
157500, 0.035, -7.12903, 7.12903, 
157600, 0.035, -7.12891, 7.12891, 
157700, 0.035, -7.12883, 7.12883, 
157800, 0.035, -7.12889, 7.12889, 
157900, 0.035, -7.129, 7.129, 
158000, 0.035, -7.12896, 7.12896, 
158100, 0.035, -7.12888, 7.12888, 
158200, 0.035, -7.12888, 7.12888, 
158300, 0.035, -7.12899, 7.12899, 
158400, 0.035, -7.12898, 7.12898, 
158500, 0.035, -7.12889, 7.12889, 
158600, 0.035, -7.12886, 7.12886, 
158700, 0.035, -7.12895, 7.12895, 
158800, 0.035, -7.12897, 7.12897, 
158900, 0.035, -7.12891, 7.12891, 
159000, 0.035, -7.12887, 7.12887, 
159100, 0.035, -7.12891, 7.12891, 
159200, 0.035, -7.12897, 7.12897, 
159300, 0.035, -7.12895, 7.12895, 
159400, 0.035, -7.12889, 7.12889, 
159500, 0.035, -7.12889, 7.12889, 
159600, 0.035, -7.12896, 7.12896, 
159700, 0.035, -7.12896, 7.12896, 
159800, 0.035, -7.12891, 7.12891, 
159900, 0.035, -7.12888, 7.12888, 
160000, 0.04, -8.76879, 8.76879, 
160100, 0.04, -7.58947, 7.58947, 
160200, 0.04, -6.66238, 6.66238, 
160300, 0.04, -6.99586, 6.99586, 
160400, 0.04, -8.09759, 8.09759, 
160500, 0.04, -7.78802, 7.78802, 
160600, 0.04, -7.07147, 7.07147, 
160700, 0.04, -6.81508, 6.81508, 
160800, 0.04, -7.56426, 7.56426, 
160900, 0.04, -7.84339, 7.84339, 
