step, strain, right, left, 
78700, 0.015, -15.2239, 15.2239, 
78800, 0.015, -15.2436, 15.2436, 
78900, 0.015, -15.2352, 15.2352, 
79000, 0.015, -15.2297, 15.2297, 
79100, 0.015, -15.2339, 15.2339, 
79200, 0.015, -15.2328, 15.2328, 
79300, 0.015, -15.2374, 15.2374, 
79400, 0.015, -15.2302, 15.2302, 
79500, 0.015, -15.2332, 15.2332, 
79600, 0.015, -15.2434, 15.2434, 
79700, 0.015, -15.2445, 15.2445, 
79800, 0.015, -15.2387, 15.2387, 
79900, 0.015, -15.2413, 15.2413, 
80000, 0.02, -22.98, 22.98, 
80100, 0.02, -20.3527, 20.3527, 
80200, 0.02, -18.0546, 18.0546, 
80300, 0.02, -16.7521, 16.7521, 
80400, 0.02, -15.9287, 15.9287, 
80500, 0.02, -15.4259, 15.4259, 
80600, 0.02, -16.2055, 16.2055, 
80700, 0.02, -18.0112, 18.0112, 
80800, 0.02, -18.9148, 18.9148, 
80900, 0.02, -18.5258, 18.5258, 
81000, 0.02, -18.2456, 18.2456, 
81100, 0.02, -17.4536, 17.4536, 
81200, 0.02, -16.7237, 16.7237, 
81300, 0.02, -16.3679, 16.3679, 
81400, 0.02, -16.6766, 16.6766, 
81500, 0.02, -17.2115, 17.2115, 
81600, 0.02, -17.642, 17.642, 
81700, 0.02, -18.0517, 18.0517, 
81800, 0.02, -17.9844, 17.9844, 
81900, 0.02, -17.6686, 17.6686, 
82000, 0.02, -17.4602, 17.4602, 
82100, 0.02, -17.1781, 17.1781, 
82200, 0.02, -17.1096, 17.1096, 
82300, 0.02, -17.1878, 17.1878, 
82400, 0.02, -17.3775, 17.3775, 
82500, 0.02, -17.6511, 17.6511, 
82600, 0.02, -17.8948, 17.8948, 
82700, 0.02, -17.9932, 17.9932, 
82800, 0.02, -17.9063, 17.9063, 
82900, 0.02, -17.6198, 17.6198, 
83000, 0.02, -17.4504, 17.4504, 
83100, 0.02, -17.3344, 17.3344, 
83200, 0.02, -17.2481, 17.2481, 
83300, 0.02, -17.3224, 17.3224, 
83400, 0.02, -17.5535, 17.5535, 
83500, 0.02, -17.7265, 17.7265, 
83600, 0.02, -17.7318, 17.7318, 
83700, 0.02, -17.697, 17.697, 
83800, 0.02, -17.6026, 17.6026, 
83900, 0.02, -17.4415, 17.4415, 
84000, 0.02, -17.2615, 17.2615, 
84100, 0.02, -17.315, 17.315, 
84200, 0.02, -17.4157, 17.4157, 
84300, 0.02, -17.4818, 17.4818, 
84400, 0.02, -17.5137, 17.5137, 
84500, 0.02, -17.6511, 17.6511, 
84600, 0.02, -17.6247, 17.6247, 
84700, 0.02, -17.5015, 17.5015, 
84800, 0.02, -17.412, 17.412, 
84900, 0.02, -17.4416, 17.4416, 
85000, 0.02, -17.4431, 17.4431, 
85100, 0.02, -17.469, 17.469, 
85200, 0.02, -17.5429, 17.5429, 
85300, 0.02, -17.6398, 17.6398, 
85400, 0.02, -17.634, 17.634, 
85500, 0.02, -17.5671, 17.5671, 
85600, 0.02, -17.5386, 17.5386, 
85700, 0.02, -17.4739, 17.4739, 
85800, 0.02, -17.4149, 17.4149, 
85900, 0.02, -17.4407, 17.4407, 
86000, 0.02, -17.5069, 17.5069, 
86100, 0.02, -17.5518, 17.5518, 
86200, 0.02, -17.5647, 17.5647, 
86300, 0.02, -17.6452, 17.6452, 
86400, 0.02, -17.5853, 17.5853, 
86500, 0.02, -17.5078, 17.5078, 
86600, 0.02, -17.4563, 17.4563, 
86700, 0.02, -17.453, 17.453, 
86800, 0.02, -17.4454, 17.4454, 
86900, 0.02, -17.4714, 17.4714, 
87000, 0.02, -17.5209, 17.5209, 
87100, 0.02, -17.5685, 17.5685, 
87200, 0.02, -17.5448, 17.5448, 
87300, 0.02, -17.5388, 17.5388, 
87400, 0.02, -17.4883, 17.4883, 
87500, 0.02, -17.4869, 17.4869, 
87600, 0.02, -17.4379, 17.4379, 
87700, 0.02, -17.5385, 17.5385, 
87800, 0.02, -17.5304, 17.5304, 
87900, 0.02, -17.5591, 17.5591, 
88000, 0.02, -17.5839, 17.5839, 
88100, 0.02, -17.56, 17.56, 
88200, 0.02, -17.4892, 17.4892, 
88300, 0.02, -17.4817, 17.4817, 
88400, 0.02, -17.4752, 17.4752, 
88500, 0.02, -17.4998, 17.4998, 
88600, 0.02, -17.4859, 17.4859, 
88700, 0.02, -17.5442, 17.5442, 
88800, 0.02, -17.5793, 17.5793, 
88900, 0.02, -17.5415, 17.5415, 
89000, 0.02, -17.5255, 17.5255, 
89100, 0.02, -17.4971, 17.4971, 
89200, 0.02, -17.4986, 17.4986, 
89300, 0.02, -17.4647, 17.4647, 
89400, 0.02, -17.4977, 17.4977, 
89500, 0.02, -17.5364, 17.5364, 
89600, 0.02, -17.529, 17.529, 
89700, 0.02, -17.5518, 17.5518, 
89800, 0.02, -17.5532, 17.5532, 
89900, 0.02, -17.5363, 17.5363, 
90000, 0.02, -17.4823, 17.4823, 
90100, 0.02, -17.4647, 17.4647, 
90200, 0.02, -17.4907, 17.4907, 
90300, 0.02, -17.5201, 17.5201, 
90400, 0.02, -17.5253, 17.5253, 
90500, 0.02, -17.5539, 17.5539, 
90600, 0.02, -17.5351, 17.5351, 
90700, 0.02, -17.5127, 17.5127, 
90800, 0.02, -17.5053, 17.5053, 
90900, 0.02, -17.4937, 17.4937, 
91000, 0.02, -17.497, 17.497, 
91100, 0.02, -17.519, 17.519, 
91200, 0.02, -17.5235, 17.5235, 
91300, 0.02, -17.5582, 17.5582, 
91400, 0.02, -17.5356, 17.5356, 
91500, 0.02, -17.5257, 17.5257, 
91600, 0.02, -17.5221, 17.5221, 
91700, 0.02, -17.4883, 17.4883, 
91800, 0.02, -17.5043, 17.5043, 
91900, 0.02, -17.515, 17.515, 
92000, 0.02, -17.507, 17.507, 
92100, 0.02, -17.5194, 17.5194, 
92200, 0.02, -17.5356, 17.5356, 
92300, 0.02, -17.5332, 17.5332, 
92400, 0.02, -17.512, 17.512, 
92500, 0.02, -17.5089, 17.5089, 
92600, 0.02, -17.4931, 17.4931, 
92700, 0.02, -17.4907, 17.4907, 
92800, 0.02, -17.5188, 17.5188, 
92900, 0.02, -17.5129, 17.5129, 
93000, 0.02, -17.5306, 17.5306, 
93100, 0.02, -17.5444, 17.5444, 
93200, 0.02, -17.5191, 17.5191, 
93300, 0.02, -17.5216, 17.5216, 
93400, 0.02, -17.5301, 17.5301, 
93500, 0.02, -17.4996, 17.4996, 
93600, 0.02, -17.5075, 17.5075, 
93700, 0.02, -17.5093, 17.5093, 
93800, 0.02, -17.541, 17.541, 
93900, 0.02, -17.5121, 17.5121, 
94000, 0.02, -17.5434, 17.5434, 
94100, 0.02, -17.5315, 17.5315, 
94200, 0.02, -17.5255, 17.5255, 
94300, 0.02, -17.4786, 17.4786, 
94400, 0.02, -17.4842, 17.4842, 
94500, 0.02, -17.4912, 17.4912, 
94600, 0.02, -17.503, 17.503, 
94700, 0.02, -17.5167, 17.5167, 
94800, 0.02, -17.5499, 17.5499, 
94900, 0.02, -17.5408, 17.5408, 
95000, 0.02, -17.5153, 17.5153, 
95100, 0.02, -17.5138, 17.5138, 
95200, 0.02, -17.5145, 17.5145, 
95300, 0.02, -17.5132, 17.5132, 
95400, 0.02, -17.5232, 17.5232, 
95500, 0.02, -17.5271, 17.5271, 
95600, 0.02, -17.5185, 17.5185, 
95700, 0.02, -17.5285, 17.5285, 
95800, 0.02, -17.5356, 17.5356, 
95900, 0.02, -17.5228, 17.5228, 
96000, 0.02, -17.4996, 17.4996, 
96100, 0.02, -17.5063, 17.5063, 
96200, 0.02, -17.5033, 17.5033, 
96300, 0.02, -17.4973, 17.4973, 
96400, 0.02, -17.5207, 17.5207, 
96500, 0.02, -17.5338, 17.5338, 
96600, 0.02, -17.5212, 17.5212, 
96700, 0.02, -17.4974, 17.4974, 
96800, 0.02, -17.5056, 17.5056, 
96900, 0.02, -17.5264, 17.5264, 
97000, 0.02, -17.5052, 17.5052, 
97100, 0.02, -17.5019, 17.5019, 
97200, 0.02, -17.5404, 17.5404, 
97300, 0.02, -17.5461, 17.5461, 
97400, 0.02, -17.5221, 17.5221, 
97500, 0.02, -17.5294, 17.5294, 
97600, 0.02, -17.5354, 17.5354, 
97700, 0.02, -17.506, 17.506, 
97800, 0.02, -17.4833, 17.4833, 
97900, 0.02, -17.5117, 17.5117, 
98000, 0.02, -17.5382, 17.5382, 
98100, 0.02, -17.5182, 17.5182, 
98200, 0.02, -17.511, 17.511, 
98300, 0.02, -17.5266, 17.5266, 
98400, 0.02, -17.5104, 17.5104, 
98500, 0.02, -17.4996, 17.4996, 
98600, 0.02, -17.5155, 17.5155, 
98700, 0.02, -17.5194, 17.5194, 
98800, 0.02, -17.5056, 17.5056, 
98900, 0.02, -17.5084, 17.5084, 
99000, 0.02, -17.5317, 17.5317, 
99100, 0.02, -17.5053, 17.5053, 
99200, 0.02, -17.5138, 17.5138, 
99300, 0.02, -17.5139, 17.5139, 
99400, 0.02, -17.5051, 17.5051, 
99500, 0.02, -17.5323, 17.5323, 
99600, 0.02, -17.5194, 17.5194, 
99700, 0.02, -17.5389, 17.5389, 
99800, 0.02, -17.5345, 17.5345, 
99900, 0.02, -17.5374, 17.5374, 
100000, 0.025, -25.0369, 25.0369, 
100100, 0.025, -22.3867, 22.3867, 
100200, 0.025, -20.1103, 20.1103, 
100300, 0.025, -18.8245, 18.8245, 
100400, 0.025, -18.0473, 18.0473, 
100500, 0.025, -17.5548, 17.5548, 
100600, 0.025, -18.3264, 18.3264, 
100700, 0.025, -20.122, 20.122, 
100800, 0.025, -21.0324, 21.0324, 
100900, 0.025, -20.5808, 20.5808, 
101000, 0.025, -20.2633, 20.2633, 
101100, 0.025, -19.4979, 19.4979, 
101200, 0.025, -18.8045, 18.8045, 
101300, 0.025, -18.495, 18.495, 
101400, 0.025, -18.8167, 18.8167, 
101500, 0.025, -19.3363, 19.3363, 
101600, 0.025, -19.7478, 19.7478, 
101700, 0.025, -20.1195, 20.1195, 
101800, 0.025, -20.0781, 20.0781, 
101900, 0.025, -19.717, 19.717, 
102000, 0.025, -19.5083, 19.5083, 
102100, 0.025, -19.2207, 19.2207, 
102200, 0.025, -19.1285, 19.1285, 
102300, 0.025, -19.1973, 19.1973, 
102400, 0.025, -19.4715, 19.4715, 
102500, 0.025, -19.744, 19.744, 
102600, 0.025, -19.9635, 19.9635, 
102700, 0.025, -20.0715, 20.0715, 
102800, 0.025, -19.9994, 19.9994, 
102900, 0.025, -19.7001, 19.7001, 
103000, 0.025, -19.4343, 19.4343, 
103100, 0.025, -19.3348, 19.3348, 
103200, 0.025, -19.2904, 19.2904, 
103300, 0.025, -19.3988, 19.3988, 
103400, 0.025, -19.7072, 19.7072, 
103500, 0.025, -19.8778, 19.8778, 
103600, 0.025, -19.8809, 19.8809, 
103700, 0.025, -19.7715, 19.7715, 
103800, 0.025, -19.6339, 19.6339, 
103900, 0.025, -19.4333, 19.4333, 
104000, 0.025, -19.2736, 19.2736, 
104100, 0.025, -19.3521, 19.3521, 
104200, 0.025, -19.4873, 19.4873, 
104300, 0.025, -19.5951, 19.5951, 
104400, 0.025, -19.6428, 19.6428, 
104500, 0.025, -19.7119, 19.7119, 
104600, 0.025, -19.6562, 19.6562, 
104700, 0.025, -19.5191, 19.5191, 
104800, 0.025, -19.4349, 19.4349, 
104900, 0.025, -19.507, 19.507, 
105000, 0.025, -19.5488, 19.5488, 
105100, 0.025, -19.5861, 19.5861, 
105200, 0.025, -19.6725, 19.6725, 
105300, 0.025, -19.7045, 19.7045, 
105400, 0.025, -19.6727, 19.6727, 
105500, 0.025, -19.5859, 19.5859, 
105600, 0.025, -19.5453, 19.5453, 
105700, 0.025, -19.5067, 19.5067, 
105800, 0.025, -19.4477, 19.4477, 
105900, 0.025, -19.5013, 19.5013, 
106000, 0.025, -19.6126, 19.6126, 
106100, 0.025, -19.6951, 19.6951, 
106200, 0.025, -19.684, 19.684, 
106300, 0.025, -19.6655, 19.6655, 
106400, 0.025, -19.6216, 19.6216, 
106500, 0.025, -19.5532, 19.5532, 
106600, 0.025, -19.5128, 19.5128, 
106700, 0.025, -19.5074, 19.5074, 
106800, 0.025, -19.5289, 19.5289, 
106900, 0.025, -19.5857, 19.5857, 
107000, 0.025, -19.6475, 19.6475, 
107100, 0.025, -19.6559, 19.6559, 
107200, 0.025, -19.6286, 19.6286, 
107300, 0.025, -19.5451, 19.5451, 
107400, 0.025, -19.5231, 19.5231, 
107500, 0.025, -19.4973, 19.4973, 
107600, 0.025, -19.5075, 19.5075, 
107700, 0.025, -19.609, 19.609, 
107800, 0.025, -19.6311, 19.6311, 
107900, 0.025, -19.6263, 19.6263, 
108000, 0.025, -19.6115, 19.6115, 
108100, 0.025, -19.6101, 19.6101, 
108200, 0.025, -19.5583, 19.5583, 
108300, 0.025, -19.5134, 19.5134, 
108400, 0.025, -19.5436, 19.5436, 
108500, 0.025, -19.5957, 19.5957, 
108600, 0.025, -19.5977, 19.5977, 
108700, 0.025, -19.6322, 19.6322, 
108800, 0.025, -19.6444, 19.6444, 
108900, 0.025, -19.6109, 19.6109, 
109000, 0.025, -19.5452, 19.5452, 
109100, 0.025, -19.5251, 19.5251, 
109200, 0.025, -19.5523, 19.5523, 
109300, 0.025, -19.5512, 19.5512, 
109400, 0.025, -19.5879, 19.5879, 
109500, 0.025, -19.6262, 19.6262, 
109600, 0.025, -19.6366, 19.6366, 
109700, 0.025, -19.5895, 19.5895, 
109800, 0.025, -19.5814, 19.5814, 
109900, 0.025, -19.5651, 19.5651, 
110000, 0.025, -19.5364, 19.5364, 
110100, 0.025, -19.5269, 19.5269, 
110200, 0.025, -19.5544, 19.5544, 
110300, 0.025, -19.5929, 19.5929, 
110400, 0.025, -19.6043, 19.6043, 
110500, 0.025, -19.5989, 19.5989, 
110600, 0.025, -19.5963, 19.5963, 
110700, 0.025, -19.5694, 19.5694, 
110800, 0.025, -19.5406, 19.5406, 
110900, 0.025, -19.5596, 19.5596, 
111000, 0.025, -19.5786, 19.5786, 
111100, 0.025, -19.5949, 19.5949, 
111200, 0.025, -19.6207, 19.6207, 
111300, 0.025, -19.6128, 19.6128, 
111400, 0.025, -19.5934, 19.5934, 
111500, 0.025, -19.5929, 19.5929, 
111600, 0.025, -19.5899, 19.5899, 
111700, 0.025, -19.5421, 19.5421, 
111800, 0.025, -19.5569, 19.5569, 
111900, 0.025, -19.5887, 19.5887, 
112000, 0.025, -19.5957, 19.5957, 
112100, 0.025, -19.5894, 19.5894, 
112200, 0.025, -19.613, 19.613, 
112300, 0.025, -19.6031, 19.6031, 
112400, 0.025, -19.5642, 19.5642, 
112500, 0.025, -19.5447, 19.5447, 
112600, 0.025, -19.5483, 19.5483, 
112700, 0.025, -19.5765, 19.5765, 
112800, 0.025, -19.572, 19.572, 
112900, 0.025, -19.5837, 19.5837, 
113000, 0.025, -19.5937, 19.5937, 
113100, 0.025, -19.6143, 19.6143, 
113200, 0.025, -19.573, 19.573, 
113300, 0.025, -19.5728, 19.5728, 
113400, 0.025, -19.5754, 19.5754, 
113500, 0.025, -19.5655, 19.5655, 
113600, 0.025, -19.5717, 19.5717, 
113700, 0.025, -19.5994, 19.5994, 
113800, 0.025, -19.6202, 19.6202, 
113900, 0.025, -19.6162, 19.6162, 
114000, 0.025, -19.584, 19.584, 
114100, 0.025, -19.5794, 19.5794, 
114200, 0.025, -19.5609, 19.5609, 
114300, 0.025, -19.5505, 19.5505, 
114400, 0.025, -19.5397, 19.5397, 
114500, 0.025, -19.594, 19.594, 
114600, 0.025, -19.5912, 19.5912, 
114700, 0.025, -19.5789, 19.5789, 
114800, 0.025, -19.587, 19.587, 
114900, 0.025, -19.5983, 19.5983, 
115000, 0.025, -19.5734, 19.5734, 
115100, 0.025, -19.558, 19.558, 
115200, 0.025, -19.5598, 19.5598, 
115300, 0.025, -19.5743, 19.5743, 
115400, 0.025, -19.6128, 19.6128, 
115500, 0.025, -19.605, 19.605, 
115600, 0.025, -19.5955, 19.5955, 
115700, 0.025, -19.5876, 19.5876, 
115800, 0.025, -19.5741, 19.5741, 
115900, 0.025, -19.5607, 19.5607, 
116000, 0.025, -19.5574, 19.5574, 
116100, 0.025, -19.5751, 19.5751, 
116200, 0.025, -19.5831, 19.5831, 
116300, 0.025, -19.5859, 19.5859, 
116400, 0.025, -19.5862, 19.5862, 
116500, 0.025, -19.5859, 19.5859, 
116600, 0.025, -19.5912, 19.5912, 
116700, 0.025, -19.5642, 19.5642, 
116800, 0.025, -19.5516, 19.5516, 
116900, 0.025, -19.5741, 19.5741, 
117000, 0.025, -19.577, 19.577, 
117100, 0.025, -19.607, 19.607, 
117200, 0.025, -19.6079, 19.6079, 
117300, 0.025, -19.6273, 19.6273, 
117400, 0.025, -19.6021, 19.6021, 
117500, 0.025, -19.5705, 19.5705, 
117600, 0.025, -19.5633, 19.5633, 
117700, 0.025, -19.5601, 19.5601, 
117800, 0.025, -19.5536, 19.5536, 
117900, 0.025, -19.5698, 19.5698, 
118000, 0.025, -19.6194, 19.6194, 
118100, 0.025, -19.6085, 19.6085, 
118200, 0.025, -19.583, 19.583, 
118300, 0.025, -19.5654, 19.5654, 
118400, 0.025, -19.5692, 19.5692, 
118500, 0.025, -19.5479, 19.5479, 
118600, 0.025, -19.5652, 19.5652, 
118700, 0.025, -19.5811, 19.5811, 
118800, 0.025, -19.6052, 19.6052, 
118900, 0.025, -19.5971, 19.5971, 
119000, 0.025, -19.6014, 19.6014, 
119100, 0.025, -19.573, 19.573, 
119200, 0.025, -19.5502, 19.5502, 
119300, 0.025, -19.5547, 19.5547, 
119400, 0.025, -19.5746, 19.5746, 
119500, 0.025, -19.5931, 19.5931, 
119600, 0.025, -19.6015, 19.6015, 
119700, 0.025, -19.6234, 19.6234, 
119800, 0.025, -19.6015, 19.6015, 
119900, 0.025, -19.572, 19.572, 
120000, 0.03, -26.7971, 26.7971, 
120100, 0.03, -24.1893, 24.1893, 
120200, 0.03, -21.8583, 21.8583, 
120300, 0.03, -20.5719, 20.5719, 
120400, 0.03, -19.8195, 19.8195, 
120500, 0.03, -19.3327, 19.3327, 
120600, 0.03, -20.1441, 20.1441, 
120700, 0.03, -21.9097, 21.9097, 
120800, 0.03, -22.8224, 22.8224, 
120900, 0.03, -22.3318, 22.3318, 
121000, 0.03, -21.9926, 21.9926, 
121100, 0.03, -21.2553, 21.2553, 
121200, 0.03, -20.5489, 20.5489, 
121300, 0.03, -20.2369, 20.2369, 
121400, 0.03, -20.5772, 20.5772, 
121500, 0.03, -21.1587, 21.1587, 
121600, 0.03, -21.5437, 21.5437, 
121700, 0.03, -21.9378, 21.9378, 
121800, 0.03, -21.8343, 21.8343, 
121900, 0.03, -21.4643, 21.4643, 
122000, 0.03, -21.2317, 21.2317, 
122100, 0.03, -20.989, 20.989, 
122200, 0.03, -20.9346, 20.9346, 
122300, 0.03, -21.0055, 21.0055, 
122400, 0.03, -21.2833, 21.2833, 
122500, 0.03, -21.5748, 21.5748, 
122600, 0.03, -21.7746, 21.7746, 
122700, 0.03, -21.8638, 21.8638, 
122800, 0.03, -21.7774, 21.7774, 
122900, 0.03, -21.4518, 21.4518, 
123000, 0.03, -21.149, 21.149, 
123100, 0.03, -21.1139, 21.1139, 
123200, 0.03, -21.1329, 21.1329, 
123300, 0.03, -21.2566, 21.2566, 
123400, 0.03, -21.4956, 21.4956, 
123500, 0.03, -21.7096, 21.7096, 
123600, 0.03, -21.6935, 21.6935, 
123700, 0.03, -21.5294, 21.5294, 
123800, 0.03, -21.358, 21.358, 
123900, 0.03, -21.2055, 21.2055, 
124000, 0.03, -21.0724, 21.0724, 
124100, 0.03, -21.1728, 21.1728, 
124200, 0.03, -21.3231, 21.3231, 
124300, 0.03, -21.4714, 21.4714, 
124400, 0.03, -21.4717, 21.4717, 
124500, 0.03, -21.4639, 21.4639, 
124600, 0.03, -21.4091, 21.4091, 
124700, 0.03, -21.2689, 21.2689, 
124800, 0.03, -21.1991, 21.1991, 
124900, 0.03, -21.2634, 21.2634, 
125000, 0.03, -21.3645, 21.3645, 
125100, 0.03, -21.402, 21.402, 
125200, 0.03, -21.4653, 21.4653, 
125300, 0.03, -21.5166, 21.5166, 
125400, 0.03, -21.4914, 21.4914, 
125500, 0.03, -21.3377, 21.3377, 
125600, 0.03, -21.3173, 21.3173, 
125700, 0.03, -21.315, 21.315, 
125800, 0.03, -21.2851, 21.2851, 
125900, 0.03, -21.3216, 21.3216, 
126000, 0.03, -21.4177, 21.4177, 
126100, 0.03, -21.4917, 21.4917, 
126200, 0.03, -21.4927, 21.4927, 
126300, 0.03, -21.4393, 21.4393, 
126400, 0.03, -21.3829, 21.3829, 
126500, 0.03, -21.3393, 21.3393, 
126600, 0.03, -21.2864, 21.2864, 
126700, 0.03, -21.3022, 21.3022, 
126800, 0.03, -21.33, 21.33, 
126900, 0.03, -21.4197, 21.4197, 
127000, 0.03, -21.4328, 21.4328, 
127100, 0.03, -21.4551, 21.4551, 
127200, 0.03, -21.3974, 21.3974, 
127300, 0.03, -21.3353, 21.3353, 
127400, 0.03, -21.3056, 21.3056, 
127500, 0.03, -21.3022, 21.3022, 
127600, 0.03, -21.3064, 21.3064, 
127700, 0.03, -21.3771, 21.3771, 
127800, 0.03, -21.4367, 21.4367, 
127900, 0.03, -21.4256, 21.4256, 
128000, 0.03, -21.3973, 21.3973, 
128100, 0.03, -21.3463, 21.3463, 
128200, 0.03, -21.3638, 21.3638, 
128300, 0.03, -21.3014, 21.3014, 
128400, 0.03, -21.346, 21.346, 
128500, 0.03, -21.3932, 21.3932, 
128600, 0.03, -21.4402, 21.4402, 
128700, 0.03, -21.4309, 21.4309, 
128800, 0.03, -21.4149, 21.4149, 
128900, 0.03, -21.3905, 21.3905, 
129000, 0.03, -21.3486, 21.3486, 
129100, 0.03, -21.3184, 21.3184, 
129200, 0.03, -21.3437, 21.3437, 
129300, 0.03, -21.3722, 21.3722, 
129400, 0.03, -21.3625, 21.3625, 
129500, 0.03, -21.4395, 21.4395, 
129600, 0.03, -21.4437, 21.4437, 
129700, 0.03, -21.4018, 21.4018, 
129800, 0.03, -21.348, 21.348, 
129900, 0.03, -21.3486, 21.3486, 
130000, 0.03, -21.3233, 21.3233, 
130100, 0.03, -21.3046, 21.3046, 
130200, 0.03, -21.3623, 21.3623, 
130300, 0.03, -21.4011, 21.4011, 
130400, 0.03, -21.4102, 21.4102, 
130500, 0.03, -21.3945, 21.3945, 
130600, 0.03, -21.3645, 21.3645, 
130700, 0.03, -21.3332, 21.3332, 
130800, 0.03, -21.3382, 21.3382, 
130900, 0.03, -21.3349, 21.3349, 
131000, 0.03, -21.3876, 21.3876, 
131100, 0.03, -21.401, 21.401, 
131200, 0.03, -21.4308, 21.4308, 
131300, 0.03, -21.438, 21.438, 
131400, 0.03, -21.4001, 21.4001, 
131500, 0.03, -21.3652, 21.3652, 
131600, 0.03, -21.3704, 21.3704, 
131700, 0.03, -21.3371, 21.3371, 
131800, 0.03, -21.343, 21.343, 
131900, 0.03, -21.3802, 21.3802, 
132000, 0.03, -21.4283, 21.4283, 
132100, 0.03, -21.4033, 21.4033, 
132200, 0.03, -21.3859, 21.3859, 
132300, 0.03, -21.3592, 21.3592, 
132400, 0.03, -21.3484, 21.3484, 
132500, 0.03, -21.3117, 21.3117, 
132600, 0.03, -21.3454, 21.3454, 
132700, 0.03, -21.361, 21.361, 
132800, 0.03, -21.3853, 21.3853, 
132900, 0.03, -21.4121, 21.4121, 
133000, 0.03, -21.3773, 21.3773, 
133100, 0.03, -21.4067, 21.4067, 
133200, 0.03, -21.3541, 21.3541, 
133300, 0.03, -21.3643, 21.3643, 
133400, 0.03, -21.3224, 21.3224, 
133500, 0.03, -21.3727, 21.3727, 
133600, 0.03, -21.3874, 21.3874, 
133700, 0.03, -21.4037, 21.4037, 
133800, 0.03, -21.4097, 21.4097, 
133900, 0.03, -21.4068, 21.4068, 
134000, 0.03, -21.3959, 21.3959, 
134100, 0.03, -21.366, 21.366, 
134200, 0.03, -21.3519, 21.3519, 
134300, 0.03, -21.3423, 21.3423, 
134400, 0.03, -21.3454, 21.3454, 
134500, 0.03, -21.3842, 21.3842, 
134600, 0.03, -21.4132, 21.4132, 
134700, 0.03, -21.3942, 21.3942, 
134800, 0.03, -21.3797, 21.3797, 
134900, 0.03, -21.3576, 21.3576, 
135000, 0.03, -21.3445, 21.3445, 
135100, 0.03, -21.3421, 21.3421, 
135200, 0.03, -21.3573, 21.3573, 
135300, 0.03, -21.3746, 21.3746, 
135400, 0.03, -21.3923, 21.3923, 
135500, 0.03, -21.4146, 21.4146, 
135600, 0.03, -21.3949, 21.3949, 
135700, 0.03, -21.3873, 21.3873, 
135800, 0.03, -21.3489, 21.3489, 
135900, 0.03, -21.3419, 21.3419, 
136000, 0.03, -21.3464, 21.3464, 
136100, 0.03, -21.3712, 21.3712, 
136200, 0.03, -21.3977, 21.3977, 
136300, 0.03, -21.4011, 21.4011, 
136400, 0.03, -21.3882, 21.3882, 
136500, 0.03, -21.3998, 21.3998, 
136600, 0.03, -21.3761, 21.3761, 
136700, 0.03, -21.3542, 21.3542, 
136800, 0.03, -21.3429, 21.3429, 
136900, 0.03, -21.3442, 21.3442, 
137000, 0.03, -21.3788, 21.3788, 
137100, 0.03, -21.4015, 21.4015, 
137200, 0.03, -21.4122, 21.4122, 
137300, 0.03, -21.4108, 21.4108, 
137400, 0.03, -21.3929, 21.3929, 
137500, 0.03, -21.3484, 21.3484, 
137600, 0.03, -21.3355, 21.3355, 
137700, 0.03, -21.3562, 21.3562, 
137800, 0.03, -21.371, 21.371, 
137900, 0.03, -21.3763, 21.3763, 
138000, 0.03, -21.395, 21.395, 
138100, 0.03, -21.4045, 21.4045, 
138200, 0.03, -21.3791, 21.3791, 
138300, 0.03, -21.3434, 21.3434, 
138400, 0.03, -21.3247, 21.3247, 
138500, 0.03, -21.3494, 21.3494, 
138600, 0.03, -21.3664, 21.3664, 
138700, 0.03, -21.3788, 21.3788, 
138800, 0.03, -21.4153, 21.4153, 
138900, 0.03, -21.4177, 21.4177, 
139000, 0.03, -21.3974, 21.3974, 
139100, 0.03, -21.3739, 21.3739, 
139200, 0.03, -21.3348, 21.3348, 
139300, 0.03, -21.3496, 21.3496, 
139400, 0.03, -21.3461, 21.3461, 
139500, 0.03, -21.3892, 21.3892, 
139600, 0.03, -21.3929, 21.3929, 
139700, 0.03, -21.4209, 21.4209, 
139800, 0.03, -21.4259, 21.4259, 
139900, 0.03, -21.3808, 21.3808, 
140000, 0.035, -28.3068, 28.3068, 
140100, 0.035, -25.7031, 25.7031, 
140200, 0.035, -23.3724, 23.3724, 
140300, 0.035, -22.0949, 22.0949, 
140400, 0.035, -21.3386, 21.3386, 
140500, 0.035, -20.8616, 20.8616, 
140600, 0.035, -21.6762, 21.6762, 
140700, 0.035, -23.4589, 23.4589, 
140800, 0.035, -24.3441, 24.3441, 
140900, 0.035, -23.8687, 23.8687, 
141000, 0.035, -23.4802, 23.4802, 
141100, 0.035, -22.7493, 22.7493, 
141200, 0.035, -22.0657, 22.0657, 
141300, 0.035, -21.7625, 21.7625, 
141400, 0.035, -22.0995, 22.0995, 
141500, 0.035, -22.7178, 22.7178, 
141600, 0.035, -23.1141, 23.1141, 
141700, 0.035, -23.4603, 23.4603, 
141800, 0.035, -23.334, 23.334, 
141900, 0.035, -22.9563, 22.9563, 
142000, 0.035, -22.7449, 22.7449, 
142100, 0.035, -22.4848, 22.4848, 
142200, 0.035, -22.4286, 22.4286, 
142300, 0.035, -22.5641, 22.5641, 
142400, 0.035, -22.8529, 22.8529, 
142500, 0.035, -23.1138, 23.1138, 
142600, 0.035, -23.3006, 23.3006, 
