[ 0.00358677 , -43.6868 , -43.6832 ],
[ 0.00367646 , -43.6869 , -43.6832 ],
[ 0.00376725 , -43.687 , -43.6832 ],
[ 0.00385915 , -43.6871 , -43.6832 ],
[ 0.00395216 , -43.6871 , -43.6832 ],
[ 0.00404628 , -43.6872 , -43.6832 ],
[ 0.0041415 , -43.6873 , -43.6832 ],
[ 0.00423784 , -43.6874 , -43.6832 ],
[ 0.00433528 , -43.6875 , -43.6832 ],
[ 0.00443383 , -43.6876 , -43.6832 ],
[ 0.00453349 , -43.6877 , -43.6832 ],
[ 0.00463426 , -43.6878 , -43.6832 ],
[ 0.00473613 , -43.6879 , -43.6832 ],
[ 0.00483912 , -43.688 , -43.6832 ],
[ 0.00494321 , -43.6881 , -43.6832 ],
[ 0.00504841 , -43.6882 , -43.6832 ],
[ 0.00515473 , -43.6884 , -43.6832 ],
[ 0.00526214 , -43.6885 , -43.6832 ],
[ 0.00537067 , -43.6886 , -43.6832 ],
[ 0.00548031 , -43.6887 , -43.6832 ],
[ 0.00559106 , -43.6888 , -43.6832 ],
[ 0.00570291 , -43.6889 , -43.6832 ],
[ 0.00581587 , -43.689 , -43.6832 ],
[ 0.00592995 , -43.6891 , -43.6832 ],
[ 0.00604513 , -43.6892 , -43.6832 ],
[ 0.00616142 , -43.6894 , -43.6832 ],
[ 0.00627882 , -43.6895 , -43.6832 ],
[ 0.00639733 , -43.6896 , -43.6832 ],
[ 0.00651695 , -43.6897 , -43.6832 ],
[ 0.00663767 , -43.6898 , -43.6832 ],
[ 0.00675951 , -43.69 , -43.6832 ],
[ 0.00688246 , -43.6901 , -43.6832 ],
[ 0.00700651 , -43.6902 , -43.6832 ],
[ 0.00713168 , -43.6903 , -43.6832 ],
[ 0.00725795 , -43.6905 , -43.6832 ],
[ 0.00738533 , -43.6906 , -43.6832 ],
[ 0.00751383 , -43.6907 , -43.6832 ],
[ 0.00764343 , -43.6908 , -43.6832 ],
[ 0.00777414 , -43.691 , -43.6832 ],
[ 0.00790597 , -43.6911 , -43.6832 ],
[ 0.0080389 , -43.6912 , -43.6832 ],
[ 0.00817294 , -43.6914 , -43.6832 ],
[ 0.00830809 , -43.6915 , -43.6832 ],
[ 0.00844435 , -43.6916 , -43.6832 ],
[ 0.00858172 , -43.6918 , -43.6832 ],
[ 0.00872021 , -43.6919 , -43.6832 ],
[ 0.0088598 , -43.6921 , -43.6832 ],
[ 0.0090005 , -43.6922 , -43.6832 ],
[ 0.00914231 , -43.6923 , -43.6832 ],
[ 0.00928523 , -43.6925 , -43.6832 ],
[ 0.00942927 , -43.6926 , -43.6832 ],
[ 0.00957441 , -43.6928 , -43.6832 ],
[ 0.00972066 , -43.6929 , -43.6832 ],
[ 0.00986803 , -43.6931 , -43.6832 ],
[ 0.0100165 , -43.6932 , -43.6832 ],
[ 0.0101661 , -43.6934 , -43.6832 ],
[ 0.0103168 , -43.6935 , -43.6832 ],
[ 0.0104686 , -43.6937 , -43.6832 ],
[ 0.0106215 , -43.6938 , -43.6832 ],
[ 0.0107755 , -43.694 , -43.6832 ],
[ 0.0109307 , -43.6941 , -43.6832 ],
[ 0.0110869 , -43.6943 , -43.6832 ],
[ 0.0112443 , -43.6944 , -43.6832 ],
[ 0.0114027 , -43.6946 , -43.6832 ],
[ 0.0115623 , -43.6948 , -43.6832 ],
[ 0.011723 , -43.6949 , -43.6832 ],
[ 0.0118848 , -43.6951 , -43.6832 ],
[ 0.0120477 , -43.6952 , -43.6832 ],
[ 0.0122118 , -43.6954 , -43.6832 ],
[ 0.0123769 , -43.6956 , -43.6832 ],
[ 0.0125432 , -43.6957 , -43.6832 ],
[ 0.0127105 , -43.6959 , -43.6832 ],
[ 0.012879 , -43.6961 , -43.6832 ],
[ 0.0130486 , -43.6962 , -43.6832 ],
[ 0.0132193 , -43.6964 , -43.6832 ],
[ 0.0133911 , -43.6966 , -43.6832 ],
[ 0.013564 , -43.6968 , -43.6832 ],
[ 0.013738 , -43.6969 , -43.6832 ],
[ 0.0139132 , -43.6971 , -43.6832 ],
[ 0.0140894 , -43.6973 , -43.6832 ],
[ 0.0142668 , -43.6975 , -43.6832 ],
[ 0.0144453 , -43.6976 , -43.6832 ],
[ 0.0146249 , -43.6978 , -43.6832 ],
[ 0.0148056 , -43.698 , -43.6832 ],
[ 0.0149874 , -43.6982 , -43.6832 ],
[ 0.0151703 , -43.6984 , -43.6832 ],
[ 0.0153544 , -43.6986 , -43.6832 ],
[ 0.0155395 , -43.6987 , -43.6832 ],
[ 0.0157258 , -43.6989 , -43.6832 ],
[ 0.0159132 , -43.6991 , -43.6832 ],
[ 0.0161017 , -43.6993 , -43.6832 ],
[ 0.0162913 , -43.6995 , -43.6832 ],
[ 0.016482 , -43.6997 , -43.6832 ],
[ 0.0166738 , -43.6999 , -43.6832 ],
[ 0.0168668 , -43.7001 , -43.6832 ],
[ 0.0170608 , -43.7003 , -43.6832 ],
[ 0.017256 , -43.7005 , -43.6832 ],
[ 0.0174523 , -43.7006 , -43.6832 ],
[ 0.0176497 , -43.7008 , -43.6832 ],
[ 0.0178482 , -43.701 , -43.6832 ],
[ 0.0180478 , -43.7012 , -43.6832 ],
[ 0.0182486 , -43.7014 , -43.6832 ],
[ 0.0184504 , -43.7016 , -43.6832 ],
[ 0.0186534 , -43.7019 , -43.6832 ],
[ 0.0188575 , -43.7021 , -43.6832 ],
[ 0.0190627 , -43.7023 , -43.6832 ],
[ 0.019269 , -43.7025 , -43.6832 ],
[ 0.0194764 , -43.7027 , -43.6832 ],
[ 0.0196849 , -43.7029 , -43.6832 ],
[ 0.0198946 , -43.7031 , -43.6832 ],
[ 0.0201053 , -43.7033 , -43.6832 ],
[ 0.0203172 , -43.7035 , -43.6832 ],
[ 0.0205302 , -43.7037 , -43.6832 ],
[ 0.0207443 , -43.7039 , -43.6832 ],
[ 0.0209595 , -43.7042 , -43.6832 ],
[ 0.0211759 , -43.7044 , -43.6832 ],
[ 0.0213933 , -43.7046 , -43.6832 ],
[ 0.0216119 , -43.7048 , -43.6832 ],
[ 0.0218316 , -43.705 , -43.6832 ],
[ 0.0220524 , -43.7052 , -43.6832 ],
[ 0.0222743 , -43.7055 , -43.6832 ],
[ 0.0224973 , -43.7057 , -43.6832 ],
[ 0.0227215 , -43.7059 , -43.6832 ],
[ 0.0229467 , -43.7061 , -43.6832 ],
[ 0.0231731 , -43.7064 , -43.6832 ],
[ 0.0234006 , -43.7066 , -43.6832 ],
[ 0.0236292 , -43.7068 , -43.6832 ],
[ 0.0238589 , -43.7071 , -43.6832 ],
[ 0.0240898 , -43.7073 , -43.6832 ],
[ 0.0243217 , -43.7075 , -43.6832 ],
[ 0.0245548 , -43.7078 , -43.6832 ],
[ 0.024789 , -43.708 , -43.6832 ],
[ 0.0250243 , -43.7082 , -43.6832 ],
[ 0.0252607 , -43.7085 , -43.6832 ],
[ 0.0254982 , -43.7087 , -43.6832 ],
[ 0.0257369 , -43.7089 , -43.6832 ],
[ 0.0259766 , -43.7092 , -43.6832 ],
[ 0.0262175 , -43.7094 , -43.6832 ],
[ 0.0264595 , -43.7097 , -43.6832 ],
[ 0.0267026 , -43.7099 , -43.6832 ],
[ 0.0269469 , -43.7101 , -43.6832 ],
[ 0.0271922 , -43.7104 , -43.6832 ],
[ 0.0274387 , -43.7106 , -43.6832 ],
[ 0.0276863 , -43.7109 , -43.6832 ],
[ 0.027935 , -43.7111 , -43.6832 ],
[ 0.0281848 , -43.7114 , -43.6832 ],
[ 0.0284357 , -43.7116 , -43.6832 ],
[ 0.0286878 , -43.7119 , -43.6832 ],
[ 0.028941 , -43.7121 , -43.6832 ],
[ 0.0291952 , -43.7124 , -43.6832 ],
[ 0.0294507 , -43.7126 , -43.6832 ],
[ 0.0297072 , -43.7129 , -43.6832 ],
[ 0.0299648 , -43.7132 , -43.6832 ],
[ 0.0302236 , -43.7134 , -43.6832 ],
[ 0.0304835 , -43.7137 , -43.6832 ],
[ 0.0307445 , -43.7139 , -43.6832 ],
[ 0.0310066 , -43.7142 , -43.6832 ],
[ 0.0312698 , -43.7145 , -43.6832 ],
[ 0.0315342 , -43.7147 , -43.6832 ],
[ 0.0317996 , -43.715 , -43.6832 ],
[ 0.0320662 , -43.7153 , -43.6832 ],
[ 0.032334 , -43.7155 , -43.6832 ],
[ 0.0326028 , -43.7158 , -43.6832 ],
[ 0.0328727 , -43.7161 , -43.6832 ],
[ 0.0331438 , -43.7163 , -43.6832 ],
[ 0.033416 , -43.7166 , -43.6832 ],
[ 0.0336893 , -43.7169 , -43.6832 ],
[ 0.0339637 , -43.7172 , -43.6832 ],
[ 0.0342393 , -43.7174 , -43.6832 ],
[ 0.0345159 , -43.7177 , -43.6832 ],
[ 0.0347937 , -43.718 , -43.6832 ],
[ 0.0350726 , -43.7183 , -43.6832 ],
[ 0.0353527 , -43.7186 , -43.6832 ],
[ 0.0356338 , -43.7188 , -43.6832 ],
[ 0.0359161 , -43.7191 , -43.6832 ],
[ 0.0361995 , -43.7194 , -43.6832 ],
[ 0.036484 , -43.7197 , -43.6832 ],
[ 0.0367696 , -43.72 , -43.6832 ],
[ 0.0370563 , -43.7203 , -43.6832 ],
[ 0.0373442 , -43.7205 , -43.6832 ],
[ 0.0376332 , -43.7208 , -43.6832 ],
[ 0.0379233 , -43.7211 , -43.6832 ],
[ 0.0382146 , -43.7214 , -43.6832 ],
[ 0.0385069 , -43.7217 , -43.6832 ],
[ 0.0388004 , -43.722 , -43.6832 ],
[ 0.039095 , -43.7223 , -43.6832 ],
[ 0.0393907 , -43.7226 , -43.6832 ],
[ 0.0396875 , -43.7229 , -43.6832 ],
[ 0.0399855 , -43.7232 , -43.6832 ],
[ 0.0402846 , -43.7235 , -43.6832 ],
[ 0.0405848 , -43.7238 , -43.6832 ],
[ 0.0408861 , -43.7241 , -43.6832 ],
[ 0.0411886 , -43.7244 , -43.6832 ],
[ 0.0414922 , -43.7247 , -43.6832 ],
[ 0.0417969 , -43.725 , -43.6832 ],
[ 0.0421027 , -43.7253 , -43.6832 ],
[ 0.0424096 , -43.7256 , -43.6832 ],
[ 0.0427177 , -43.7259 , -43.6832 ],
[ 0.0430269 , -43.7262 , -43.6832 ],
[ 0.0433372 , -43.7265 , -43.6832 ],
[ 0.0436486 , -43.7268 , -43.6832 ],
[ 0.0439612 , -43.7272 , -43.6832 ],
[ 0.0442749 , -43.7275 , -43.6832 ],
[ 0.0445897 , -43.7278 , -43.6832 ],
[ 0.0449056 , -43.7281 , -43.6832 ],
[ 0.0452226 , -43.7284 , -43.6832 ],
[ 0.0455408 , -43.7287 , -43.6832 ],
[ 0.0458601 , -43.7291 , -43.6832 ],
[ 0.0461806 , -43.7294 , -43.6832 ],
[ 0.0465021 , -43.7297 , -43.6832 ],
[ 0.0468248 , -43.73 , -43.6832 ],
[ 0.0471486 , -43.7303 , -43.6832 ],
[ 0.0474735 , -43.7307 , -43.6832 ],
[ 0.0477995 , -43.731 , -43.6832 ],
[ 0.0481267 , -43.7313 , -43.6832 ],
[ 0.048455 , -43.7317 , -43.6832 ],
[ 0.0487844 , -43.732 , -43.6832 ],
[ 0.049115 , -43.7323 , -43.6832 ],
[ 0.0494467 , -43.7326 , -43.6832 ],
[ 0.0497795 , -43.733 , -43.6832 ],
[ 0.0501134 , -43.7333 , -43.6832 ],
[ 0.0504484 , -43.7336 , -43.6832 ],
[ 0.0507846 , -43.734 , -43.6832 ],
[ 0.0511219 , -43.7343 , -43.6832 ],
[ 0.0514604 , -43.7347 , -43.6832 ],
[ 0.0517999 , -43.735 , -43.6832 ],
[ 0.0521406 , -43.7353 , -43.6832 ],
[ 0.0524824 , -43.7357 , -43.6832 ],
[ 0.0528253 , -43.736 , -43.6832 ],
[ 0.0531694 , -43.7364 , -43.6832 ],
[ 0.0535146 , -43.7367 , -43.6832 ],
[ 0.0538609 , -43.7371 , -43.6832 ],
[ 0.0542084 , -43.7374 , -43.6832 ],
[ 0.0545569 , -43.7378 , -43.6832 ],
[ 0.0549066 , -43.7381 , -43.6832 ],
[ 0.0552575 , -43.7385 , -43.6832 ],
[ 0.0556094 , -43.7388 , -43.6832 ],
[ 0.0559625 , -43.7392 , -43.6832 ],
[ 0.0563167 , -43.7395 , -43.6832 ],
[ 0.0566721 , -43.7399 , -43.6832 ],
[ 0.0570285 , -43.7402 , -43.6832 ],
[ 0.0573861 , -43.7406 , -43.6832 ],
[ 0.0577448 , -43.7409 , -43.6832 ],
[ 0.0581047 , -43.7413 , -43.6832 ],
[ 0.0584657 , -43.7417 , -43.6832 ],
[ 0.0588278 , -43.742 , -43.6832 ],
[ 0.059191 , -43.7424 , -43.6832 ],
[ 0.0595554 , -43.7428 , -43.6832 ],
[ 0.0599209 , -43.7431 , -43.6832 ],
[ 0.0602875 , -43.7435 , -43.6832 ],
[ 0.0606553 , -43.7439 , -43.6832 ],
[ 0.0610242 , -43.7442 , -43.6832 ],
[ 0.0613942 , -43.7446 , -43.6832 ],
[ 0.0617654 , -43.745 , -43.6832 ],
[ 0.0621376 , -43.7453 , -43.6832 ],
[ 0.0625111 , -43.7457 , -43.6832 ],
[ 0.0628856 , -43.7461 , -43.6832 ],
[ 0.0632613 , -43.7465 , -43.6832 ],
[ 0.0636381 , -43.7468 , -43.6832 ],
[ 0.064016 , -43.7472 , -43.6832 ],
[ 0.0643951 , -43.7476 , -43.6832 ],
[ 0.0647753 , -43.748 , -43.6832 ],
[ 0.0651566 , -43.7484 , -43.6832 ],
[ 0.0655391 , -43.7487 , -43.6832 ],
[ 0.0659226 , -43.7491 , -43.6832 ],
[ 0.0663074 , -43.7495 , -43.6832 ],
[ 0.0666932 , -43.7499 , -43.6832 ],
[ 0.0670802 , -43.7503 , -43.6832 ],
[ 0.0674683 , -43.7507 , -43.6832 ],
[ 0.0678576 , -43.7511 , -43.6832 ],
[ 0.068248 , -43.7514 , -43.6832 ],
[ 0.0686395 , -43.7518 , -43.6832 ],
[ 0.0690321 , -43.7522 , -43.6832 ],
[ 0.0694259 , -43.7526 , -43.6832 ],
[ 0.0698209 , -43.753 , -43.6832 ],
[ 0.0702169 , -43.7534 , -43.6832 ],
[ 0.0706141 , -43.7538 , -43.6832 ],
[ 0.0710124 , -43.7542 , -43.6832 ],
[ 0.0714119 , -43.7546 , -43.6832 ],
[ 0.0718124 , -43.755 , -43.6832 ],
[ 0.0722142 , -43.7554 , -43.6832 ],
[ 0.072617 , -43.7558 , -43.6832 ],
[ 0.073021 , -43.7562 , -43.6832 ],
[ 0.0734261 , -43.7566 , -43.6832 ],
[ 0.0738324 , -43.757 , -43.6832 ],
[ 0.0742398 , -43.7574 , -43.6832 ],
[ 0.0746483 , -43.7578 , -43.6832 ],
[ 0.075058 , -43.7583 , -43.6832 ],
[ 0.0754688 , -43.7587 , -43.6832 ],
[ 0.0758807 , -43.7591 , -43.6832 ],
[ 0.0762938 , -43.7595 , -43.6832 ],
[ 0.076708 , -43.7599 , -43.6832 ],
[ 0.0771234 , -43.7603 , -43.6832 ],
[ 0.0775398 , -43.7607 , -43.6832 ],
[ 0.0779574 , -43.7612 , -43.6832 ],
[ 0.0783762 , -43.7616 , -43.6832 ],
[ 0.0787961 , -43.762 , -43.6832 ],
[ 0.0792171 , -43.7624 , -43.6832 ],
[ 0.0796393 , -43.7628 , -43.6832 ],
[ 0.0800626 , -43.7633 , -43.6832 ],
[ 0.080487 , -43.7637 , -43.6832 ],
[ 0.0809126 , -43.7641 , -43.6832 ],
[ 0.0813393 , -43.7645 , -43.6832 ],
[ 0.0817672 , -43.765 , -43.6832 ],
[ 0.0821962 , -43.7654 , -43.6832 ],
[ 0.0826263 , -43.7658 , -43.6832 ],
[ 0.0830576 , -43.7663 , -43.6832 ],
[ 0.08349 , -43.7667 , -43.6832 ],
[ 0.0839235 , -43.7671 , -43.6832 ],
[ 0.0843582 , -43.7676 , -43.6832 ],
[ 0.084794 , -43.768 , -43.6832 ],
[ 0.085231 , -43.7684 , -43.6832 ],
[ 0.0856691 , -43.7689 , -43.6832 ],
[ 0.0861083 , -43.7693 , -43.6832 ],
[ 0.0865487 , -43.7697 , -43.6832 ],
[ 0.0869902 , -43.7702 , -43.6832 ],
[ 0.0874329 , -43.7706 , -43.6832 ],
[ 0.0878767 , -43.7711 , -43.6832 ],
[ 0.0883216 , -43.7715 , -43.6832 ],
[ 0.0887677 , -43.772 , -43.6832 ],
[ 0.0892149 , -43.7724 , -43.6832 ],
[ 0.0896633 , -43.7729 , -43.6832 ],
[ 0.0901128 , -43.7733 , -43.6832 ],
[ 0.0905634 , -43.7738 , -43.6832 ],
[ 0.0910152 , -43.7742 , -43.6832 ],
[ 0.0914681 , -43.7747 , -43.6832 ],
[ 0.0919222 , -43.7751 , -43.6832 ],
[ 0.0923774 , -43.7756 , -43.6832 ],
[ 0.0928338 , -43.776 , -43.6832 ],
[ 0.0932913 , -43.7765 , -43.6832 ],
[ 0.0937499 , -43.7769 , -43.6832 ],
[ 0.0942097 , -43.7774 , -43.6832 ],
[ 0.0946706 , -43.7779 , -43.6832 ],
[ 0.0951327 , -43.7783 , -43.6832 ],
[ 0.0955959 , -43.7788 , -43.6832 ],
[ 0.0960603 , -43.7793 , -43.6832 ],
[ 0.0965258 , -43.7797 , -43.6832 ],
[ 0.0969924 , -43.7802 , -43.6832 ],
[ 0.0974602 , -43.7807 , -43.6832 ],
[ 0.0979291 , -43.7811 , -43.6832 ],
[ 0.0983992 , -43.7816 , -43.6832 ],
[ 0.0988704 , -43.7821 , -43.6832 ],
[ 0.0993428 , -43.7825 , -43.6832 ],
[ 0.0998163 , -43.783 , -43.6832 ],
[ 0.100291 , -43.7835 , -43.6832 ],
[ 0.100767 , -43.784 , -43.6832 ],
[ 0.101244 , -43.7844 , -43.6832 ],
[ 0.101722 , -43.7849 , -43.6832 ],
[ 0.102201 , -43.7854 , -43.6832 ],
[ 0.102681 , -43.7859 , -43.6832 ],
[ 0.103163 , -43.7864 , -43.6832 ],
[ 0.103646 , -43.7868 , -43.6832 ],
[ 0.104129 , -43.7873 , -43.6832 ],
[ 0.104614 , -43.7878 , -43.6832 ],
[ 0.1051 , -43.7883 , -43.6832 ],
[ 0.105588 , -43.7888 , -43.6832 ],
[ 0.106076 , -43.7893 , -43.6832 ],
[ 0.106566 , -43.7898 , -43.6832 ],
[ 0.107056 , -43.7903 , -43.6832 ],
[ 0.107548 , -43.7907 , -43.6832 ],
[ 0.108041 , -43.7912 , -43.6832 ],
[ 0.108535 , -43.7917 , -43.6832 ],
[ 0.109031 , -43.7922 , -43.6832 ],
[ 0.109527 , -43.7927 , -43.6832 ],
[ 0.110025 , -43.7932 , -43.6832 ],
[ 0.110523 , -43.7937 , -43.6832 ],
[ 0.111023 , -43.7942 , -43.6832 ],
[ 0.111524 , -43.7947 , -43.6832 ],
[ 0.112027 , -43.7952 , -43.6832 ],
[ 0.11253 , -43.7957 , -43.6832 ],
[ 0.113034 , -43.7962 , -43.6832 ],
[ 0.11354 , -43.7967 , -43.6832 ],
[ 0.114047 , -43.7972 , -43.6832 ],
[ 0.114555 , -43.7978 , -43.6832 ],
[ 0.115064 , -43.7983 , -43.6832 ],
[ 0.115574 , -43.7988 , -43.6832 ],
[ 0.116086 , -43.7993 , -43.6832 ],
[ 0.116598 , -43.7998 , -43.6832 ],
[ 0.117112 , -43.8003 , -43.6832 ],
[ 0.117627 , -43.8008 , -43.6832 ],
[ 0.118143 , -43.8013 , -43.6832 ],
[ 0.11866 , -43.8019 , -43.6832 ],
[ 0.119178 , -43.8024 , -43.6832 ],
[ 0.119698 , -43.8029 , -43.6832 ],
[ 0.120218 , -43.8034 , -43.6832 ],
[ 0.12074 , -43.8039 , -43.6832 ],
[ 0.121263 , -43.8045 , -43.6832 ],
[ 0.121787 , -43.805 , -43.6832 ],
[ 0.122312 , -43.8055 , -43.6832 ],
[ 0.122839 , -43.806 , -43.6832 ],
[ 0.123366 , -43.8066 , -43.6832 ],
[ 0.123895 , -43.8071 , -43.6832 ],
[ 0.124425 , -43.8076 , -43.6832 ],
[ 0.124956 , -43.8082 , -43.6832 ],
[ 0.125488 , -43.8087 , -43.6832 ],
[ 0.126021 , -43.8092 , -43.6832 ],
[ 0.126556 , -43.8098 , -43.6832 ],
[ 0.127091 , -43.8103 , -43.6832 ],
[ 0.127628 , -43.8108 , -43.6832 ],
[ 0.128166 , -43.8114 , -43.6832 ],
[ 0.128705 , -43.8119 , -43.6832 ],
[ 0.129245 , -43.8124 , -43.6832 ],
[ 0.129787 , -43.813 , -43.6832 ],
[ 0.130329 , -43.8135 , -43.6832 ],
[ 0.130873 , -43.8141 , -43.6832 ],
[ 0.131418 , -43.8146 , -43.6832 ],
[ 0.131964 , -43.8152 , -43.6832 ],
[ 0.132511 , -43.8157 , -43.6832 ],
[ 0.133059 , -43.8163 , -43.6832 ],
[ 0.133609 , -43.8168 , -43.6832 ],
[ 0.134159 , -43.8174 , -43.6832 ],
[ 0.134711 , -43.8179 , -43.6832 ],
[ 0.135264 , -43.8185 , -43.6832 ],
[ 0.135818 , -43.819 , -43.6832 ],
[ 0.136374 , -43.8196 , -43.6832 ],
[ 0.13693 , -43.8201 , -43.6832 ],
[ 0.137488 , -43.8207 , -43.6832 ],
[ 0.138046 , -43.8212 , -43.6832 ],
[ 0.138606 , -43.8218 , -43.6832 ],
[ 0.139167 , -43.8224 , -43.6832 ],
[ 0.13973 , -43.8229 , -43.6832 ],
[ 0.140293 , -43.8235 , -43.6832 ],
[ 0.140858 , -43.8241 , -43.6832 ],
[ 0.141423 , -43.8246 , -43.6832 ],
[ 0.14199 , -43.8252 , -43.6832 ],
[ 0.142558 , -43.8258 , -43.6832 ],
[ 0.143128 , -43.8263 , -43.6832 ],
[ 0.143698 , -43.8269 , -43.6832 ],
[ 0.14427 , -43.8275 , -43.6832 ],
[ 0.144842 , -43.828 , -43.6832 ],
[ 0.145416 , -43.8286 , -43.6832 ],
[ 0.145991 , -43.8292 , -43.6832 ],
[ 0.146567 , -43.8298 , -43.6832 ],
[ 0.147145 , -43.8303 , -43.6832 ],
[ 0.147723 , -43.8309 , -43.6832 ],
[ 0.148303 , -43.8315 , -43.6832 ],
[ 0.148884 , -43.8321 , -43.6832 ],
[ 0.149466 , -43.8327 , -43.6832 ],
[ 0.150049 , -43.8332 , -43.6832 ],
[ 0.150633 , -43.8338 , -43.6832 ],
[ 0.151219 , -43.8344 , -43.6832 ],
[ 0.151805 , -43.835 , -43.6832 ],
[ 0.152393 , -43.8356 , -43.6832 ],
[ 0.152982 , -43.8362 , -43.6832 ],
[ 0.153572 , -43.8368 , -43.6832 ],
[ 0.154164 , -43.8374 , -43.6832 ],
[ 0.154756 , -43.838 , -43.6832 ],
[ 0.15535 , -43.8385 , -43.6832 ],
[ 0.155945 , -43.8391 , -43.6832 ],
[ 0.156541 , -43.8397 , -43.6832 ],
[ 0.157138 , -43.8403 , -43.6832 ],
[ 0.157736 , -43.8409 , -43.6832 ],
[ 0.158336 , -43.8415 , -43.6832 ],
[ 0.158936 , -43.8421 , -43.6832 ],
[ 0.159538 , -43.8427 , -43.6832 ],
[ 0.160141 , -43.8433 , -43.6832 ],
[ 0.160745 , -43.8439 , -43.6832 ],
[ 0.161351 , -43.8445 , -43.6832 ],
[ 0.161957 , -43.8452 , -43.6832 ],
[ 0.162565 , -43.8458 , -43.6832 ],
[ 0.163174 , -43.8464 , -43.6832 ],
[ 0.163784 , -43.847 , -43.6832 ],
[ 0.164395 , -43.8476 , -43.6832 ],
[ 0.165007 , -43.8482 , -43.6832 ],
[ 0.165621 , -43.8488 , -43.6832 ],
