12100, 0, -1.20644, 1.20644, 
12200, 0, 0.082947, -0.082947, 
12300, 0, 3.45107, -3.45107, 
12400, 0, -4.68787, 4.68787, 
12500, 0, -5.28478, 5.28478, 
12600, 0, 1.34837, -1.34837, 
12700, 0, -1.12029, 1.12029, 
12800, 0, -2.81267, 2.81267, 
12900, 0, -3.53974, 3.53974, 
13000, 0, -2.43372, 2.43372, 
13100, 0, -2.88656, 2.88656, 
13200, 0, 0.501748, -0.501748, 
13300, 0, 2.99033, -2.99033, 
13400, 0, -2.80516, 2.80516, 
13500, 0, 1.34781, -1.34781, 
13600, 0, -4.02583, 4.02583, 
13700, 0, 0.778129, -0.778129, 
13800, 0, -5.18726, 5.18726, 
13900, 0, 3.45484, -3.45484, 
14000, 0, -6.03359, 6.03359, 
14100, 0, -0.946418, 0.946418, 
14200, 0, -1.35143, 1.35143, 
14300, 0, -2.13362, 2.13362, 
14400, 0, -5.37618, 5.37618, 
14500, 0, -1.48936, 1.48936, 
14600, 0, -5.64116, 5.64116, 
14700, 0, -4.11147, 4.11147, 
14800, 0, 0.611561, -0.611561, 
14900, 0, 3.25962, -3.25962, 
15000, 0, -0.42491, 0.42491, 
15100, 0, -10.1639, 10.1639, 
15200, 0, 3.40461, -3.40461, 
15300, 0, 2.965, -2.965, 
15400, 0, -3.43642, 3.43642, 
15500, 0, -4.75061, 4.75061, 
15600, 0, 0.483138, -0.483138, 
15700, 0, 2.70933, -2.70933, 
15800, 0, -7.82154, 7.82154, 
15900, 0, 3.44663, -3.44663, 
16000, 0, -1.49746, 1.49746, 
16100, 0, -3.11849, 3.11849, 
16200, 0, -2.51037, 2.51037, 
16300, 0, -1.72253, 1.72253, 
16400, 0, -5.2544, 5.2544, 
16500, 0, -3.00392, 3.00392, 
16600, 0, 2.1802, -2.1802, 
16700, 0, -0.150751, 0.150751, 
16800, 0, 0.0359395, -0.0359395, 
16900, 0, -3.25835, 3.25835, 
17000, 0, -2.17563, 2.17563, 
17100, 0, -1.5017, 1.5017, 
17200, 0, -1.52724, 1.52724, 
17300, 0, -3.06963, 3.06963, 
17400, 0, -2.42379, 2.42379, 
17500, 0, -1.82844, 1.82844, 
17600, 0, 0.819939, -0.819939, 
17700, 0, -3.54081, 3.54081, 
17800, 0, -3.04372, 3.04372, 
17900, 0, -1.92057, 1.92057, 
18000, 0, 1.34491, -1.34491, 
18100, 0, -3.47824, 3.47824, 
18200, 0, -1.28017, 1.28017, 
18300, 0, -4.53417, 4.53417, 
18400, 0, -0.929652, 0.929652, 
18500, 0, -2.5018, 2.5018, 
18600, 0, -5.37562, 5.37562, 
18700, 0, -1.31684, 1.31684, 
18800, 0, 1.39012, -1.39012, 
18900, 0, -4.29722, 4.29722, 
19000, 0, -3.98691, 3.98691, 
19100, 0, 1.44744, -1.44744, 
19200, 0, -1.12229, 1.12229, 
19300, 0, -3.38786, 3.38786, 
19400, 0, -4.14697, 4.14697, 
19500, 0, -2.30993, 2.30993, 
19600, 0, -4.56448, 4.56448, 
19700, 0, -1.35943, 1.35943, 
19800, 0, -1.90831, 1.90831, 
19900, 0, -2.96189, 2.96189, 
20000, 0.005, -3.30904, 3.30904, 
20100, 0.005, -0.0440079, 0.0440079, 
20200, 0.005, -3.03086, 3.03086, 
20300, 0.005, -1.84823, 1.84823, 
20400, 0.005, -0.373246, 0.373246, 
20500, 0.005, -6.72418, 6.72418, 
20600, 0.005, -1.95164, 1.95164, 
20700, 0.005, -1.12106, 1.12106, 
20800, 0.005, -5.52686, 5.52686, 
20900, 0.005, -3.94142, 3.94142, 
21000, 0.005, -3.01881, 3.01881, 
21100, 0.005, -5.75732, 5.75732, 
21200, 0.005, 1.70734, -1.70734, 
21300, 0.005, -5.86068, 5.86068, 
21400, 0.005, -4.48546, 4.48546, 
21500, 0.005, -2.38522, 2.38522, 
21600, 0.005, -2.52359, 2.52359, 
21700, 0.005, -1.88013, 1.88013, 
21800, 0.005, -4.75275, 4.75275, 
21900, 0.005, -4.16221, 4.16221, 
22000, 0.005, -0.557601, 0.557601, 
22100, 0.005, -3.64598, 3.64598, 
22200, 0.005, -4.53485, 4.53485, 
22300, 0.005, -3.27424, 3.27424, 
22400, 0.005, -2.5302, 2.5302, 
22500, 0.005, -0.118602, 0.118602, 
22600, 0.005, -2.37824, 2.37824, 
22700, 0.005, 0.194013, -0.194013, 
22800, 0.005, -4.73101, 4.73101, 
22900, 0.005, -0.351614, 0.351614, 
23000, 0.005, -5.71542, 5.71542, 
23100, 0.005, -3.5248, 3.5248, 
23200, 0.005, -4.52205, 4.52205, 
23300, 0.005, -1.64129, 1.64129, 
23400, 0.005, -2.28596, 2.28596, 
23500, 0.005, -5.44473, 5.44473, 
23600, 0.005, 0.71923, -0.71923, 
23700, 0.005, -3.71791, 3.71791, 
23800, 0.005, -5.14898, 5.14898, 
23900, 0.005, 1.36685, -1.36685, 
24000, 0.005, -1.87911, 1.87911, 
24100, 0.005, -3.70169, 3.70169, 
24200, 0.005, -3.64577, 3.64577, 
24300, 0.005, -0.0665056, 0.0665056, 
24400, 0.005, -3.88534, 3.88534, 
24500, 0.005, 0.872062, -0.872062, 
24600, 0.005, -4.85413, 4.85413, 
24700, 0.005, -4.69986, 4.69986, 
24800, 0.005, 0.867763, -0.867763, 
24900, 0.005, -3.58479, 3.58479, 
25000, 0.005, -3.87341, 3.87341, 
25100, 0.005, -3.40203, 3.40203, 
25200, 0.005, -2.03172, 2.03172, 
25300, 0.005, 0.71137, -0.71137, 
25400, 0.005, 1.48596, -1.48596, 
25500, 0.005, -6.54357, 6.54357, 
25600, 0.005, -4.54625, 4.54625, 
25700, 0.005, -2.77916, 2.77916, 
25800, 0.005, -2.48929, 2.48929, 
25900, 0.005, -4.57443, 4.57443, 
26000, 0.005, -6.03784, 6.03784, 
26100, 0.005, -4.28642, 4.28642, 
26200, 0.005, -1.52432, 1.52432, 
26300, 0.005, -2.79574, 2.79574, 
26400, 0.005, -2.32412, 2.32412, 
26500, 0.005, -3.00662, 3.00662, 
26600, 0.005, -4.04419, 4.04419, 
26700, 0.005, -2.09175, 2.09175, 
26800, 0.005, -1.23464, 1.23464, 
26900, 0.005, -2.92714, 2.92714, 
27000, 0.005, -3.42922, 3.42922, 
27100, 0.005, -2.61877, 2.61877, 
27200, 0.005, -4.15234, 4.15234, 
27300, 0.005, -0.0745376, 0.0745376, 
27400, 0.005, -1.54292, 1.54292, 
27500, 0.005, -6.28642, 6.28642, 
27600, 0.005, -4.11382, 4.11382, 
27700, 0.005, 0.0895239, -0.0895239, 
27800, 0.005, -3.41375, 3.41375, 
27900, 0.005, -4.07507, 4.07507, 
28000, 0.005, -1.70676, 1.70676, 
28100, 0.005, -2.44284, 2.44284, 
28200, 0.005, -2.68446, 2.68446, 
28300, 0.005, -1.0132, 1.0132, 
28400, 0.005, -0.674621, 0.674621, 
28500, 0.005, -3.39423, 3.39423, 
28600, 0.005, -0.52192, 0.52192, 
28700, 0.005, -4.54309, 4.54309, 
28800, 0.005, -1.23816, 1.23816, 
28900, 0.005, -5.37676, 5.37676, 
29000, 0.005, -0.997019, 0.997019, 
29100, 0.005, -5.50588, 5.50588, 
29200, 0.005, -2.21449, 2.21449, 
29300, 0.005, -2.28444, 2.28444, 
29400, 0.005, -5.72325, 5.72325, 
29500, 0.005, -0.721054, 0.721054, 
29600, 0.005, -4.53238, 4.53238, 
29700, 0.005, -2.87251, 2.87251, 
29800, 0.005, -5.99696, 5.99696, 
29900, 0.005, -2.83631, 2.83631, 
30000, 0.005, -2.69034, 2.69034, 
30100, 0.005, -1.45806, 1.45806, 
30200, 0.005, -7.42452, 7.42452, 
30300, 0.005, 1.19644, -1.19644, 
30400, 0.005, -4.22488, 4.22488, 
30500, 0.005, -1.00936, 1.00936, 
30600, 0.005, -3.37038, 3.37038, 
30700, 0.005, -3.81565, 3.81565, 
30800, 0.005, -2.22682, 2.22682, 
30900, 0.005, -4.36292, 4.36292, 
31000, 0.005, -2.06319, 2.06319, 
31100, 0.005, -1.24511, 1.24511, 
31200, 0.005, -2.46941, 2.46941, 
31300, 0.005, -1.05964, 1.05964, 
31400, 0.005, -3.66025, 3.66025, 
31500, 0.005, -0.289165, 0.289165, 
31600, 0.005, -3.19253, 3.19253, 
31700, 0.005, -3.4517, 3.4517, 
31800, 0.005, -0.905128, 0.905128, 
31900, 0.005, -0.0021346, 0.0021346, 
32000, 0.005, -1.41913, 1.41913, 
32100, 0.005, -6.21288, 6.21288, 
32200, 0.005, -5.77204, 5.77204, 
32300, 0.005, -0.289124, 0.289124, 
32400, 0.005, -2.65126, 2.65126, 
32500, 0.005, -3.42573, 3.42573, 
32600, 0.005, -2.33361, 2.33361, 
32700, 0.005, -2.45478, 2.45478, 
32800, 0.005, -2.08146, 2.08146, 
32900, 0.005, -2.0708, 2.0708, 
33000, 0.005, -4.81071, 4.81071, 
33100, 0.005, 1.00386, -1.00386, 
33200, 0.005, -1.95248, 1.95248, 
33300, 0.005, -3.1558, 3.1558, 
33400, 0.005, -3.58145, 3.58145, 
33500, 0.005, -3.98381, 3.98381, 
33600, 0.005, -1.76061, 1.76061, 
33700, 0.005, -4.44317, 4.44317, 
33800, 0.005, -2.9687, 2.9687, 
33900, 0.005, -3.66856, 3.66856, 
34000, 0.005, -3.99589, 3.99589, 
34100, 0.005, -0.765126, 0.765126, 
34200, 0.005, -2.23036, 2.23036, 
34300, 0.005, -3.68366, 3.68366, 
34400, 0.005, -1.71895, 1.71895, 
34500, 0.005, -4.73227, 4.73227, 
34600, 0.005, 1.3032, -1.3032, 
34700, 0.005, -6.72614, 6.72614, 
34800, 0.005, -4.00088, 4.00088, 
34900, 0.005, -0.883837, 0.883837, 
35000, 0.005, -0.826981, 0.826981, 
35100, 0.005, -1.70101, 1.70101, 
35200, 0.005, 0.00153477, -0.00153477, 
35300, 0.005, -1.97162, 1.97162, 
35400, 0.005, -3.152, 3.152, 
35500, 0.005, -2.21687, 2.21687, 
35600, 0.005, -1.10568, 1.10568, 
35700, 0.005, -6.92899, 6.92899, 
35800, 0.005, -2.45876, 2.45876, 
35900, 0.005, -2.97691, 2.97691, 
36000, 0.005, 0.275818, -0.275818, 
36100, 0.005, -4.63227, 4.63227, 
36200, 0.005, -2.50186, 2.50186, 
36300, 0.005, -3.76726, 3.76726, 
36400, 0.005, 0.535407, -0.535407, 
36500, 0.005, -3.84843, 3.84843, 
36600, 0.005, -1.48079, 1.48079, 
36700, 0.005, -4.39165, 4.39165, 
36800, 0.005, -0.330163, 0.330163, 
36900, 0.005, -3.96525, 3.96525, 
37000, 0.005, -1.10409, 1.10409, 
37100, 0.005, -5.02393, 5.02393, 
37200, 0.005, -3.50555, 3.50555, 
37300, 0.005, -2.68161, 2.68161, 
37400, 0.005, -2.91373, 2.91373, 
37500, 0.005, -1.10707, 1.10707, 
37600, 0.005, -4.48695, 4.48695, 
37700, 0.005, -1.97986, 1.97986, 
37800, 0.005, -3.02269, 3.02269, 
37900, 0.005, -0.424797, 0.424797, 
38000, 0.005, -7.02941, 7.02941, 
38100, 0.005, -3.78801, 3.78801, 
38200, 0.005, -1.3012, 1.3012, 
38300, 0.005, -0.158516, 0.158516, 
38400, 0.005, -4.21246, 4.21246, 
38500, 0.005, -2.12641, 2.12641, 
38600, 0.005, -2.81339, 2.81339, 
38700, 0.005, -4.87077, 4.87077, 
38800, 0.005, -0.972123, 0.972123, 
38900, 0.005, -5.47128, 5.47128, 
39000, 0.005, -3.27883, 3.27883, 
39100, 0.005, 2.87202, -2.87202, 
39200, 0.005, -2.15488, 2.15488, 
39300, 0.005, -5.12446, 5.12446, 
39400, 0.005, -1.55516, 1.55516, 
39500, 0.005, -0.172286, 0.172286, 
39600, 0.005, -4.30099, 4.30099, 
39700, 0.005, -2.6814, 2.6814, 
39800, 0.005, -3.20999, 3.20999, 
39900, 0.005, -3.23481, 3.23481, 
40000, 0.01, -4.55823, 4.55823, 
40100, 0.01, -2.38506, 2.38506, 
40200, 0.01, -2.11157, 2.11157, 
40300, 0.01, -5.38733, 5.38733, 
40400, 0.01, -2.84444, 2.84444, 
40500, 0.01, -4.15321, 4.15321, 
40600, 0.01, -5.13964, 5.13964, 
40700, 0.01, -2.86026, 2.86026, 
40800, 0.01, -1.30859, 1.30859, 
40900, 0.01, -1.11238, 1.11238, 
41000, 0.01, -2.48004, 2.48004, 
41100, 0.01, -2.83981, 2.83981, 
41200, 0.01, -5.19174, 5.19174, 
41300, 0.01, 0.399641, -0.399641, 
41400, 0.01, -6.88233, 6.88233, 
41500, 0.01, -2.83256, 2.83256, 
41600, 0.01, -1.57034, 1.57034, 
41700, 0.01, -1.58518, 1.58518, 
41800, 0.01, -3.9532, 3.9532, 
41900, 0.01, -1.39551, 1.39551, 
42000, 0.01, -3.76732, 3.76732, 
42100, 0.01, -2.35958, 2.35958, 
42200, 0.01, -0.44321, 0.44321, 
42300, 0.01, -3.66693, 3.66693, 
42400, 0.01, -8.42408, 8.42408, 
42500, 0.01, -2.06927, 2.06927, 
42600, 0.01, -5.33068, 5.33068, 
42700, 0.01, -3.22143, 3.22143, 
42800, 0.01, -4.09025, 4.09025, 
42900, 0.01, -4.53792, 4.53792, 
43000, 0.01, -2.84708, 2.84708, 
43100, 0.01, -3.02473, 3.02473, 
43200, 0.01, -2.25433, 2.25433, 
43300, 0.01, -1.32771, 1.32771, 
43400, 0.01, -5.31463, 5.31463, 
43500, 0.01, 1.67656, -1.67656, 
43600, 0.01, -5.56894, 5.56894, 
43700, 0.01, -4.52889, 4.52889, 
43800, 0.01, -3.34753, 3.34753, 
43900, 0.01, -2.21183, 2.21183, 
44000, 0.01, -0.236804, 0.236804, 
44100, 0.01, -3.54717, 3.54717, 
44200, 0.01, -1.55173, 1.55173, 
44300, 0.01, -5.10142, 5.10142, 
44400, 0.01, -2.59559, 2.59559, 
44500, 0.01, -6.36684, 6.36684, 
44600, 0.01, -1.14552, 1.14552, 
44700, 0.01, -7.06799, 7.06799, 
44800, 0.01, -5.06875, 5.06875, 
44900, 0.01, -2.66449, 2.66449, 
45000, 0.01, -5.97748, 5.97748, 
45100, 0.01, -0.973986, 0.973986, 
45200, 0.01, -5.33219, 5.33219, 
45300, 0.01, -3.10089, 3.10089, 
45400, 0.01, -3.50638, 3.50638, 
45500, 0.01, -0.0378568, 0.0378568, 
45600, 0.01, -6.56321, 6.56321, 
45700, 0.01, -1.57503, 1.57503, 
45800, 0.01, -4.79666, 4.79666, 
45900, 0.01, -2.6799, 2.6799, 
46000, 0.01, 0.108424, -0.108424, 
46100, 0.01, -3.93994, 3.93994, 
46200, 0.01, -3.78024, 3.78024, 
46300, 0.01, -4.52596, 4.52596, 
46400, 0.01, -4.35882, 4.35882, 
46500, 0.01, -3.68985, 3.68985, 
46600, 0.01, -5.88132, 5.88132, 
46700, 0.01, -7.01272, 7.01272, 
46800, 0.01, -1.14105, 1.14105, 
46900, 0.01, -3.57406, 3.57406, 
47000, 0.01, -2.17294, 2.17294, 
47100, 0.01, -4.20976, 4.20976, 
47200, 0.01, -4.46051, 4.46051, 
47300, 0.01, -1.01959, 1.01959, 
47400, 0.01, -0.968885, 0.968885, 
47500, 0.01, -1.6299, 1.6299, 
47600, 0.01, -2.77563, 2.77563, 
47700, 0.01, -3.28916, 3.28916, 
47800, 0.01, -0.405042, 0.405042, 
47900, 0.01, -0.88763, 0.88763, 
48000, 0.01, -4.71123, 4.71123, 
48100, 0.01, -4.90373, 4.90373, 
48200, 0.01, -1.1063, 1.1063, 
48300, 0.01, -1.91615, 1.91615, 
48400, 0.01, -1.07022, 1.07022, 
48500, 0.01, -6.43874, 6.43874, 
48600, 0.01, -3.86014, 3.86014, 
48700, 0.01, -3.33999, 3.33999, 
48800, 0.01, -1.54964, 1.54964, 
48900, 0.01, -5.38397, 5.38397, 
49000, 0.01, -2.70729, 2.70729, 
49100, 0.01, -4.20354, 4.20354, 
49200, 0.01, -0.539523, 0.539523, 
49300, 0.01, -3.58002, 3.58002, 
49400, 0.01, -0.599806, 0.599806, 
49500, 0.01, -4.72652, 4.72652, 
49600, 0.01, -5.21054, 5.21054, 
49700, 0.01, -3.86939, 3.86939, 
49800, 0.01, -5.73811, 5.73811, 
49900, 0.01, 1.09661, -1.09661, 
50000, 0.01, -5.79813, 5.79813, 
50100, 0.01, -0.942473, 0.942473, 
50200, 0.01, -2.42622, 2.42622, 
50300, 0.01, -6.02759, 6.02759, 
50400, 0.01, -3.53487, 3.53487, 
50500, 0.01, -5.81865, 5.81865, 
50600, 0.01, -2.24469, 2.24469, 
50700, 0.01, -4.57816, 4.57816, 
50800, 0.01, -6.84679, 6.84679, 
50900, 0.01, 0.95903, -0.95903, 
51000, 0.01, -5.19898, 5.19898, 
51100, 0.01, -2.59079, 2.59079, 
51200, 0.01, -5.9971, 5.9971, 
51300, 0.01, -2.93782, 2.93782, 
51400, 0.01, -5.35275, 5.35275, 
51500, 0.01, -2.55264, 2.55264, 
51600, 0.01, -6.09131, 6.09131, 
51700, 0.01, -4.12489, 4.12489, 
51800, 0.01, -3.69167, 3.69167, 
51900, 0.01, -3.72712, 3.72712, 
52000, 0.01, -1.39907, 1.39907, 
52100, 0.01, -4.82529, 4.82529, 
52200, 0.01, -0.243795, 0.243795, 
52300, 0.01, -6.54776, 6.54776, 
52400, 0.01, -2.43261, 2.43261, 
52500, 0.01, 1.92664, -1.92664, 
52600, 0.01, -6.69245, 6.69245, 
52700, 0.01, -2.09539, 2.09539, 
52800, 0.01, -0.79558, 0.79558, 
52900, 0.01, -5.77968, 5.77968, 
53000, 0.01, -4.09402, 4.09402, 
53100, 0.01, -3.11991, 3.11991, 
53200, 0.01, -5.47253, 5.47253, 
53300, 0.01, -1.77796, 1.77796, 
53400, 0.01, -4.59919, 4.59919, 
53500, 0.01, -3.3839, 3.3839, 
53600, 0.01, -5.07409, 5.07409, 
53700, 0.01, -3.05757, 3.05757, 
53800, 0.01, -3.9204, 3.9204, 
53900, 0.01, 0.991887, -0.991887, 
54000, 0.01, -7.6702, 7.6702, 
54100, 0.01, -3.31173, 3.31173, 
54200, 0.01, -0.206537, 0.206537, 
54300, 0.01, -4.99822, 4.99822, 
54400, 0.01, -3.60373, 3.60373, 
54500, 0.01, -2.80058, 2.80058, 
54600, 0.01, -4.55889, 4.55889, 
54700, 0.01, -3.43454, 3.43454, 
54800, 0.01, -0.449909, 0.449909, 
54900, 0.01, -6.24055, 6.24055, 
55000, 0.01, -1.81714, 1.81714, 
55100, 0.01, -4.36494, 4.36494, 
55200, 0.01, -4.45157, 4.45157, 
55300, 0.01, -4.4587, 4.4587, 
55400, 0.01, -1.67342, 1.67342, 
55500, 0.01, -6.57654, 6.57654, 
55600, 0.01, -1.83537, 1.83537, 
55700, 0.01, -3.68628, 3.68628, 
55800, 0.01, -3.34056, 3.34056, 
55900, 0.01, -5.72219, 5.72219, 
56000, 0.01, -0.508584, 0.508584, 
56100, 0.01, -4.05088, 4.05088, 
56200, 0.01, -4.62581, 4.62581, 
56300, 0.01, -3.19658, 3.19658, 
56400, 0.01, -4.02387, 4.02387, 
56500, 0.01, -0.032689, 0.032689, 
56600, 0.01, -6.50064, 6.50064, 
56700, 0.01, 0.715432, -0.715432, 
56800, 0.01, -3.22018, 3.22018, 
56900, 0.01, -4.0432, 4.0432, 
57000, 0.01, -3.01375, 3.01375, 
57100, 0.01, -1.04698, 1.04698, 
57200, 0.01, -6.33724, 6.33724, 
57300, 0.01, -1.41529, 1.41529, 
57400, 0.01, -4.60573, 4.60573, 
57500, 0.01, -3.41267, 3.41267, 
57600, 0.01, -3.97416, 3.97416, 
57700, 0.01, -1.301, 1.301, 
57800, 0.01, -1.77147, 1.77147, 
57900, 0.01, -5.26234, 5.26234, 
58000, 0.01, -3.01509, 3.01509, 
58100, 0.01, -3.23709, 3.23709, 
58200, 0.01, -3.47068, 3.47068, 
58300, 0.01, -2.33576, 2.33576, 
58400, 0.01, -3.36729, 3.36729, 
58500, 0.01, -1.73868, 1.73868, 
58600, 0.01, -4.44178, 4.44178, 
58700, 0.01, -2.85643, 2.85643, 
58800, 0.01, -5.55363, 5.55363, 
58900, 0.01, -3.20054, 3.20054, 
59000, 0.01, -4.08567, 4.08567, 
59100, 0.01, -5.97156, 5.97156, 
59200, 0.01, -1.15533, 1.15533, 
59300, 0.01, -3.07448, 3.07448, 
59400, 0.01, -4.65295, 4.65295, 
59500, 0.01, -4.55457, 4.55457, 
59600, 0.01, -2.84552, 2.84552, 
59700, 0.01, 0.439021, -0.439021, 
59800, 0.01, -7.2931, 7.2931, 
59900, 0.01, -2.57484, 2.57484, 
60000, 0.015, -3.53156, 3.53156, 
60100, 0.015, -5.42385, 5.42385, 
60200, 0.015, -7.17889, 7.17889, 
60300, 0.015, -4.25725, 4.25725, 
60400, 0.015, -4.79009, 4.79009, 
60500, 0.015, -1.77449, 1.77449, 
60600, 0.015, -7.09297, 7.09297, 
60700, 0.015, -1.76833, 1.76833, 
60800, 0.015, -1.94396, 1.94396, 
60900, 0.015, -4.9496, 4.9496, 
61000, 0.015, -2.83287, 2.83287, 
61100, 0.015, -4.11748, 4.11748, 
61200, 0.015, -1.65146, 1.65146, 
61300, 0.015, -7.23439, 7.23439, 
61400, 0.015, -6.1311, 6.1311, 
61500, 0.015, -2.67903, 2.67903, 
61600, 0.015, -4.3001, 4.3001, 
61700, 0.015, -3.38962, 3.38962, 
61800, 0.015, -4.05343, 4.05343, 
61900, 0.015, -6.27944, 6.27944, 
62000, 0.015, 0.648823, -0.648823, 
62100, 0.015, -6.15923, 6.15923, 
62200, 0.015, -2.05855, 2.05855, 
62300, 0.015, -4.73024, 4.73024, 
62400, 0.015, -2.04893, 2.04893, 
62500, 0.015, -6.64021, 6.64021, 
62600, 0.015, -2.43108, 2.43108, 
62700, 0.015, -5.78352, 5.78352, 
62800, 0.015, -4.91185, 4.91185, 
62900, 0.015, -3.70779, 3.70779, 
63000, 0.015, -2.29734, 2.29734, 
63100, 0.015, -2.82804, 2.82804, 
63200, 0.015, -4.74812, 4.74812, 
63300, 0.015, -7.10599, 7.10599, 
63400, 0.015, -5.13845, 5.13845, 
63500, 0.015, -0.793325, 0.793325, 
63600, 0.015, -8.65546, 8.65546, 
63700, 0.015, -5.57131, 5.57131, 
63800, 0.015, -2.70169, 2.70169, 
63900, 0.015, -3.83576, 3.83576, 
64000, 0.015, -7.31733, 7.31733, 
64100, 0.015, -4.34484, 4.34484, 
64200, 0.015, -5.45643, 5.45643, 
64300, 0.015, -3.52382, 3.52382, 
64400, 0.015, -5.71819, 5.71819, 
64500, 0.015, -2.82786, 2.82786, 
64600, 0.015, -4.25231, 4.25231, 
64700, 0.015, -5.12897, 5.12897, 
64800, 0.015, -3.97781, 3.97781, 
64900, 0.015, -1.96144, 1.96144, 
65000, 0.015, -1.61055, 1.61055, 
65100, 0.015, -5.4706, 5.4706, 
65200, 0.015, -4.17157, 4.17157, 
65300, 0.015, -4.81434, 4.81434, 
