[ 1 ,2912 ],
[ 2 ,3047 ],
[ 3 ,3436 ],
[ 4 ,4006 ],
[ 5 ,3814 ],
[ 6 ,3672 ],
[ 7 ,4468 ],
[ 8 ,4931 ],
[ 9 ,4820 ],
[ 10 ,5391 ],
