[ 399.678 ,712 ],
[ 397.512 ,714 ],
[ 395.31 ,716 ],
[ 393.075 ,718 ],
[ 390.809 ,720 ],
[ 388.515 ,722 ],
[ 386.194 ,724 ],
[ 383.848 ,726 ],
[ 381.48 ,728 ],
[ 379.092 ,730 ],
[ 376.686 ,732 ],
[ 374.264 ,734 ],
[ 371.827 ,736 ],
[ 369.378 ,738 ],
[ 366.918 ,740 ],
[ 364.448 ,742 ],
[ 361.972 ,744 ],
[ 359.49 ,746 ],
[ 357.003 ,748 ],
[ 354.513 ,750 ],
[ 352.02 ,752 ],
[ 349.527 ,754 ],
[ 347.035 ,756 ],
[ 344.545 ,758 ],
[ 342.056 ,760 ],
[ 339.569 ,762 ],
[ 337.083 ,764 ],
[ 334.599 ,766 ],
[ 332.117 ,768 ],
[ 329.637 ,770 ],
[ 327.158 ,772 ],
[ 324.68 ,774 ],
[ 322.204 ,776 ],
[ 319.727 ,778 ],
[ 317.25 ,780 ],
[ 314.772 ,782 ],
[ 312.293 ,784 ],
[ 309.812 ,786 ],
[ 307.329 ,788 ],
[ 304.843 ,790 ],
[ 302.354 ,792 ],
[ 299.863 ,794 ],
[ 297.366 ,796 ],
[ 294.864 ,798 ],
[ 292.357 ,800 ],
[ 289.844 ,802 ],
[ 287.326 ,804 ],
[ 284.803 ,806 ],
[ 282.273 ,808 ],
[ 279.738 ,810 ],
[ 277.199 ,812 ],
[ 274.655 ,814 ],
[ 272.107 ,816 ],
[ 269.555 ,818 ],
[ 267.002 ,820 ],
[ 264.447 ,822 ],
[ 261.892 ,824 ],
[ 259.336 ,826 ],
[ 256.781 ,828 ],
[ 254.229 ,830 ],
[ 251.682 ,832 ],
[ 249.14 ,834 ],
[ 246.604 ,836 ],
[ 244.078 ,838 ],
[ 241.562 ,840 ],
[ 239.059 ,842 ],
[ 236.571 ,844 ],
[ 234.099 ,846 ],
[ 231.645 ,848 ],
[ 229.21 ,850 ],
[ 226.796 ,852 ],
[ 224.404 ,854 ],
[ 222.038 ,856 ],
[ 219.698 ,858 ],
[ 217.385 ,860 ],
[ 215.101 ,862 ],
[ 212.847 ,864 ],
[ 210.625 ,866 ],
[ 208.435 ,868 ],
[ 206.279 ,870 ],
[ 204.158 ,872 ],
[ 202.072 ,874 ],
[ 200.021 ,876 ],
[ 198.006 ,878 ],
[ 196.027 ,880 ],
[ 194.086 ,882 ],
[ 192.18 ,884 ],
[ 190.311 ,886 ],
[ 188.478 ,888 ],
[ 186.68 ,890 ],
[ 184.917 ,892 ],
[ 183.19 ,894 ],
[ 181.495 ,896 ],
[ 179.831 ,898 ],
[ 178.199 ,900 ],
[ 176.597 ,902 ],
[ 175.024 ,904 ],
[ 173.477 ,906 ],
[ 171.957 ,908 ],
[ 170.463 ,910 ],
[ 168.992 ,912 ],
[ 167.543 ,914 ],
[ 166.117 ,916 ],
[ 164.711 ,918 ],
[ 163.324 ,920 ],
[ 161.956 ,922 ],
[ 160.605 ,924 ],
[ 159.272 ,926 ],
[ 157.956 ,928 ],
[ 156.656 ,930 ],
[ 155.371 ,932 ],
[ 154.102 ,934 ],
[ 152.848 ,936 ],
[ 151.61 ,938 ],
[ 150.387 ,940 ],
[ 149.179 ,942 ],
[ 147.988 ,944 ],
[ 146.814 ,946 ],
[ 145.656 ,948 ],
[ 144.516 ,950 ],
[ 143.394 ,952 ],
[ 142.291 ,954 ],
[ 141.208 ,956 ],
[ 140.147 ,958 ],
[ 139.107 ,960 ],
[ 138.089 ,962 ],
[ 137.094 ,964 ],
[ 136.122 ,966 ],
[ 135.175 ,968 ],
[ 134.253 ,970 ],
[ 133.356 ,972 ],
[ 132.484 ,974 ],
[ 131.638 ,976 ],
[ 130.818 ,978 ],
[ 130.025 ,980 ],
[ 129.257 ,982 ],
[ 128.516 ,984 ],
[ 127.8 ,986 ],
[ 127.11 ,988 ],
[ 126.445 ,990 ],
[ 125.805 ,992 ],
[ 125.188 ,994 ],
[ 124.594 ,996 ],
[ 124.024 ,998 ],
[ 123.475 ,1000 ],
[ 122.947 ,1002 ],
[ 122.438 ,1004 ],
[ 121.949 ,1006 ],
[ 121.478 ,1008 ],
[ 121.024 ,1010 ],
[ 120.586 ,1012 ],
[ 120.165 ,1014 ],
[ 119.758 ,1016 ],
[ 119.365 ,1018 ],
[ 118.985 ,1020 ],
[ 118.619 ,1022 ],
[ 118.266 ,1024 ],
[ 117.927 ,1026 ],
[ 117.599 ,1028 ],
[ 117.282 ,1030 ],
[ 116.978 ,1032 ],
[ 116.685 ,1034 ],
[ 116.404 ,1036 ],
[ 116.134 ,1038 ],
[ 115.876 ,1040 ],
[ 115.629 ,1042 ],
[ 115.394 ,1044 ],
[ 115.17 ,1046 ],
[ 114.958 ,1048 ],
[ 114.759 ,1050 ],
[ 114.572 ,1052 ],
[ 114.398 ,1054 ],
[ 114.238 ,1056 ],
[ 114.092 ,1058 ],
[ 113.958 ,1060 ],
[ 113.837 ,1062 ],
[ 113.729 ,1064 ],
[ 113.634 ,1066 ],
[ 113.551 ,1068 ],
[ 113.481 ,1070 ],
[ 113.422 ,1072 ],
[ 113.376 ,1074 ],
[ 113.342 ,1076 ],
[ 113.318 ,1078 ],
[ 113.306 ,1080 ],
[ 113.305 ,1082 ],
[ 113.314 ,1084 ],
[ 113.333 ,1086 ],
[ 113.36 ,1088 ],
[ 113.395 ,1090 ],
[ 113.439 ,1092 ],
[ 113.491 ,1094 ],
[ 113.551 ,1096 ],
[ 113.618 ,1098 ],
[ 113.691 ,1100 ],
[ 113.771 ,1102 ],
[ 113.859 ,1104 ],
[ 113.952 ,1106 ],
[ 114.051 ,1108 ],
[ 114.154 ,1110 ],
[ 114.263 ,1112 ],
[ 114.378 ,1114 ],
[ 114.497 ,1116 ],
[ 114.621 ,1118 ],
[ 114.75 ,1120 ],
[ 114.882 ,1122 ],
[ 115.017 ,1124 ],
[ 115.154 ,1126 ],
[ 115.294 ,1128 ],
[ 115.434 ,1130 ],
[ 115.573 ,1132 ],
[ 115.709 ,1134 ],
[ 115.841 ,1136 ],
[ 115.967 ,1138 ],
[ 116.085 ,1140 ],
[ 116.195 ,1142 ],
[ 116.294 ,1144 ],
[ 116.382 ,1146 ],
[ 116.454 ,1148 ],
[ 116.511 ,1150 ],
[ 116.552 ,1152 ],
[ 116.576 ,1154 ],
[ 116.583 ,1156 ],
[ 116.575 ,1158 ],
[ 116.557 ,1160 ],
[ 116.529 ,1162 ],
[ 116.495 ,1164 ],
[ 116.457 ,1166 ],
[ 116.421 ,1168 ],
[ 116.393 ,1170 ],
[ 116.378 ,1172 ],
[ 116.384 ,1174 ],
[ 116.414 ,1176 ],
[ 116.473 ,1178 ],
[ 116.563 ,1180 ],
[ 116.684 ,1182 ],
[ 116.837 ,1184 ],
[ 117.021 ,1186 ],
[ 117.228 ,1188 ],
[ 117.452 ,1190 ],
[ 117.689 ,1192 ],
[ 117.931 ,1194 ],
[ 118.171 ,1196 ],
[ 118.4 ,1198 ],
[ 118.613 ,1200 ],
[ 118.806 ,1202 ],
[ 118.974 ,1204 ],
[ 119.118 ,1206 ],
[ 119.236 ,1208 ],
[ 119.33 ,1210 ],
[ 119.404 ,1212 ],
[ 119.464 ,1214 ],
[ 119.517 ,1216 ],
[ 119.571 ,1218 ],
[ 119.636 ,1220 ],
[ 119.721 ,1222 ],
[ 119.837 ,1224 ],
[ 119.994 ,1226 ],
[ 120.203 ,1228 ],
[ 120.473 ,1230 ],
[ 120.813 ,1232 ],
[ 121.233 ,1234 ],
[ 121.739 ,1236 ],
[ 122.338 ,1238 ],
[ 123.033 ,1240 ],
[ 123.826 ,1242 ],
[ 124.717 ,1244 ],
[ 125.704 ,1246 ],
[ 126.782 ,1248 ],
[ 127.947 ,1250 ],
[ 129.192 ,1252 ],
[ 130.506 ,1254 ],
[ 131.881 ,1256 ],
[ 133.306 ,1258 ],
[ 134.766 ,1260 ],
[ 136.25 ,1262 ],
[ 137.744 ,1264 ],
[ 139.237 ,1266 ],
[ 140.717 ,1268 ],
[ 142.174 ,1270 ],
[ 143.599 ,1272 ],
[ 144.984 ,1274 ],
[ 146.32 ,1276 ],
[ 147.603 ,1278 ],
[ 148.828 ,1280 ],
[ 149.99 ,1282 ],
[ 151.086 ,1284 ],
[ 152.115 ,1286 ],
[ 153.077 ,1288 ],
[ 153.973 ,1290 ],
[ 154.804 ,1292 ],
[ 155.575 ,1294 ],
[ 156.288 ,1296 ],
[ 156.946 ,1298 ],
[ 157.553 ,1300 ],
[ 158.114 ,1302 ],
[ 158.635 ,1304 ],
[ 159.121 ,1306 ],
[ 159.578 ,1308 ],
[ 160.014 ,1310 ],
[ 160.434 ,1312 ],
[ 160.847 ,1314 ],
[ 161.259 ,1316 ],
[ 161.674 ,1318 ],
[ 162.1 ,1320 ],
[ 162.541 ,1322 ],
[ 163.002 ,1324 ],
[ 163.487 ,1326 ],
[ 163.999 ,1328 ],
[ 164.539 ,1330 ],
[ 165.109 ,1332 ],
[ 165.71 ,1334 ],
[ 166.338 ,1336 ],
[ 166.993 ,1338 ],
[ 167.671 ,1340 ],
[ 168.371 ,1342 ],
[ 169.088 ,1344 ],
[ 169.821 ,1346 ],
[ 170.566 ,1348 ],
[ 171.321 ,1350 ],
[ 172.081 ,1352 ],
[ 172.845 ,1354 ],
[ 173.611 ,1356 ],
[ 174.376 ,1358 ],
[ 175.136 ,1360 ],
[ 175.889 ,1362 ],
[ 176.632 ,1364 ],
[ 177.364 ,1366 ],
[ 178.084 ,1368 ],
[ 178.789 ,1370 ],
[ 179.477 ,1372 ],
[ 180.147 ,1374 ],
[ 180.794 ,1376 ],
[ 181.419 ,1378 ],
[ 182.018 ,1380 ],
[ 182.59 ,1382 ],
[ 183.134 ,1384 ],
[ 183.647 ,1386 ],
[ 184.127 ,1388 ],
[ 184.573 ,1390 ],
[ 184.986 ,1392 ],
[ 185.366 ,1394 ],
[ 185.71 ,1396 ],
[ 186.021 ,1398 ],
[ 186.301 ,1400 ],
[ 186.552 ,1402 ],
[ 186.777 ,1404 ],
[ 186.983 ,1406 ],
[ 187.174 ,1408 ],
[ 187.359 ,1410 ],
[ 187.544 ,1412 ],
[ 187.74 ,1414 ],
[ 187.956 ,1416 ],
[ 188.201 ,1418 ],
[ 188.485 ,1420 ],
[ 188.819 ,1422 ],
[ 189.215 ,1424 ],
[ 189.682 ,1426 ],
[ 190.233 ,1428 ],
[ 190.876 ,1430 ],
[ 191.618 ,1432 ],
[ 192.469 ,1434 ],
[ 193.436 ,1436 ],
[ 194.523 ,1438 ],
[ 195.731 ,1440 ],
[ 197.064 ,1442 ],
[ 198.521 ,1444 ],
[ 200.101 ,1446 ],
[ 201.801 ,1448 ],
[ 203.617 ,1450 ],
[ 205.543 ,1452 ],
[ 207.574 ,1454 ],
[ 209.7 ,1456 ],
[ 211.913 ,1458 ],
[ 214.204 ,1460 ],
[ 216.564 ,1462 ],
[ 218.981 ,1464 ],
[ 221.443 ,1466 ],
[ 223.94 ,1468 ],
[ 226.46 ,1470 ],
[ 228.99 ,1472 ],
[ 231.519 ,1474 ],
[ 234.034 ,1476 ],
[ 236.523 ,1478 ],
[ 238.971 ,1480 ],
[ 241.369 ,1482 ],
[ 243.702 ,1484 ],
[ 245.956 ,1486 ],
[ 248.116 ,1488 ],
[ 250.166 ,1490 ],
[ 252.091 ,1492 ],
[ 253.873 ,1494 ],
[ 255.498 ,1496 ],
[ 256.946 ,1498 ],
[ 258.196 ,1500 ],
[ 259.229 ,1502 ],
[ 260.024 ,1504 ],
[ 260.566 ,1506 ],
[ 260.844 ,1508 ],
[ 260.85 ,1510 ],
[ 260.583 ,1512 ],
[ 260.056 ,1514 ],
[ 259.296 ,1516 ],
[ 258.346 ,1518 ],
[ 257.265 ,1520 ],
[ 256.127 ,1522 ],
[ 255.024 ,1524 ],
[ 254.058 ,1526 ],
[ 253.335 ,1528 ],
[ 252.953 ,1530 ],
[ 252.995 ,1532 ],
[ 253.516 ,1534 ],
[ 254.536 ,1536 ],
[ 256.047 ,1538 ],
[ 258 ,1540 ],
[ 260.317 ,1542 ],
[ 262.898 ,1544 ],
[ 265.628 ,1546 ],
[ 268.392 ,1548 ],
[ 271.079 ,1550 ],
[ 273.585 ,1552 ],
[ 275.822 ,1554 ],
[ 277.715 ,1556 ],
[ 279.209 ,1558 ],
[ 280.257 ,1560 ],
[ 280.824 ,1562 ],
[ 280.887 ,1564 ],
[ 280.437 ,1566 ],
[ 279.475 ,1568 ],
[ 278.016 ,1570 ],
[ 276.101 ,1572 ],
[ 273.795 ,1574 ],
[ 271.202 ,1576 ],
[ 268.458 ,1578 ],
[ 265.734 ,1580 ],
[ 263.228 ,1582 ],
[ 261.14 ,1584 ],
[ 259.652 ,1586 ],
[ 258.902 ,1588 ],
[ 258.964 ,1590 ],
[ 259.834 ,1592 ],
[ 261.439 ,1594 ],
[ 263.644 ,1596 ],
[ 266.283 ,1598 ],
[ 269.183 ,1600 ],
[ 272.186 ,1602 ],
[ 275.164 ,1604 ],
[ 278.028 ,1606 ],
[ 280.721 ,1608 ],
[ 283.219 ,1610 ],
[ 285.523 ,1612 ],
[ 287.647 ,1614 ],
[ 289.612 ,1616 ],
[ 291.439 ,1618 ],
[ 293.151 ,1620 ],
[ 294.766 ,1622 ],
[ 296.291 ,1624 ],
[ 297.723 ,1626 ],
[ 299.056 ,1628 ],
[ 300.274 ,1630 ],
[ 301.357 ,1632 ],
[ 302.28 ,1634 ],
[ 303.018 ,1636 ],
[ 303.541 ,1638 ],
[ 303.822 ,1640 ],
[ 303.838 ,1642 ],
[ 303.573 ,1644 ],
[ 303.026 ,1646 ],
[ 302.209 ,1648 ],
[ 301.148 ,1650 ],
[ 299.898 ,1652 ],
[ 298.533 ,1654 ],
[ 297.153 ,1656 ],
[ 295.875 ,1658 ],
[ 294.829 ,1660 ],
[ 294.149 ,1662 ],
[ 293.955 ,1664 ],
[ 294.342 ,1666 ],
[ 295.364 ,1668 ],
[ 297.032 ,1670 ],
[ 299.311 ,1672 ],
[ 302.121 ,1674 ],
[ 305.35 ,1676 ],
[ 308.866 ,1678 ],
[ 312.528 ,1680 ],
[ 316.207 ,1682 ],
[ 319.788 ,1684 ],
[ 323.176 ,1686 ],
[ 326.293 ,1688 ],
[ 329.086 ,1690 ],
[ 331.521 ,1692 ],
[ 333.581 ,1694 ],
[ 335.264 ,1696 ],
[ 336.573 ,1698 ],
[ 337.525 ,1700 ],
[ 338.144 ,1702 ],
[ 338.458 ,1704 ],
[ 338.499 ,1706 ],
[ 338.301 ,1708 ],
[ 337.902 ,1710 ],
[ 337.342 ,1712 ],
[ 336.662 ,1714 ],
[ 335.905 ,1716 ],
[ 335.109 ,1718 ],
[ 334.313 ,1720 ],
[ 333.55 ,1722 ],
[ 332.851 ,1724 ],
[ 332.244 ,1726 ],
[ 331.752 ,1728 ],
[ 331.393 ,1730 ],
[ 331.18 ,1732 ],
[ 331.121 ,1734 ],
[ 331.217 ,1736 ],
[ 331.467 ,1738 ],
[ 331.864 ,1740 ],
[ 332.4 ,1742 ],
[ 333.064 ,1744 ],
[ 333.842 ,1746 ],
[ 334.72 ,1748 ],
[ 335.685 ,1750 ],
[ 336.727 ,1752 ],
[ 337.834 ,1754 ],
[ 338.997 ,1756 ],
[ 340.207 ,1758 ],
[ 341.457 ,1760 ],
[ 342.741 ,1762 ],
[ 344.052 ,1764 ],
[ 345.381 ,1766 ],
[ 346.721 ,1768 ],
[ 348.067 ,1770 ],
[ 349.41 ,1772 ],
[ 350.738 ,1774 ],
[ 352.042 ,1776 ],
[ 353.312 ,1778 ],
[ 354.538 ,1780 ],
[ 355.71 ,1782 ],
[ 356.821 ,1784 ],
[ 357.864 ,1786 ],
[ 358.836 ,1788 ],
[ 359.735 ,1790 ],
[ 360.562 ,1792 ],
[ 361.318 ,1794 ],
[ 362.006 ,1796 ],
[ 362.633 ,1798 ],
[ 363.207 ,1800 ],
[ 363.739 ,1802 ],
[ 364.24 ,1804 ],
[ 364.717 ,1806 ],
[ 365.183 ,1808 ],
[ 365.648 ,1810 ],
[ 366.123 ,1812 ],
[ 366.617 ,1814 ],
[ 367.141 ,1816 ],
[ 367.702 ,1818 ],
[ 368.305 ,1820 ],
[ 368.955 ,1822 ],
[ 369.655 ,1824 ],
[ 370.398 ,1826 ],
[ 371.182 ,1828 ],
[ 371.995 ,1830 ],
[ 372.825 ,1832 ],
[ 373.661 ,1834 ],
[ 374.488 ,1836 ],
[ 375.287 ,1838 ],
[ 376.04 ,1840 ],
[ 376.73 ,1842 ],
[ 377.34 ,1844 ],
[ 377.848 ,1846 ],
[ 378.239 ,1848 ],
[ 378.5 ,1850 ],
[ 378.614 ,1852 ],
[ 378.568 ,1854 ],
[ 378.353 ,1856 ],
[ 377.962 ,1858 ],
[ 377.391 ,1860 ],
[ 376.641 ,1862 ],
[ 375.718 ,1864 ],
[ 374.629 ,1866 ],
[ 373.387 ,1868 ],
[ 372.009 ,1870 ],
[ 370.516 ,1872 ],
[ 368.937 ,1874 ],
[ 367.303 ,1876 ],
[ 365.653 ,1878 ],
[ 364.026 ,1880 ],
[ 362.465 ,1882 ],
[ 361.013 ,1884 ],
[ 359.713 ,1886 ],
[ 358.602 ,1888 ],
[ 357.713 ,1890 ],
[ 357.074 ,1892 ],
[ 356.697 ,1894 ],
[ 356.589 ,1896 ],
[ 356.742 ,1898 ],
[ 357.141 ,1900 ],
[ 357.759 ,1902 ],
[ 358.556 ,1904 ],
[ 359.491 ,1906 ],
[ 360.514 ,1908 ],
[ 361.574 ,1910 ],
[ 362.62 ,1912 ],
[ 363.606 ,1914 ],
[ 364.491 ,1916 ],
[ 365.239 ,1918 ],
[ 365.822 ,1920 ],
[ 366.217 ,1922 ],
[ 366.408 ,1924 ],
[ 366.385 ,1926 ],
